ID	adj.P.Val	P.Value	t	B	logFC	NAME	GENE_SYMBOL
3268	0.866	0.646	0.4612913	-6.06811	0.04420382	A_23_P19576	SF3B5
50694	0.867	0.647	0.4603523	-6.06853	0.0543649	A_24_P931443	GPR68
20328	0.867	0.648	0.4593319	-6.06898	0.02883001	A_24_P263956	ATXN7L3B
43847	0.869	0.651	-0.4546199	-6.07107	-0.04054631	A_33_P3374324	OR51I1
19252	0.869	0.651	-0.4545057	-6.07112	-0.0641408	A_23_P85218	SOX3
58323	0.869	0.651	-0.4541612	-6.07127	-0.04736556	A_24_P154142	RXFP4
3202	0.871	0.654	-0.4503104	-6.07296	-0.04465495	A_23_P202345	ADO
3582	0.871	0.654	0.449655	-6.07324	0.03035301	A_33_P3383601	QRFP
8269	0.871	0.655	-0.4490494	-6.07351	-0.05408573	A_33_P3306202	FAM84A
27556	0.871	0.655	-0.4485315	-6.07373	-0.03067831	A_33_P3379391	H2AFJ
33430	0.871	0.655	-0.4483552	-6.07381	-0.03961732	A_23_P367420	ADAM21
47263	0.872	0.656	0.4477918	-6.07405	0.03743926	A_23_P12336	PRMT6
47916	0.872	0.657	0.4466741	-6.07454	0.02870331	A_33_P3345683	OR8B12
45247	0.872	0.657	0.4462648	-6.07472	0.0613942	A_33_P3231670	RNF208
57471	0.873	0.658	-0.4445213	-6.07547	-0.02608367	A_19_P00318425	ERVMER34-1
1925	0.873	0.659	0.4431077	-6.07608	0.02736518	A_23_P69012	CCR8
999	0.873	0.659	-0.4427213	-6.07624	-0.05813648	A_23_P130241	KRTAP1-3
33001	0.874	0.661	0.4412681	-6.07686	0.04224306	A_24_P140391	PIGY
61300	0.874	0.661	0.4403527	-6.07726	0.03588848	A_23_P139250	OR56B1
41376	0.874	0.661	-0.4401192	-6.07736	-0.05204058	A_23_P136870	MAGEA6
36863	0.875	0.662	-0.4389658	-6.07785	-0.02750845	A_23_P108492	MARS2
55855	0.875	0.663	-0.4382996	-6.07813	-0.02386407	A_23_P65733	ZNF770
4011	0.875	0.663	0.4382151	-6.07817	0.02112839	A_33_P3390327	OR6C76
11857	0.875	0.663	-0.4381082	-6.07821	-0.03198132	A_23_P58169	NPY2R
24766	0.875	0.663	0.4374816	-6.07848	0.0589324	A_21_P0014008	ZNF322
56647	0.875	0.664	0.4366684	-6.07882	0.03748421	A_33_P3393412	KRTAP5-5
7197	0.876	0.665	-0.4349237	-6.07956	-0.02759091	A_33_P3407672	KRTAP22-1
38370	0.876	0.665	0.4344052	-6.07978	0.03378453	A_19_P00803558	KCNA6
59124	0.876	0.666	-0.4342815	-6.07983	-0.02849717	A_24_P281403	OR4C46
61210	0.876	0.666	0.4341749	-6.07987	0.02814864	A_33_P3398946	IRF2BP1
24776	0.877	0.667	-0.4319367	-6.08081	-0.03805797	A_32_P196193	PAQR9
57731	0.877	0.668	0.431547	-6.08098	0.05032777	A_23_P11331	TCEAL8
48915	0.877	0.668	-0.4310097	-6.0812	-0.05644655	A_23_P111088	OR2B2
52329	0.877	0.669	-0.4294436	-6.08185	-0.02701622	A_23_P114164	UBQLN2
19713	0.877	0.669	0.4288467	-6.0821	0.02548926	A_23_P111188	ZBTB22
6935	0.878	0.67	-0.4283664	-6.0823	-0.03366054	A_33_P3331952	OR2M3
45968	0.878	0.67	-0.427565	-6.08263	-0.03098453	A_23_P103276	KTI12
49334	0.878	0.671	-0.4274271	-6.08269	-0.04748564	A_33_P3225378	OR10G3
21103	0.878	0.671	0.4273042	-6.08274	0.03622735	A_33_P3410836	HIST1H4D
58811	0.878	0.671	0.426983	-6.08288	0.02463148	A_33_P3305388	OR8K5
11931	0.879	0.672	0.4252571	-6.08359	0.01943491	A_32_P438767	NEUROG2
5885	0.879	0.672	-0.425188	-6.08362	-0.03124792	A_33_P3300858	OR8H3
61264	0.879	0.673	0.4245286	-6.08389	0.03796751	A_23_P323823	HIST1H2BA
34472	0.88	0.674	-0.4223815	-6.08477	-0.02565293	A_33_P3321462	OR5B21
3094	0.88	0.675	0.4218953	-6.08497	0.02575414	A_33_P3354151	BOLA1
6662	0.88	0.675	-0.4210247	-6.08532	-0.02100047	A_33_P3286273	EBLN1
3674	0.88	0.676	0.4204662	-6.08555	0.02418161	A_23_P11256	MAGEE2
45290	0.88	0.676	-0.4201262	-6.08569	-0.03876078	A_32_P123514	PABPC4L
60000	0.88	0.676	0.4201175	-6.08569	0.03441798	A_24_P223384	HIST1H2AB
55959	0.881	0.676	0.4198024	-6.08582	0.02711978	A_23_P13683	ZBTB39
31642	0.881	0.676	-0.4193931	-6.08599	-0.02223845	A_33_P3325497	FIBIN
12404	0.881	0.677	0.419115	-6.0861	0.02337582	A_33_P3331966	OR2M4
48678	0.881	0.677	-0.4189091	-6.08619	-0.02154816	A_33_P3241090	OR6Q1
43481	0.881	0.677	-0.4188307	-6.08622	-0.02532186	A_23_P108564	B3GALT1
37503	0.881	0.677	-0.418507	-6.08635	-0.02507803	A_33_P3312751	LOC729159
6161	0.881	0.677	0.4183655	-6.08641	0.03072752	A_23_P209449	FZD7
51217	0.881	0.677	0.4179444	-6.08658	0.04492873	A_23_P108028	ZNF146
19044	0.881	0.678	0.4174338	-6.08678	0.0282212	A_23_P12147	C1orf74
61422	0.882	0.678	0.4167311	-6.08707	0.03484122	A_23_P115683	HPS6
13911	0.882	0.679	0.4158601	-6.08742	0.03591187	A_23_P12336	PRMT6
60840	0.882	0.679	-0.4150674	-6.08774	-0.03819378	A_33_P3251685	PDP2
2813	0.882	0.68	0.4146873	-6.08789	0.02359037	A_23_P422071	B3GALT4
40768	0.882	0.68	0.4145345	-6.08795	0.05003488	A_23_P96590	GPRASP1
1060	0.882	0.68	-0.4144782	-6.08798	-0.05718136	A_23_P415411	HIST1H4E
9769	0.882	0.68	0.4139762	-6.08818	0.05662755	A_23_P136870	MAGEA6
61805	0.883	0.681	0.4131183	-6.08852	0.06203735	A_24_P334640	PAQR8
16300	0.883	0.682	0.4109362	-6.08939	0.03525819	A_24_P889720	UBC
53907	0.884	0.683	-0.4103221	-6.08964	-0.07603588	A_23_P107454	KRTAP3-1
61891	0.884	0.683	0.4095727	-6.08993	0.03953066	A_23_P18798	PCDHB9
12986	0.884	0.684	-0.4082939	-6.09044	-0.0663039	A_23_P315991	OR10A5
18081	0.884	0.685	0.4080026	-6.09056	0.03765755	A_33_P3307457	KRTAP9-8
44591	0.885	0.686	0.4067708	-6.09104	0.04508872	A_32_P216426	HNRNPA1L2
5313	0.885	0.686	-0.4060653	-6.09132	-0.05779803	A_23_P214487	HIST1H4C
38168	0.885	0.687	-0.4054269	-6.09157	-0.050258	A_24_P117410	KLHDC7B
19119	0.885	0.687	0.4052746	-6.09163	0.0217734	A_33_P3250745	DCAF8L1
20591	0.886	0.688	0.4040732	-6.0921	0.03007915	A_24_P50368	BLID
13678	0.886	0.688	-0.4032534	-6.09243	-0.02082827	A_33_P3356877	OR13C3
25678	0.886	0.689	-0.4016126	-6.09307	-0.05265639	A_33_P3333648	OR51I2
47888	0.886	0.69	0.4009442	-6.09333	0.03696534	A_23_P142096	GPR32
25271	0.887	0.691	-0.3996367	-6.09383	-0.02459629	A_23_P114164	UBQLN2
7934	0.887	0.691	-0.3992986	-6.09396	-0.06480874	A_23_P352950	PNMA5
28737	0.887	0.691	0.3991567	-6.09402	0.02734778	A_24_P365180	DSEL
56827	0.887	0.691	0.3986343	-6.09422	0.05511634	A_33_P3406836	HTR1F
61323	0.887	0.692	0.3985048	-6.09427	0.09466592	A_24_P333993	OR2W3
17611	0.887	0.692	0.3979667	-6.09448	0.03421168	A_23_P73801	TCEAL1
10918	0.887	0.692	-0.3976042	-6.09462	-0.02595784	A_33_P3405369	KRTAP5-4
50591	0.887	0.692	-0.3975417	-6.09464	-0.09185853	A_33_P3361991	OR9A2
13655	0.887	0.692	-0.3972857	-6.09474	-0.02208831	A_24_P924261	ERVFRD-1
18427	0.887	0.693	-0.397243	-6.09476	-0.02901957	A_23_P10518	TFDP3
13992	0.887	0.693	0.3968899	-6.09489	0.02815472	A_23_P37942	CLDN6
58405	0.888	0.694	0.3958676	-6.09529	0.02854573	A_23_P405295	LCE3C
50394	0.888	0.694	-0.3956622	-6.09537	-0.02662405	A_33_P3340666	KRTAP19-5
58391	0.888	0.695	0.3939596	-6.09602	0.05324895	A_24_P57898	BHLHE23
11099	0.888	0.695	0.3935556	-6.09617	0.03379993	A_23_P363163	CGGBP1
17574	0.888	0.696	-0.3930956	-6.09635	-0.0227778	A_33_P3316470	OR6B1
36491	0.889	0.696	-0.3922024	-6.09669	-0.02129505	A_23_P116640	OR51B2
60959	0.889	0.696	0.3921368	-6.09671	0.06385871	A_23_P47464	OR5AP2
54037	0.889	0.696	-0.3919516	-6.09678	-0.03259034	A_33_P3241369	UCN3
33998	0.889	0.697	0.3915201	-6.09695	0.03110307	A_33_P3211864	ARMCX4
6528	0.889	0.697	0.3911466	-6.09709	0.02429249	A_23_P77545	SSTR5
18071	0.89	0.698	0.3894958	-6.09771	0.0377691	A_23_P204947	GJB2
56221	0.89	0.698	0.3892611	-6.0978	0.02574602	A_23_P107963	FUT1
23729	0.89	0.698	-0.3892588	-6.0978	-0.06948993	A_23_P13294	OR1S2
36339	0.89	0.698	0.3891984	-6.09783	0.04437779	A_23_P111132	HSPA1A
61041	0.89	0.699	-0.3889064	-6.09794	-0.03998183	A_23_P11070	GPR174
3744	0.89	0.699	-0.3880904	-6.09824	-0.02139298	A_21_P0000780	ZNF345
11735	0.89	0.699	-0.3879753	-6.09829	-0.02903012	A_23_P380724	FASTKD5
54001	0.89	0.699	0.3879159	-6.09831	0.0249936	A_23_P303238	VN1R5
26158	0.891	0.7	0.3875982	-6.09843	0.07792632	A_23_P64721	HCAR3
16891	0.891	0.7	-0.3865951	-6.0988	-0.0346122	A_23_P5339	TMEM177
1775	0.891	0.701	0.3857956	-6.0991	0.02528738	A_33_P3364520	KRTAP6-1
24580	0.892	0.701	-0.3852737	-6.0993	-0.02596517	A_33_P3210492	C1QTNF4
60795	0.892	0.701	-0.385092	-6.09937	-0.03398773	A_33_P3243405	GPR182
51895	0.892	0.703	-0.3826339	-6.10028	-0.03688976	A_23_P108265	OR7C2
11990	0.893	0.705	0.3802725	-6.10116	0.02720973	A_33_P3317483	CEMP1
3700	0.893	0.705	0.3796156	-6.1014	0.0349339	A_33_P3331491	LOC728392
19634	0.894	0.706	0.3784423	-6.10183	0.0530913	A_32_P171061	ASCL2
4797	0.894	0.707	0.3781801	-6.10193	0.02202726	A_23_P108564	B3GALT1
29226	0.894	0.707	0.3776339	-6.10213	0.07262472	A_33_P3263666	ANKRD9
28396	0.894	0.707	-0.3775392	-6.10216	-0.03022727	A_23_P71073	TWIST1
2462	0.894	0.707	0.3771664	-6.1023	0.04258595	A_33_P3299639	OR1L8
17039	0.894	0.708	0.3758925	-6.10276	0.03054402	A_23_P12336	PRMT6
40267	0.895	0.71	0.3735459	-6.10362	0.02297248	A_24_P802145	IRS1
59157	0.896	0.712	0.3710338	-6.10452	0.03162004	A_23_P358564	POU5F2
58236	0.896	0.712	-0.3709743	-6.10454	-0.02391143	A_23_P12147	C1orf74
9746	0.896	0.712	-0.3709479	-6.10455	-0.02139349	A_23_P116587	OMP
40676	0.896	0.712	-0.3709048	-6.10457	-0.03271712	A_23_P103349	OCLM
5278	0.896	0.712	0.3707077	-6.10464	0.0217706	A_23_P406448	RAB9B
6409	0.896	0.713	0.3698022	-6.10496	0.03026277	A_23_P120170	TIGD1
23601	0.897	0.714	0.3686032	-6.10539	0.02142711	A_23_P93531	TAAR1
57221	0.897	0.714	-0.3674525	-6.1058	-0.02946198	A_33_P3270623	FAM181B
52750	0.898	0.716	0.3650802	-6.10665	0.02685924	A_23_P319466	CYSLTR2
16676	0.898	0.717	-0.3646658	-6.10679	-0.02641845	A_33_P3392525	ARL4D
3681	0.899	0.717	-0.3634803	-6.10721	-0.03161781	A_33_P3351851	HIST1H4L
33858	0.9	0.719	0.3612196	-6.10801	0.03215731	A_23_P114405	MORF4L2
22854	0.9	0.72	0.3605544	-6.10824	0.02658481	A_24_P207828	LCE2B
17300	0.9	0.72	-0.3598563	-6.10848	-0.02709248	A_23_P85265	SRY
61367	0.901	0.721	0.3584963	-6.10896	0.02302416	A_33_P3355508	FOXL2
35253	0.901	0.721	-0.3584135	-6.10899	-0.02179501	A_33_P3246663	PIRT
43593	0.901	0.722	0.3580238	-6.10912	0.02071489	A_33_P3213144	OR4C11
21056	0.901	0.722	0.3574546	-6.10932	0.02781179	A_23_P30983	GJB7
10706	0.901	0.723	-0.3564675	-6.10966	-0.02147453	A_23_P402919	FAM46D
62497	0.901	0.723	0.3557861	-6.1099	0.0478341	A_33_P3389898	OR4D11
26496	0.902	0.724	0.3552303	-6.11009	0.02983835	A_33_P3405763	TMPPE
12624	0.902	0.724	-0.354872	-6.11021	-0.05437745	A_33_P3397520	KRTAP10-12
10111	0.902	0.724	0.3540304	-6.1105	0.02218912	A_23_P36050	OR8K3
36877	0.903	0.727	0.3512012	-6.11147	0.02353616	A_23_P321377	C1orf216
53769	0.903	0.727	-0.3509825	-6.11154	-0.033704	A_23_P11070	GPR174
22702	0.903	0.727	0.350389	-6.11175	0.01286484	A_33_P3210160	ZNF865
1091	0.903	0.727	0.3502974	-6.11178	0.0565401	A_33_P3394380	AKAP5
51371	0.903	0.727	-0.3500405	-6.11187	-0.03983471	A_23_P332260	PBOV1
54240	0.903	0.728	-0.349468	-6.11206	-0.01925112	A_24_P149713	ZBTB43
54194	0.903	0.728	-0.348917	-6.11225	-0.0675538	A_23_P4400	KRTAP4-11
32853	0.903	0.729	-0.3482983	-6.11246	-0.02775774	A_23_P83347	RNF183
19717	0.904	0.729	0.3477847	-6.11263	0.05605428	A_23_P115519	LCE3D
49388	0.904	0.729	0.3476971	-6.11266	0.04053502	A_23_P40847	CHST2
47136	0.904	0.729	0.3474846	-6.11273	0.02139507	A_33_P3318272	OR5M11
58268	0.904	0.729	0.347388	-6.11276	0.01603436	A_33_P3345464	OR14C36
5686	0.904	0.73	0.346023	-6.11322	0.02011931	A_23_P365738	ARC
20564	0.904	0.73	0.3460145	-6.11322	0.01775365	A_33_P3250740	DCAF8L1
54379	0.904	0.731	-0.3458784	-6.11327	-0.04288276	A_23_P111088	OR2B2
25783	0.905	0.731	-0.3454602	-6.11341	-0.02342218	A_33_P3420680	NEUROG1
10622	0.905	0.731	-0.3452416	-6.11348	-0.0200526	A_19_P00322911	TWIST2
44439	0.905	0.731	-0.3451481	-6.11352	-0.02767895	A_33_P3384902	OR6X1
4494	0.905	0.732	-0.3445734	-6.11371	-0.02373393	A_23_P126363	ADAM30
2673	0.905	0.732	0.3445492	-6.11372	0.02218354	A_33_P3300864	OR8H2
4402	0.905	0.732	-0.3439953	-6.1139	-0.03678923	A_33_P3399634	RASSF10
8374	0.905	0.733	-0.3422727	-6.11447	-0.02017436	A_33_P3424062	KCNF1
19628	0.906	0.734	-0.3417996	-6.11463	-0.01599659	A_23_P353679	LENEP
37404	0.906	0.734	-0.3416742	-6.11467	-0.02128391	A_23_P116640	OR51B2
30831	0.906	0.734	0.3414065	-6.11476	0.02107454	A_23_P127352	MRGPRD
9943	0.906	0.735	0.3405039	-6.11506	0.01820743	A_33_P3313366	OR2B3
21988	0.907	0.736	0.3382651	-6.1158	0.03023367	A_33_P3292196	PNMA6A
41097	0.907	0.737	0.3371563	-6.11616	0.01932296	A_33_P3380472	HCAR1
50389	0.908	0.739	-0.3350502	-6.11685	-0.0870816	A_33_P3215797	AHDC1
58046	0.908	0.739	-0.334895	-6.1169	-0.0176956	A_23_P111188	ZBTB22
4686	0.908	0.739	-0.3346021	-6.11699	-0.03846421	A_23_P117873	CHRM5
8277	0.908	0.739	0.3340699	-6.11717	0.0210575	A_32_P309662	TAS2R39
41838	0.908	0.74	0.3337324	-6.11728	0.0401023	A_33_P3210848	ELFN1
42199	0.909	0.741	-0.3319498	-6.11785	-0.02406909	A_23_P150467	OR5I1
10203	0.909	0.742	0.3312381	-6.11808	0.03164562	A_23_P109143	PRNP
58459	0.909	0.743	0.3297395	-6.11856	0.05009213	A_23_P110462	PCDHB1
46508	0.909	0.743	-0.3295922	-6.11861	-0.04012114	A_23_P36203	OR52B2
1855	0.91	0.743	-0.3288044	-6.11886	-0.05837465	A_33_P3356816	LCE1B
22874	0.91	0.743	0.3287742	-6.11887	0.03349916	A_23_P108265	OR7C2
19311	0.91	0.744	0.327863	-6.11916	0.01625899	A_23_P351168	DNAJB7
44530	0.911	0.745	0.3263495	-6.11964	0.02158721	A_33_P3400673	OR6C1
19444	0.911	0.746	0.325949	-6.11977	0.01831004	A_33_P3329597	BLOC1S3
51260	0.911	0.746	-0.3259197	-6.11978	-0.03754668	A_33_P3273767	GJB7
50451	0.911	0.746	0.3249622	-6.12008	0.01927779	A_24_P359545	RBMXL1
16246	0.911	0.747	0.3240714	-6.12036	0.02759847	A_23_P12336	PRMT6
1249	0.912	0.748	0.3222794	-6.12092	0.0282621	A_23_P382794	TAS2R20
42834	0.912	0.749	0.3219695	-6.12102	0.01995829	A_23_P111188	ZBTB22
5497	0.912	0.749	-0.32104	-6.12131	-0.02149744	A_23_P203972	FZD10
1846	0.912	0.75	0.3205678	-6.12146	0.04251838	A_33_P3365077	OR2G2
19569	0.913	0.75	0.3194981	-6.12179	0.01978872	A_33_P3306619	KRTAP25-1
44269	0.913	0.752	-0.317897	-6.12228	-0.02519048	A_33_P3351027	PEX2
6514	0.913	0.752	-0.3175395	-6.12239	-0.05502334	A_33_P3339865	CALML5
45747	0.913	0.752	0.3173848	-6.12244	0.019099	A_33_P3369979	OR2L2
46348	0.914	0.753	0.3166636	-6.12266	0.01963482	A_23_P120103	KCNS3
50704	0.914	0.753	0.3160124	-6.12286	0.01896637	A_24_P68631	HIST2H2AB
45156	0.914	0.754	-0.3141905	-6.12342	-0.04390953	A_24_P203226	PPIAL4A
48026	0.915	0.756	0.3124957	-6.12393	0.03580084	A_23_P111132	HSPA1A
30832	0.915	0.756	-0.3120821	-6.12406	-0.01960484	A_23_P5976	ZSWIM1
59425	0.915	0.756	-0.3116858	-6.12418	-0.04461712	A_33_P3221129	LRRN4CL
3405	0.915	0.757	-0.3112413	-6.12431	-0.03474829	A_23_P109184	INSM1
15143	0.915	0.757	-0.3105908	-6.12451	-0.0239892	A_23_P388871	HIST4H4
48439	0.916	0.758	-0.3088729	-6.12503	-0.01832777	A_23_P114164	UBQLN2
52267	0.916	0.759	-0.3087447	-6.12507	-0.01889012	A_23_P132079	C21orf62
29550	0.916	0.759	0.3086233	-6.1251	0.03582449	A_23_P111132	HSPA1A
42112	0.916	0.759	-0.3085641	-6.12512	-0.01565481	A_24_P235756	OR51E2
874	0.916	0.76	0.3071649	-6.12554	0.01928686	A_23_P97365	LRRC8D
25010	0.916	0.76	0.3071212	-6.12555	0.03528766	A_23_P108028	ZNF146
26223	0.917	0.761	-0.3058956	-6.12592	-0.02181024	A_23_P12147	C1orf74
45361	0.917	0.761	0.305367	-6.12607	0.01816521	A_23_P18518	TRAM1L1
13841	0.917	0.762	0.3045922	-6.1263	0.02137516	A_21_P0000092	ZBED6
24617	0.917	0.763	-0.303234	-6.1267	-0.02534913	A_23_P154962	RIMBP3
37620	0.918	0.764	-0.3009664	-6.12737	-0.02954076	A_33_P3411296	PURA
5455	0.918	0.765	0.300216	-6.12759	0.01988334	A_32_P426044	FAM47A
14932	0.918	0.765	-0.3000858	-6.12762	-0.01746801	A_32_P401091	CDY2A
20071	0.918	0.765	0.2996651	-6.12775	0.03352244	A_23_P108028	ZNF146
19689	0.919	0.766	0.2987099	-6.12802	0.03479895	A_33_P3246513	DIO3
21296	0.919	0.767	-0.2980238	-6.12822	-0.01872041	A_21_P0013083	RBMXL1
48719	0.919	0.767	0.2979835	-6.12823	0.022964	A_23_P116640	OR51B2
16499	0.919	0.767	0.2974995	-6.12837	0.01950564	A_33_P3209802	OR2C3
21376	0.919	0.768	0.2965862	-6.12864	0.04659237	A_23_P107454	KRTAP3-1
45388	0.919	0.768	0.2963995	-6.12869	0.04505988	A_23_P139050	OR8D2
18407	0.92	0.768	-0.2956565	-6.12891	-0.01656937	A_33_P3311245	KRTAP19-7
12319	0.92	0.769	0.2955102	-6.12895	0.01593854	A_33_P3258602	OR5B2
20298	0.92	0.769	-0.2953311	-6.129	-0.01551615	A_23_P255389	OR2W1
54483	0.92	0.769	-0.2952969	-6.12901	-0.01755347	A_23_P122532	C6orf47
58089	0.92	0.769	0.2952065	-6.12903	0.01640751	A_23_P118894	PRR15L
45078	0.92	0.769	-0.2951893	-6.12904	-0.02248379	A_23_P340308	TAS2R19
48376	0.92	0.769	-0.2950578	-6.12908	-0.01505285	A_23_P125809	ZCCHC12
42696	0.92	0.769	0.294605	-6.12921	0.0346909	A_23_P103201	PNRC2
62839	0.92	0.77	0.2936555	-6.12948	0.03723764	A_23_P136870	MAGEA6
8459	0.92	0.77	-0.2935708	-6.1295	-0.01915731	A_33_P3228709	KRTAP5-7
18125	0.921	0.771	0.2927891	-6.12972	0.04089293	A_23_P136870	MAGEA6
18250	0.921	0.771	0.2919965	-6.12995	0.0258373	A_23_P114405	MORF4L2
20542	0.921	0.771	-0.291874	-6.12998	-0.0172005	A_33_P3228622	OR14I1
59279	0.921	0.772	-0.2912134	-6.13017	-0.04171622	A_23_P416212	HSPB9
51365	0.921	0.772	0.290691	-6.13032	0.03980824	A_33_P3244274	RNF208
11833	0.921	0.773	0.2899391	-6.13053	0.01815925	A_23_P46690	TMEM81
4481	0.921	0.773	-0.2899189	-6.13054	-0.03772065	A_33_P3400678	OR6C4
1400	0.921	0.773	0.2898563	-6.13055	0.02370009	A_23_P205575	GPR135
6372	0.921	0.773	-0.2896774	-6.1306	-0.01937408	A_23_P103276	KTI12
4629	0.922	0.774	-0.2886546	-6.13089	-0.0158852	A_23_P110052	FOXL2
44106	0.922	0.774	0.2879931	-6.13108	0.02471581	A_23_P336644	TOR1AIP2
11837	0.922	0.775	0.2873461	-6.13126	0.01752387	A_23_P106103	AKAP5
12148	0.922	0.775	-0.286543	-6.13148	-0.0185178	A_33_P3408898	C6orf226
6741	0.922	0.776	-0.2861118	-6.1316	-0.01566757	A_23_P371729	GJA5
48318	0.923	0.776	0.2850956	-6.13188	0.02359536	A_23_P114405	MORF4L2
25993	0.923	0.777	0.2846759	-6.132	0.02181017	A_23_P120694	KCNE2
43607	0.923	0.777	0.2846554	-6.132	0.0158967	A_23_P4179	LINC00483
300	0.923	0.777	-0.284002	-6.13218	-0.05038051	A_23_P430670	CHST5
21405	0.923	0.778	-0.283701	-6.13227	-0.03004703	A_23_P96087	H1FX
43256	0.923	0.778	-0.2834898	-6.13233	-0.01633258	A_23_P27197	KRTAP4-5
31262	0.923	0.778	-0.2831934	-6.13241	-0.05030946	A_23_P107454	KRTAP3-1
8087	0.923	0.778	-0.2831335	-6.13242	-0.02789918	A_32_P116989	ZCCHC18
48254	0.923	0.778	0.2829767	-6.13247	0.02439643	A_23_P114405	MORF4L2
30114	0.924	0.779	0.2822392	-6.13267	0.01841978	A_23_P106633	DDX28
19720	0.924	0.779	0.2820878	-6.13271	0.01510818	A_33_P3375358	GPR31
25722	0.924	0.78	0.2802039	-6.13323	0.03405756	A_23_P99996	MAGEL2
5630	0.924	0.78	0.2799485	-6.13329	0.03172153	A_23_P111132	HSPA1A
47078	0.924	0.781	0.2798093	-6.13333	0.0204865	A_23_P137896	OXCT2
42394	0.924	0.781	0.2796528	-6.13338	0.01853879	A_33_P3317508	GPR148
41574	0.925	0.781	0.2793248	-6.13346	0.02743494	A_23_P153524	C19orf73
58374	0.925	0.781	0.2790056	-6.13355	0.02529498	A_23_P11070	GPR174
9230	0.925	0.782	-0.278226	-6.13376	-0.02117753	A_33_P3291379	MSGN1
47681	0.925	0.782	-0.2780212	-6.13382	-0.01564968	A_23_P101048	KRTAP3-2
4251	0.925	0.782	0.2777769	-6.13388	0.02932684	A_23_P108028	ZNF146
2625	0.925	0.783	-0.2766168	-6.13419	-0.01540696	A_23_P122532	C6orf47
443	0.925	0.783	0.2761931	-6.13431	0.03135246	A_23_P111132	HSPA1A
9184	0.925	0.783	-0.2760397	-6.13435	-0.01558645	A_23_P134274	POP7
56516	0.926	0.784	0.2755708	-6.13448	0.01635895	A_33_P3283320	OR6F1
34434	0.926	0.784	-0.2754577	-6.13451	-0.01569744	A_23_P20139	TAS2R3
56604	0.926	0.784	0.275206	-6.13457	0.01613809	A_33_P3369975	OR2L3
59260	0.926	0.784	-0.2747635	-6.13469	-0.05586282	A_23_P11697	HMGB4
46043	0.926	0.785	0.2740051	-6.13489	0.01606801	A_23_P150693	FJX1
33485	0.926	0.785	0.2737872	-6.13495	0.01583917	A_23_P114445	MAGEE1
59837	0.927	0.786	0.2722935	-6.13535	0.02683063	A_33_P3396120	ZNF594
8967	0.927	0.786	0.2722193	-6.13537	0.02889718	A_23_P127684	OR5F1
50259	0.927	0.789	0.2692261	-6.13615	0.02888854	A_23_P108028	ZNF146
52739	0.927	0.789	0.2692003	-6.13616	0.03001	A_23_P111132	HSPA1A
39204	0.928	0.79	-0.2669068	-6.13676	-0.01975538	A_23_P105118	OR51G1
32574	0.928	0.791	-0.2660702	-6.13697	-0.01790652	A_23_P30126	FGFBP1
1657	0.928	0.791	-0.2659694	-6.137	-0.01669572	A_23_P114164	UBQLN2
57210	0.929	0.792	-0.2645726	-6.13736	-0.02609764	A_23_P11070	GPR174
43612	0.929	0.792	0.2644003	-6.1374	0.02678624	A_21_P0000204	KRTAP22-1
4821	0.929	0.794	0.2625893	-6.13787	0.01577778	A_24_P336596	SMCP
21711	0.929	0.794	-0.2624908	-6.13789	-0.0142483	A_23_P109964	CCDC54
7194	0.929	0.794	-0.2624496	-6.1379	-0.01801909	A_33_P3381107	OR10Z1
18520	0.929	0.794	0.2620267	-6.13801	0.02866021	A_33_P3369461	AMIGO1
18121	0.93	0.795	-0.260977	-6.13828	-0.01550794	A_23_P18913	OR2V2
47902	0.93	0.796	0.2595702	-6.13863	0.02570514	A_19_P00322687	ERVMER34-1
16628	0.93	0.797	-0.2589187	-6.1388	-0.01867493	A_23_P107102	KIF2B
25998	0.931	0.797	-0.2583584	-6.13894	-0.01662413	A_32_P29965	MAGEA9
12088	0.931	0.798	-0.2565341	-6.13939	-0.01352766	A_23_P164405	KRTAP2-4
56433	0.931	0.799	-0.2561506	-6.13949	-0.01770067	A_23_P2857	CCDC70
50894	0.932	0.801	-0.2529494	-6.14028	-0.03220156	A_32_P19431	HNRNPA1L2
51538	0.932	0.801	0.2526735	-6.14035	0.01414527	A_33_P3342469	OR6T1
30989	0.932	0.802	0.2515048	-6.14063	0.02927866	A_23_P111132	HSPA1A
47278	0.933	0.803	-0.2506441	-6.14084	-0.02416777	A_23_P107483	OR3A3
54669	0.934	0.805	-0.2485222	-6.14136	-0.01740346	A_33_P3243118	OR4C6
1566	0.934	0.805	-0.2473044	-6.14165	-0.01402718	A_33_P3346628	ANKRD63
25141	0.934	0.806	-0.2472362	-6.14167	-0.01511045	A_24_P314585	ERAS
41423	0.934	0.806	0.2466968	-6.1418	0.01323812	A_33_P3383296	OR6C6
52185	0.934	0.806	0.2463319	-6.14188	0.01806522	A_23_P204947	GJB2
22040	0.934	0.807	-0.2456345	-6.14205	-0.01467933	A_24_P405960	PCDHB12
39763	0.935	0.807	-0.2450516	-6.14219	-0.01294221	A_23_P118894	PRR15L
14013	0.935	0.807	0.2446946	-6.14228	0.0270469	A_23_P111132	HSPA1A
58224	0.935	0.808	-0.2446075	-6.1423	-0.01392312	A_33_P3352958	ENDOV
21641	0.935	0.808	-0.2444345	-6.14234	-0.01723779	A_23_P155147	ZBED4
