Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
46,XY partial gonadal dysgenesis ORPHA:251510	4/111	0.9991551634734018	0.9999961656375117	0	0	0.2892925775668085	2.445082356957262E-4	ZNF280A;PLAC1;SRY;ADRA2C
Young-onset Parkinson disease ORPHA:2828	4/111	0.9991551634734018	0.9999961656375117	0	0	0.2892925775668085	2.445082356957262E-4	TCEAL7;TCEAL6;TCEAL5;NAP1L3
Infantile Refsum disease ORPHA:772	4/112	0.9992325326267419	0.9999961656375117	0	0	0.28659766972596495	2.2003880787391122E-4	TMEM177;PARS2;DOLK;PEX2
Neonatal adrenoleukodystrophy ORPHA:44	4/112	0.9992325326267419	0.9999961656375117	0	0	0.28659766972596495	2.2003880787391122E-4	TMEM177;PARS2;DOLK;PEX2
Walker-Warburg syndrome ORPHA:899	4/112	0.9992325326267419	0.9999961656375117	0	0	0.28659766972596495	2.2003880787391122E-4	FKRP;POMGNT2;GPRASP2;FJX1
Zellweger syndrome ORPHA:912	4/112	0.9992325326267419	0.9999961656375117	0	0	0.28659766972596495	2.2003880787391122E-4	TMEM177;PARS2;DOLK;PEX2
Bardet-Biedl syndrome ORPHA:110	4/114	0.9993669742569944	0.9999961656375117	0	0	0.2813548490174149	1.781612586303459E-4	ZBED8;BBS12;TTC30A;TRIM32
Autosomal recessive non-syndromic sensorineural deafness type DFNB ORPHA:90636	8/172	0.9994209067194086	0.9999961656375117	0	0	0.37693232566128476	2.183422033830525E-4	GJA1;GJB2;GJB3;CLDN14;GJB6;FAM84A;SLITRK6;S1PR2
Familial thoracic aortic aneurysm and aortic dissection ORPHA:91387	4/115	0.9994252182714525	0.9999961656375117	0	0	0.27880428759163384	1.602976828524479E-4	GJA1;ISLR;FOXE3;FIBIN
Autosomal recessive cutis laxa type 1 ORPHA:90349	3/100	0.9994775534967382	0.9999961656375117	0	0	0.23936813224128328	1.250897228719453E-4	ISLR;FIBIN;CD248
Baraitser-Winter cerebrofrontofacial syndrome ORPHA:2995	3/100	0.9994775534967382	0.9999961656375117	0	0	0.23936813224128328	1.250897228719453E-4	RNF26;NUP62;H2AFX
Bethlem myopathy ORPHA:610	3/100	0.9994775534967382	0.9999961656375117	0	0	0.23936813224128328	1.250897228719453E-4	ISLR;FIBIN;SOD3
Classical Ehlers-Danlos syndrome ORPHA:287	3/100	0.9994775534967382	0.9999961656375117	0	0	0.23936813224128328	1.250897228719453E-4	GJA1;ISLR;FIBIN
Congenital muscular dystrophy, Ullrich type ORPHA:75840	3/100	0.9994775534967382	0.9999961656375117	0	0	0.23936813224128328	1.250897228719453E-4	ISLR;FIBIN;SOD3
De novo thrombotic microangiopathy after kidney transplantation ORPHA:244275	3/100	0.9994775534967382	0.9999961656375117	0	0	0.23936813224128328	1.250897228719453E-4	ISLR;RNASE4;CLEC14A
Familial rhabdoid tumor ORPHA:231108	3/100	0.9994775534967382	0.9999961656375117	0	0	0.23936813224128328	1.250897228719453E-4	H2AFX;ZBTB12;SOX12
Hyperandrogenism due to cortisone reductase deficiency ORPHA:168588	3/100	0.9994775534967382	0.9999961656375117	0	0	0.23936813224128328	1.250897228719453E-4	G0S2;RNASE4;FPR3
Multicentric osteolysis-nodulosis-arthropathy spectrum ORPHA:371428	3/100	0.9994775534967382	0.9999961656375117	0	0	0.23936813224128328	1.250897228719453E-4	GJA1;ISLR;CDC42EP5
Neu-Laxova syndrome ORPHA:2671	3/100	0.9994775534967382	0.9999961656375117	0	0	0.23936813224128328	1.250897228719453E-4	KDM4D;CTXN1;FJX1
Pleomorphic salivary gland adenoma ORPHA:454821	3/100	0.9994775534967382	0.9999961656375117	0	0	0.23936813224128328	1.250897228719453E-4	CLDN6;GJC1;CCDC8
Singleton-Merten dysplasia ORPHA:85191	3/100	0.9994775534967382	0.9999961656375117	0	0	0.23936813224128328	1.250897228719453E-4	TLR1;SAMD9L;SAMD9
T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta ORPHA:169160	3/100	0.9994775534967382	0.9999961656375117	0	0	0.23936813224128328	1.250897228719453E-4	GPR174;GPR171;GIMAP7
X-linked Alport syndrome-diffuse leiomyomatosis ORPHA:1018	3/100	0.9994775534967382	0.9999961656375117	0	0	0.23936813224128328	1.250897228719453E-4	GJA1;FLRT3;TPBG
3-hydroxy-3-methylglutaric aciduria ORPHA:20	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	RNASE4;COX14;ANG
46,XY disorder of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency ORPHA:752	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	P2RY12;GJB1;NAT8
ALG13-CDG ORPHA:324422	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	ZNF891;ZNF345;TIGD1
ALG6-CDG ORPHA:79320	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	TRMT10C;FIGNL1;METTL18
ALG9-CDG ORPHA:79328	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	ZNF891;TOR1AIP2;TIGD1
ANE syndrome ORPHA:157954	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	ZNF891;DCAF16;ZNF70
ANGPT1-related hereditary angioedema with normal C1Inh ORPHA:537891	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	DSEL;FIBIN;SMIM10
Abetalipoproteinemia ORPHA:14	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	GJB1;NAT8;NAT2
Absence of fingerprints-congenital milia syndrome ORPHA:1658	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	ZNF770;RBM12B;ZNF146
Acetazolamide-responsive myotonia ORPHA:99736	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	KBTBD13;SLN;LRRC30
Acrodermatitis enteropathica ORPHA:37	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	DPM3;FOXD2;TMEM238
Acromelic frontonasal dysplasia ORPHA:1827	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	BASP1;LRRC4;KCTD12
Action myoclonus-renal failure syndrome ORPHA:163696	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	CDC42EP4;CLDN12;SOCS6
Adenylosuccinate synthetase-like 1-related distal myopathy ORPHA:482601	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	KBTBD13;SLN;LRRC30
Adrenomyeloneuropathy ORPHA:139399	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	HPS6;ZNF865;ABHD16B
Adult-onset autosomal recessive cerebellar ataxia ORPHA:284289	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	MARVELD1;TPBG;TCEAL9
Alkaptonuria ORPHA:56	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	GJB1;NAT8;SMIM6
Allan-Herndon-Dudley syndrome ORPHA:59	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	GJA1;PCDHB15;PCDHB10
Aneurysm-osteoarthritis syndrome ORPHA:284984	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	IRS1;IFNE;FOXL1
Anhidrotic ectodermal dysplasia-immunodeficiency-osteopetrosis-lymphedema syndrome ORPHA:69088	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	SCO2;RHOG;BORCS6
Arthrogryposis-anterior horn cell disease syndrome ORPHA:53696	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	DDX28;FKBPL;HNRNPF
Ataxia-hypogonadism-choroidal dystrophy syndrome ORPHA:1180	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	IRF2BP1;ZNF865;ABHD16B
Ataxia-pancytopenia syndrome ORPHA:2585	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	TLR1;SAMD9L;SAMD9
Atypical Werner syndrome ORPHA:79474	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	PHLDA2;A4GALT;PHLDA3
Atypical teratoid rhabdoid tumor ORPHA:99966	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	RNF26;H2AFX;ZBTB12
Autoimmune enteropathy and endocrinopathy-susceptibility to chronic infections syndrome ORPHA:391487	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	TLR1;SAMD9L;SAMD9
Autosomal dominant Kenny-Caffey syndrome ORPHA:93325	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	SAMD9L;SAMD9;TRIM56
Autosomal dominant generalized dystrophic epidermolysis bullosa ORPHA:231568	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	UCN2;TPBG;VASN
Autosomal dominant hyperinsulinism due to Kir6.2 deficiency ORPHA:276580	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	KCNJ4;KCNJ11;MYADML2
Autosomal dominant hyperinsulinism due to SUR1 deficiency ORPHA:276575	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	TCEAL6;TCEAL5;CDK5R2
Autosomal dominant intermediate Charcot-Marie-Tooth disease type F ORPHA:352670	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	BASP1;S1PR3;KCTD12
Autosomal dominant mitochondrial myopathy with exercise intolerance ORPHA:457050	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	MRPL41;DPM3;DEXI
Autosomal dominant palmoplantar keratoderma and congenital alopecia ORPHA:1010	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	TCEAL7;GJA1;FIBIN
Autosomal dominant spastic ataxia type 1 ORPHA:251282	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	GPR174;LINGO3;SSTR3
Autosomal recessive Emery-Dreifuss muscular dystrophy ORPHA:98855	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	PHLDA2;A4GALT;PHLDA3
Autosomal recessive cerebellar ataxia-epilepsy-intellectual disability syndrome due to RUBCN deficiency ORPHA:404499	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	CNR2;KCNA3;TLR10
Autosomal recessive generalized dystrophic epidermolysis bullosa, intermediate form ORPHA:89842	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	UCN2;TPBG;VASN
Autosomal recessive hyperinsulinism due to Kir6.2 deficiency ORPHA:79644	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	KCNJ4;KCNJ11;MYADML2
Autosomal recessive hyperinsulinism due to SUR1 deficiency ORPHA:79643	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	TCEAL6;TCEAL5;CDK5R2
Autosomal recessive nail dysplasia ORPHA:280654	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	FOXC1;TPBG;CLDN12
Autosomal recessive severe congenital neutropenia due to G6PC3 deficiency ORPHA:331176	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	RNF26;CHST14;CTXN1
Autosomal recessive spastic ataxia of Charlevoix-Saguenay ORPHA:98	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	RBM12B;CHML;SOCS4
Autosomal recessive spastic paraplegia type 39 ORPHA:139480	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	IRF2BP1;ZNF865;ABHD16B
Autosomal recessive spastic paraplegia type 59 ORPHA:401795	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	ZNF891;GDPGP1;POU5F2
Autosomal recessive spastic paraplegia type 66 ORPHA:401815	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	GJA1;TWIST2;VASN
Autosomal semi-dominant severe lipodystrophic laminopathy ORPHA:280365	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	PHLDA2;A4GALT;PHLDA3
BAP1-related tumor predisposition syndrome ORPHA:289539	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	IRF2BP1;H1FX;ZNF865
BVES-related limb-girdle muscular dystrophy ORPHA:476084	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	GJC1;FLRT2;TWIST1
Bacterial susceptibility due to TLR signaling pathway deficiency ORPHA:183713	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	PCED1B;RHOG;S1PR4
Baller-Gerold syndrome ORPHA:1225	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	FEN1;H2AFX;C19ORF48
Becker muscular dystrophy ORPHA:98895	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	PLN;FLRT2;CDR1
Beta-propeller protein-associated neurodegeneration ORPHA:329284	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	RHOG;MGAT1;TMEM140
Biotin-thiamine-responsive basal ganglia disease ORPHA:65284	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	ACKR2;CYP8B1;CPN2
Bjornstad syndrome ORPHA:123	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	TMEM177;POP7;C19ORF48
Bleeding diathesis due to glycoprotein VI deficiency ORPHA:98885	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	SPN;GP9;GPR18
Borjeson-Forssman-Lehmann syndrome ORPHA:127	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	FIGNL1;CHML;SOCS4
Brachyolmia-amelogenesis imperfecta syndrome ORPHA:2899	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	ZNF358;VASN;AHDC1
Brachytelephalangic chondrodysplasia punctata ORPHA:79345	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	GJB1;NAT2;CLDN2
Brody myopathy ORPHA:53347	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	PROB1;MYADML2;LRRC30
Buschke-Ollendorff syndrome ORPHA:1306	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	EXOC8;RBM12B;ZBTB33
CLCN4-related X-linked intellectual disability syndrome ORPHA:485350	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	TCEAL7;LRRC3B;GPRASP2
CLN10 disease ORPHA:228337	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	CEBPB;TMEM127;MGAT1
CLN5 disease ORPHA:228360	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	OR11A1;TIGD1;POU5F2
Calpain-3-related  limb-girdle muscular dystrophy R1 ORPHA:267	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	TLR1;RNASE6;MPEG1
Cardiospondylocarpofacial syndrome ORPHA:3238	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	ZNF770;RBM12B;ZNF146
Catel-Manzke syndrome ORPHA:1388	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	TRMT10C;MIS12;METTL18
Cathepsin A-related arteriopathy-strokes-leukoencephalopathy ORPHA:575553	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	TMEM127;RHOG;TICAM1
Cerebellar ataxia, Cayman type ORPHA:94122	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	AMER3;FUT9;SLITRK1
Cerebrofaciothoracic dysplasia ORPHA:1394	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	C1GALT1C1;SMIM15;TRMT10C
Charcot-Marie-Tooth disease type 2B1 ORPHA:98856	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	PHLDA2;A4GALT;PHLDA3
Charcot-Marie-Tooth disease type 2R ORPHA:397968	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	FLRT3;FAM84A;PCDHB15
Charcot-Marie-Tooth disease type 4G ORPHA:99953	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	PNMA1;FNDC10;CHST2
Charcot-Marie-Tooth disease type 4H ORPHA:99954	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	MAFB;LRRC4;KCNJ2
Childhood-onset basal ganglia degeneration syndrome ORPHA:497906	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	ZNF865;ABHD16B;ADAT3
Childhood-onset progressive contractures-limb-girdle weakness-muscle dystrophy syndrome ORPHA:466921	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	TAS2R30;PLN;TIGD1
Chondrodysplasia with joint dislocations, gPAPP type ORPHA:280586	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	MORF4L2;CLDN12;ZNF664
Coffin-Lowry syndrome ORPHA:192	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	ABHD13;EXOC8;SAMD9
Combined immunodeficiency-enteropathy spectrum ORPHA:436252	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	RHOG;MGAT1;S1PR4
Combined oxidative phosphorylation defect type 30 ORPHA:478042	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	TRMT10C;TAF9;METTL18
Congenital bile acid synthesis defect type 1 ORPHA:79301	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	CLDN23;RNASE4;ANG
Congenital chloride diarrhea ORPHA:53689	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	NAT2;RNF186;ATOH1
Congenital factor X deficiency ORPHA:328	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	ISLR;SSTR1;SOD3
Congenital factor XII deficiency ORPHA:330	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	ZNHIT2;POP7;TMEM238
Congenital hereditary endothelial dystrophy type II ORPHA:293603	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	TPBG;PHLDA2;CTXN1
Congenital lethal myopathy, Compton-North type ORPHA:210163	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	TMEM246;TCEAL5;CDR1
Congenital muscular dystrophy due to LMNA mutation ORPHA:157973	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	PHLDA2;A4GALT;PHLDA3
Connective tissue disorder due to lysyl hydroxylase-3 deficiency ORPHA:300284	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	MARVELD1;CHST14;PHLDA2
Corneal dystrophy-perceptive deafness syndrome ORPHA:1490	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	TPBG;PHLDA2;CTXN1
Corneal intraepithelial dyskeratosis-palmoplantar hyperkeratosis-laryngeal dyskeratosis syndrome ORPHA:352662	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	KCNA3;S1PR1;GIMAP7
Crigler-Najjar syndrome type 1 ORPHA:79234	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	ACKR2;CYP8B1;CPN2
Crigler-Najjar syndrome type 2 ORPHA:79235	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	ACKR2;CYP8B1;CPN2
Cutis laxa with severe pulmonary, gastrointestinal and urinary anomalies ORPHA:221145	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	H1FX;ZNF865;ZNF358
DPAGT1-CDG ORPHA:86309	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	ZBTB9;RNF26;DOLK
Deafness-lymphedema-leukemia syndrome ORPHA:3226	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	MARVELD1;CDC42EP2;OR2B6
Desmoplastic/nodular medulloblastoma ORPHA:251863	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	ZNF319;ZNF865;CHST14
Diaphyseal medullary stenosis-bone malignancy syndrome ORPHA:85182	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	GJC1;KLHL9;TOR1AIP2
Diazoxide-resistant focal hyperinsulinism due to Kir6.2 deficiency ORPHA:276603	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	KCNJ4;KCNJ11;MYADML2
Diazoxide-resistant focal hyperinsulinism due to SUR1 deficiency ORPHA:276598	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	TCEAL6;TCEAL5;CDK5R2
Dilated cardiomyopathy-hypergonadotropic hypogonadism syndrome ORPHA:2229	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	PHLDA2;A4GALT;PHLDA3
Dimethylglycine dehydrogenase deficiency ORPHA:243343	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	NAT8;THRSP;CYP8B1
Distal 22q11.2 microdeletion syndrome ORPHA:261330	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	ATXN1L;ATXN7L3B;ZBED4
Dystrophic epidermolysis bullosa pruriginosa ORPHA:89843	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	UCN2;TPBG;VASN
Early-onset myopathy with fatal cardiomyopathy ORPHA:289377	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	TAS2R30;PLN;TIGD1
Early-onset seizures-distal limb anomalies-facial dysmorphism-global developmental delay syndrome ORPHA:505237	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	FIGNL1;SOCS4;ZNF146
Embryonal rhabdomyosarcoma ORPHA:99757	3/101	0.9995284018252129	0.9999961656375117	0	0	0.23691215616681455	1.1175369392389938E-4	SCO2;MGAT1;TICAM1
