Name	Gene	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Colon_Transverse_Mixed_Cell	Colon_Transverse_Mucosa	Colon_Transverse_Muscularis	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Liver_Hepatocyte	Liver_Mixed_Cell	Liver_Portal_Tract	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pancreas_Acini	Pancreas_Islets	Pancreas_Mixed_Cell	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate	Small_Intestine_Terminal_Ileum_Mixed_Cell	Spleen	Stomach	Stomach_Mixed_Cell	Stomach_Mucosa	Stomach_Muscularis	Testis	Thyroid	Uterus	Vagina	Whole_Blood	seg
ENSG00000256806.6	C17orf100	1.71176	1.47667	2.23343	2.03426	1.42998	1.6141	3.26671	3.9868	5.0481	5.23665	6.74203	6.1015	6.44991	7.46872	4.16676	6.0548	6.83948	4.21661	6.73329	3.50353	2.55048	4.20008	5.07584	4.382	4.59796	2.20015	2.35061	2.6545	2.83733	2.29407	1.90551	5.87089	2.01132	4.53554	0.47788	0.355451	2.14287	4.02173	2.79167	2.83075	2.34729	4.81471	2.37152	4.28561	0.421708	2.22206	2.7008	2.91894	2.80716	13.0034	3.04804	18.5704	4.98298	7.85732	7.18457	3.93903	17.5257	7.52989	5.39796	2.06369	2.25415	1.99027	2.19342	15.4461	7.52095	3.93972	4.26403	0.621185	Seg
ENSG00000213859.8	KCTD11	17.9925	12.8264	10.7807	26.4895	22.4491	21.8606	21.1498	3.2534	2.94498	4.03397	10.8894	10.3115	3.12033	2.76804	3.20877	4.67343	4.50827	3.79391	7.14509	4.5243	15.0052	22.6619	10.5758	46.6587	25.5385	14.3114	11.4164	10.174	7.24483	12.3443	17.6112	44.403	18.3679	20.2574	5.13518	3.35118	5.81479	10.1039	3.94467	3.75113	4.03677	20.1844	15.888	17.2655	3.89502	79.7745	14.1372	4.96033	4.75484	8.21043	4.86502	12.5352	16.609	48.2038	52.9931	13.0741	20.9936	11.6313	15.4823	10.642	9.29867	7.04797	13.2719	8.35079	21.2951	22.746	52.557	5.78211	Seg
ENSG00000196544.8	BORCS6	16.6106	11.2226	16.1958	19.9804	18.4801	18.7844	17.8154	9.46804	10.4886	8.88451	16.3272	16.3095	12.9242	13.3409	9.58361	9.83278	9.82605	8.39468	11.2166	9.91974	14.9188	9.57829	24.1194	16.4304	18.9619	18.2496	17.3647	22.1715	15.7263	18.7839	17.7399	19.9769	17.7283	16.5538	10.1528	8.65192	10.1324	16.9092	7.46015	7.51946	8.77923	17.5149	16.32	12.9206	15.411	30.1932	12.0938	12.5847	13.6292	15.2751	15.9156	13.1876	17.4078	23.4365	27.0466	19.605	35.0552	25.3139	29.6126	14.7114	18.732	17.3372	18.2715	17.7874	18.1155	20.3041	17.2252	22.5279	Seg
ENSG00000189051.6	RNF222	0.057006	0.053935	0.022434	0.061669	0.052087	0.032686	0.078052	0.018791	0.017752	0.0313335	0.098184	0.151683	0.0240535	0.025255	0.022474	0.025536	0.03277	0.021862	0.030582	0.019917	0.121413	0.018013	0.051911	5.96397	0.121188	0.03051	0.036261	0.0417475	0.0596565	0.040009	0.03853	20.0779	0.044811	0.088928	0.010967	0.0052945	0.0269555	0.057621	0.017312	0.01694	0	0.103876	0.055834	0.149781	0.010822	0.0804205	0.143678	0.014002	0.010756	0.010384	0.019081	0.106322	0.090296	9.97843	11.7651	0.064838	0.282948	0.103065	0.132919	0.037778	0.032109	0.013301	0.0175125	0.223736	0.109537	0.119925	5.90274	0.097065	Seg
ENSG00000185156.6	MFSD6L	0.100386	0.087876	0.029753	0.053169	0.050731	0.018806	0.425273	0.037465	0.023064	0.063015	0.006681	0.0282935	0.029778	0.025311	0.027608	0.031293	0.033519	0.0800955	0.048912	0.036322	0.290083	0	3.20487	0.223511	0.329428	0.073719	1.8282	2.63776	3.04064	0.272493	0.094555	0.820834	0.096362	0.266492	0.042089	0.0614695	1.14114	2.54733	0.04206	0.023075	0.034288	1.09938	0.723951	9.5127	0.014848	0.0674005	0.050333	4.52294	3.45953	6.3312	3.99149	8.87508	0.660532	0.382451	0.51306	1.16076	0.514421	1.40466	0.430837	3.73591	3.72564	3.75187	0.045483	63.2579	7.75143	0.088964	0.200251	0.458985	Seg
ENSG00000233670.7	PIRT	0.007371	0	0.056381	0	0	0	0.037071	2.22576	1.49841	0.813971	3.08454	4.90839	0.881528	0.51127	3.2888	10.5725	1.12009	0.2912	7.7519	11.8216	0.021272	0	0	0.0216585	0.027465	8.08269	3.82461	1.95261	0.254764	4.70458	1.17379	0	1.59494	0.030524	0	0	0.0023845	0.017073	0.0251585	0.019277	0	0.079577	0	0.02354	0.0077655	0.0261405	0.042126	0.0397775	0	0.020253	0.0283665	0.027862	0.082457	0.058911	0.028014	1.80974	0.186016	1.24411	0	0.374396	0.683279	0.176031	4.32498	0.133526	0.031501	0.023535	0.0203875	0	Seg
ENSG00000170315.14	UBB	244.907	268.195	394.435	346.94	313.825	369.485	312.957	268.041	320.049	260.727	314.577	290.556	316.043	376.159	259.157	352.754	311.901	231.033	437.172	291.745	244.935	352.898	482.587	281.45	301.169	288.983	268.129	234.37	156.144	139.951	290.484	168.439	280.86	298.726	216.489	174.618	241.106	282.498	245.435	179.644	315.639	139.94	361.033	262.962	318.649	166.96	273.951	130.609	76.5909	193.99	116.502	425.189	258.783	192.853	183.346	275.99	183.625	233.773	314.091	279.502	234.359	162.2	216.115	617.522	357.348	286.697	245.969	530.411	Seg
ENSG00000273018.7	FAM106A	1.18847	0.900152	0.548459	1.28342	1.23456	1.04184	0.952145	0.154741	0.214506	0.258399	4.50076	7.84274	0.705492	0.385576	0.195004	0.214721	0.235281	0.144812	0.414055	0.238808	1.08753	1.18445	0.593409	0.593511	1.43769	1.19651	0.738025	0.213561	0.118656	0.846018	1.14105	0.317138	1.13906	1.83376	0.559122	0.252628	0.206675	0.067109	0.166678	0.068327	0.045696	0.335749	1.37618	0.996071	0.370982	2.17951	2.11545	0.771411	0.196547	0.224417	0.333943	1.62357	0.834242	0.745205	0.700577	0.792458	0.30351	0.377264	0.723674	0.595884	0.284763	0.114142	0.554638	3.10261	0.82363	2.25851	0.778808	0.07127	Seg
ENSG00000184185.10	KCNJ12	1.36901	2.10169	0.438437	0.857391	1.23473	0.593971	1.03161	1.19021	3.52328	2.02253	84.4762	84.3554	5.59748	5.62041	0.711464	1.6155	2.07249	1.89678	0.806112	1.3117	1.4555	0.235355	0.34133	1.43643	3.33594	1.62624	1.27069	0.983796	0.496242	1.44021	1.28428	0.24873	1.0022	3.39146	5.01404	4.00846	1.02917	2.93463	0.091774	0.053575	0.094312	0.668625	3.63749	0.597528	26.2648	1.02313	0.630608	0.134811	0.096951	0.141186	0.178912	1.1855	0.702257	3.06349	5.69581	0.509368	0.081765	0.355125	1.90292	1.3983	1.31669	0.935502	1.0325	1.59785	2.36455	1.31308	0.886045	0.026625	Seg
ENSG00000256618.3	MTRNR2L1	0.106282	0.110917	0.239206	0.0699735	0.078122	0.097304	0.08966	0.502402	0.47548	0.547626	0.380683	0.35459	0.4562	0.446293	0.522185	0.470106	0.575529	0.47437	0.331602	0.534702	0.092978	0.053259	0.08466	0.0316255	0.031669	0.127992	0.131411	0.454348	0.282207	0.157629	0.152745	0.0895315	0.134458	0.034733	0.244431	0.293412	0.305893	0.275361	0.127615	0.172333	0.069405	0.625767	0.118142	0.067525	0.164614	0.092859	0.067218	0.042854	0.09215	0.077894	0.0112155	0.121263	0.122386	0.105341	0.09535	0.092477	0.171056	0.224715	0.07641	0.133552	0.177581	0.198056	0.165881	0.168884	0.100602	0.080825	0.079148	0.074375	Seg
ENSG00000221995.5	TIAF1	3.43011	3.69108	2.33665	5.70736	5.76696	3.20312	3.97397	3.42684	3.04246	4.70951	20.2297	27.5989	7.82834	5.30507	4.8326	4.96183	5.46808	4.45917	9.78437	5.93803	4.14266	2.01085	3.40604	6.49014	7.04787	4.93416	4.44538	3.60198	4.32855	3.34373	4.48401	5.16287	3.98939	6.60119	4.3641	3.01699	2.68294	3.51575	5.84498	6.9395	5.93224	6.70071	4.55717	3.37171	4.28316	9.67523	5.23418	1.43381	1.53912	2.47197	1.65504	5.66947	6.34768	4.06796	3.81028	4.55613	7.16033	4.7701	5.50341	2.97335	3.05501	2.15629	2.17109	5.75199	4.79032	9.19161	7.51953	1.3651	Seg
ENSG00000126861.5	OMG	0.672665	1.14598	0.184055	0.497254	0.594136	0.605489	0.608406	45.0191	41.5126	52.0814	18.2599	22.7578	49.9558	66.3656	51.7027	51.2189	48.9171	50.2937	64.7471	43.7059	0.543827	1.4748	1.37901	1.16464	1.3656	0.707504	0.543716	0.693199	0.301464	0.543487	0.606238	0.509529	0.582534	1.79942	0.209214	0.113303	0.105365	0.18862	0.254025	0.117998	0.233787	1.05595	6.23823	0.415318	0.104981	0.673369	0.348838	0.110969	0.138754	0.105804	0.0848925	0.351256	0.309067	0.432716	0.365249	0.875763	1.96595	1.2024	2.76642	0.322813	0.336214	0.152111	0.389293	0.423361	0.894647	0.8872	0.759962	1.57984	Seg
ENSG00000176749.9	CDK5R1	1.17127	1.43247	2.22458	1.16236	1.45474	0.646606	1.04338	40.7325	72.5833	30.4552	127.001	102.264	74.4138	115.541	43.4013	46.2249	48.9207	21.4939	10.7045	13.1175	0.962115	1.75647	39.3069	5.50887	1.61704	1.45422	1.5141	1.49236	1.45843	1.29206	1.10941	12.4496	1.08501	1.55536	0.959345	0.750937	0.751845	0.778947	0.705911	0.781733	0.521246	4.02951	1.81653	1.27531	1.77397	1.78391	3.09245	0.739486	0.686539	18.6946	0.742455	15.1741	1.39503	2.80781	3.54977	3.94355	30.0578	9.27559	23.2872	1.27037	1.27953	0.999661	1.18597	15.1656	1.11904	2.00931	5.6544	2.91895	Seg
ENSG00000198783.6	ZNF830	15.4539	14.4615	10.186	16.2332	15.5047	14.1218	16.2904	6.33393	7.46686	7.45157	18.9039	16.3848	9.19657	10.4696	6.54838	7.84684	8.25524	6.7426	10.2864	7.51716	16.9617	20.588	24.4386	17.8204	22.1402	15.5857	14.1245	13.6148	10.9103	11.8955	16.0201	13.7867	15.1833	22.0392	5.59329	4.62897	7.97438	13.1572	7.49799	7.0975	7.78089	21.4425	15.2705	13.5076	5.55128	21.4369	22.7438	5.6138	5.84876	9.01005	6.43295	11.8122	17.9727	15.601	15.6957	17.6016	44.9184	25.4045	28.8504	13.1413	13.1725	10.0939	14.6192	26.9009	21.3359	23.8507	17.0166	5.92223	Seg
ENSG00000164729.8	SLC35G3	0	0	0	0	0.0563205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080499	0.0732665	0	0	0	0	0	0.047078	0	0	0.0947565	0	0	0	0	0	0	0	0	0	0	0	0.088868	0.023684	0.046808	0	0	0	0	6.28261	0	0	0	0	Seg
ENSG00000277161.2	PIGW	6.48629	6.08699	4.99984	4.42096	5.62691	3.27314	5.06976	2.17403	2.74609	2.29588	4.49233	4.41865	2.94895	3.53465	2.29464	3.87985	2.24524	2.0873	3.33013	2.74721	6.30563	13.0528	15.1065	7.07125	7.2809	4.51777	5.58613	6.2421	6.78578	5.14071	4.53039	10.1018	4.85301	6.50626	2.56157	2.08947	3.90245	6.06011	3.78345	6.67898	5.65828	13.1373	6.25398	7.16581	5.20604	5.7458	4.72891	2.90781	3.61059	7.6139	2.93185	7.79248	5.89916	8.89834	8.95137	6.55831	12.0906	7.84418	7.63996	5.33889	6.40944	6.64147	5.40896	6.4149	8.58004	6.45564	6.48193	0.62617	Seg
ENSG00000276023.5	DUSP14	14.4582	15.1386	14.3016	9.10687	11.702	7.52677	7.17039	9.22345	11.9662	15.1442	12.4905	11.2089	14.0816	17.1892	8.62214	9.92217	18.4865	12.5643	8.62473	7.02399	14.9732	51.549	9.4377	12.1537	11.2974	11.8816	6.00272	4.03807	1.09394	8.1611	12.4533	14.6406	14.0469	9.62192	7.63878	6.23261	5.94939	6.11565	6.71881	7.28359	8.706	14.8278	11.029	12.1464	5.42137	16.4603	8.15835	2.92832	3.24341	4.21988	3.33465	19.4126	8.4852	36.7878	50.1662	4.50073	4.93146	5.57969	3.59692	4.66478	7.29969	3.60457	15.2724	23.5948	32.738	11.4017	14.5942	1.01832	Seg
ENSG00000273604.2	EPOP	1.95459	1.90092	3.03213	1.51165	1.42096	1.56551	1.85609	5.43003	15.885	3.12213	2.21105	2.42756	17.6706	18.586	2.33506	1.61206	4.07203	3.6332	0.955101	1.26994	2.50344	5.2057	15.3875	1.43822	2.116	1.50488	1.12953	0.825198	0.524637	2.5874	1.83691	3.04844	2.14625	2.62684	1.21423	0.409358	0.956254	1.392	2.34198	4.46657	3.69623	5.86609	2.46513	1.35808	0.31472	3.15808	1.766	2.57334	2.55233	0.871162	2.86828	1.496	3.1715	4.75465	4.76209	1.7616	4.21248	2.08176	2.44945	1.72697	2.22091	1.61754	4.76355	29.86	1.74188	2.14999	1.40646	0.345151	Seg
ENSG00000171532.5	NEUROD2	0.029318	0.027924	0.027673	0.0426865	0.033457	0.037986	0.023218	16.5451	34.4909	0.22633	209.396	194.598	39.7574	45.6516	30.8064	0.477804	0.228518	0.197334	1.59866	0.271423	0.036019	0.0224135	0.101228	0.038072	0.04812	0.033215	0.040151	0.0634235	0.0559875	0.035263	0.032133	0.026477	0.027044	0.061552	0.021818	0.0158245	0.0192725	0.020854	0.013682	0.008418	0.013148	0.0907915	0.044402	0.033742	0.024666	0.037621	0.062146	0.018293	0.00923	0.019675	0.0190275	0.062404	0.0418715	0.362774	0.67028	0.054184	0.03376	0.0709735	0.028595	0.144106	0.192162	0.200838	0.017978	0.16649	0.042817	0.045554	0.041312	0.020985	Seg
ENSG00000183153.7	GJD3	1.51069	2.39891	1.75175	0.589254	1.4413	0.403094	2.47991	0.474488	0.739777	0.222218	0.146173	0.185242	0.824841	0.789902	0.412854	0.740889	0.533403	0.186228	0.0836965	0.243577	1.77321	1.88074	0.054488	3.83166	3.86755	2.25549	2.22332	1.58898	0.858843	1.69764	1.949	1.64936	2.17883	2.44612	1.553	1.75063	2.16257	3.42226	0.782594	0.34572	0.524239	6.3971	6.84825	1.00059	0.336062	0.667401	0.963377	0.384987	0.106214	0.351484	0.239813	2.24176	7.3336	0.740237	0.896626	3.3288	1.70052	2.10863	12.986	1.30853	0.918264	0.602131	1.09333	1.38148	5.34484	2.89911	3.59016	0.021035	Seg
ENSG00000212899.3	KRTAP3-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035882	0	0	0	0	0	0	0	0	0	0	0	0.050595	0	0	0	0	0	0.477554	0	0	0.074106	0.430171	0.248232	0	0	0	0	0	0	0	0	0.100056	0	0	0	0	Seg
ENSG00000212900.3	KRTAP3-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0319455	0	0	0	0	0.015762	0	0	0.632352	0	0	0	0	0	0	0	0	0	0	0	0.155799	0	0	0	0	0	0.049031	0	0	0	1.00684	0.516677	0	0	0	0	0	0	0	0	0.706928	0	0	0.063362	0	Seg
ENSG00000212901.4	KRTAP3-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10869	0	0	0	0	0	0	0	0.0692695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.100043	0.26198	0.133131	0	0	0	0	0	0	0	0	0	0	0	0.131056	0	Seg
ENSG00000221852.5	KRTAP1-5	0.192274	0	0	0	0	0.066292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069653	15.9508	0	1.44761	0.302608	0	0	0	0	0	0	0.044769	0	0.067411	0	0	0.059586	0	0	0	0	0	0	0.04183	0	0.094357	0	0	0	0	0	0	0.142567	0.301694	0.316575	0	0	0	0	0	0	0	0	0	0	0.091908	0.441525	0	Seg
ENSG00000204887.5	KRTAP1-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09737	0.06335	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000221880.4	KRTAP1-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0367515	0	0	0	0	0	0	0	0	0	0	0	0.033457	0	0	0	0	0	0	0	0	0	0.206605	0.112498	0	0	0	0	0	0	0	0	0.0324025	0	0	0	0	Seg
ENSG00000188581.9	KRTAP1-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.350648	0	0	0	0	0	0	0	0	0	0.029921	0	0	0	0	0	0	0	0	0	0.09695	0	0.044113	0	0	0	0.0587695	0	0	0	0	0	0.174455	0.096821	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000212725.4	KRTAP2-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000214518.4	KRTAP2-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.088413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000212724.3	KRTAP2-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51808	0	0.059315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0592765	0	0	0	0	0	0	0	0	0	0	0	0.093243	0.0633345	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000213417.3	KRTAP2-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000240871.6	KRTAP4-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165516	0.086094	0	0	0	0	0	0	0	0	0.050961	0	0	0	0	Seg
ENSG00000204880.9	KRTAP4-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0233965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050187	0.030168	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000212722.8	KRTAP4-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08868	0.0510905	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000212721.4	KRTAP4-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000213416.4	KRTAP4-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000198090.3	KRTAP4-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.082586	0.037557	0	0.055412	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000198271.5	KRTAP4-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000171396.12	KRTAP4-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040414	0.029133	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000196156.5	KRTAP4-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03967	0.03456	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000244537.3	KRTAP4-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0234265	0	0	0	0	0	0	0	0	0	0	0	0.036343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000240542.5	KRTAP9-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000239886.5	KRTAP9-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0510325	0	0	0	0	Seg
ENSG00000204873.5	KRTAP9-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081787	0.0334385	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000187272.7	KRTAP9-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000241595.2	KRTAP9-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000198083.9	KRTAP9-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000212659.1	KRTAP9-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000180386.7	KRTAP9-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000212658.1	KRTAP29-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.073776	0	0	0	0	0	0	0	0	0.0396435	0	0	0	0	0	0	0	0	0	0.0354365	0	0.07249	0	0	0	0	0	0	0	0	0	0.051262	0.0408225	0	0.099702	0	0.077149	0	0	0	0	0.0797195	0	0	0.0293025	0	Seg
ENSG00000212657.2	KRTAP16-1	0	0	0	0	0	0	0	0	0.030978	0	0.04992	0.0549785	0.0286285	0.017905	0	0	0	0	0	0	0	0	0.035474	0.0233215	0	0	0	0	0.0109985	0	0	0.112929	0	0	0	0	0	0	0	0	0	0.064431	0	0.100039	0	0	0	0	0	0.037028	0	0	0	0.067542	0.05754	0.02206	0.0579	0	0.067425	0	0	0	0	0.097209	0	0	0.060214	0.049443	Seg
ENSG00000186860.5	KRTAP17-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.191537	0.0882525	0.312007	0	0	0	0	0	0	0.0701895	0	0	0	0	0	0.054595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.160298	0.128641	0	0	0	0	0	0	0	0	0.0719155	0	0.061548	0.0391435	0	Seg
ENSG00000260325.2	HSPB9	0.601637	0.668236	0.492556	0.368011	0.379631	0.227302	0.96452	0.314903	0.309687	0.733681	0.827828	0.883857	0.422377	0.402889	0.311526	0.55525	0.943801	0.614945	0.419782	0.347202	0.717268	0.190299	0.393149	0.719409	1.13057	1.13808	0.562675	0.457878	0.507583	0.895803	0.974847	0.391759	0.92602	1.15723	0.230819	0.150434	0.684723	1.46022	5.10054	5.45689	6.06457	1.69268	0.707623	0.806791	0.271331	0.743848	2.20682	2.26272	3.10407	2.35936	3.21657	2.09933	1.44978	0.531332	0.51554	0.672283	1.11711	0.72903	1.05969	0.884713	0.865673	0.879812	1.33903	115.284	0.7253	1.04775	0.728721	0.463136	Seg
