Name	Gene	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Colon_Transverse_Mixed_Cell	Colon_Transverse_Mucosa	Colon_Transverse_Muscularis	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Liver_Hepatocyte	Liver_Mixed_Cell	Liver_Portal_Tract	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pancreas_Acini	Pancreas_Islets	Pancreas_Mixed_Cell	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate	Small_Intestine_Terminal_Ileum_Mixed_Cell	Spleen	Stomach	Stomach_Mixed_Cell	Stomach_Mucosa	Stomach_Muscularis	Testis	Thyroid	Uterus	Vagina	Whole_Blood
ENSG00000233816.3	IFNA13	0	0	0	0	0	0	0	0.082765	0	0.13307	0.033351	0.044753	0.079684	0.044937	0.102078	0.039657	0.048171	0.120237	0.0730915	0.055491	0	0	0.45704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080451	0	0	0	0	0.0606645	0	0	0	0
ENSG00000188379.7	IFNA2	0	0	0	0	0	0	0	0.077043	0	0.119495	0.054048	0.086261	0.09347	0.054871	0.101301	0.045302	0.05605	0.146486	0.0749685	0.073109	0	0	3.82245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101887	0	0	0	0	0.184804	0	0	0	0
ENSG00000120242.4	IFNA8	0	0	0	0	0	0	0	0	0	0	0.257635	0.335603	0	0.034433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197919.6	IFNA1	0	0	0	0	0	0	0	0	0	0	0.214784	0.18428	0	0	0	0	0	0	0	0	0	0.099895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105466	0	0	0	0
ENSG00000184995.7	IFNE	0	0.067792	0	0	0	0	1.71905	0.059984	0.051558	0.039952	1.68016	1.53854	0.122843	0.133599	0.065744	0.084885	0.040728	0.025315	0.100404	0.077817	0	4.09287	0	1.27669	0.049741	0	0	0	0	0	0	1.57473	0	0.258434	0	0	0.155327	0.979849	0	0	0	0.38715	0.04452	0.188062	0	0	0.051654	0	0	0.080833	0	1.04974	0.742679	0.040962	0	0.746443	0.485464	0.789876	0	0.714663	1.03758	1.04336	0	0.112807	0.699046	0	1.53263	0
ENSG00000198680.6	TUSC1	37.5503	38.3098	22.9239	54.3613	46.9167	56.0083	32.9047	14.5455	19.3157	15.993	30.5586	26.026	20.0003	24.7384	15.6482	19.5912	19.0613	13.8476	19.443	14.8132	39.6891	26.3413	0.34	32.3229	51.5929	37.8646	27.6376	33.9782	21.4493	44.085	41.0661	19.4821	36.8334	50.4089	16.3282	10.6708	16.4157	28.4132	10.6288	10.5453	10.8138	33.333	30.8592	25.0818	9.01251	41.1426	42.5839	9.48232	10.03	20.6584	9.99962	26.6228	34.9756	31.8639	31.7118	20.1773	10.0602	23.6461	18.9867	20.4637	24.9922	17.1318	46.0183	76.7458	40.5037	59.0748	30.2049	0.527348
ENSG00000147896.4	IFNK	0	0	0	0	0	0	0	0	0	0	0	0.097305	0	0	0	0	0	0	0	0	0	0	0	0	0.05926	0	0	0.037416	0.042177	0.061195	0	0	0	0.029945	0	0	0	0	0	0	0	0.044559	0.0426985	0	0	0	0.141032	0	0	0	0	0	0	0.030662	0	0	0.160171	0.20375	0.035839	0	0.048186	0	0	0	0	0	0	0
ENSG00000174482.10	LINGO2	0.070133	0.027759	0.042353	0	0.0126705	0	0.300775	0.921332	1.7408	0.497083	0.450903	0.329273	2.75808	3.12188	0.663773	2.77414	1.23636	0.138378	0.148903	0.339013	0.05516	0.0471125	0	0.257217	0.581231	0.248225	0.093795	0.042107	0	0.129998	0.131844	0.037856	0.184114	0.317975	0	0.010318	0.232944	0.060558	0.0154985	0	0	0.21465	0.0863375	0.018115	0	0.213089	0.126428	0.0861835	0.037993	5.27237	0.101548	0.994923	0.430318	0.084343	0.107306	0.041645	0	0.024297	0.10483	0.658014	0.77027	0.900798	0.083839	2.57239	3.1909	15.6044	0.484584	0.121556
ENSG00000122728.6	TAF1L	0.019152	0.014369	0.008167	0.021709	0.0155675	0.023064	0.01605	0.006489	0.013477	0	0.011124	0.016567	0.013815	0.013442	0	0.006405	0	0	0	0	0.017086	0.018377	0.022863	0.012767	0.030866	0.014461	0.009135	0.008909	0.003429	0	0.014613	0.009708	0.013424	0.015437	0.005666	0	0.004077	0	0	0	0	0.027001	0.0148485	0.014743	0.0092635	0.067414	0.029176	0.005475	0.005873	0	0	0.029944	0.009433	0.015465	0.0171705	0.014116	0.024063	0.01267	0.011046	0.00955	0	0	0.008789	4.12849	0.0179135	0.024349	0.015736	0
ENSG00000188133.6	TMEM215	0.015867	0	0.008786	0.009981	0.0368835	0.016903	0.014087	0.316505	0.173905	0.0339395	0.040256	0.0401385	0.149273	0.167892	0.088326	0.485053	0.1603	0.0333665	0.086428	0.057297	0.018962	0	0	0.048779	1.03146	0.007439	0.007379	0	0	0.022389	0.013859	0.013485	0.01453	0.035679	0.012855	0	0.005567	0	0	0	0	0.006806	0.013179	0.033416	0.0300775	10.0991	0.156948	0	0	0.011947	0	0.032442	0.0200695	0.018518	0.0180545	0.015128	0.010345	0.015513	0	0	0	0	0	7.0085	0.0290865	0.029048	0.0223065	0
ENSG00000164976.9	MYORG	5.64555	7.97577	9.22188	9.26893	6.19428	3.79641	5.53747	24.8625	28.9477	31.6997	10.9928	18.1218	28.6018	23.4431	16.6361	14.0004	32.3551	26.9804	13.2629	16.0969	5.92471	1.38388	0.351168	3.78766	4.44024	22.6385	25.8181	35.9028	32.0886	18.4016	15.7597	8.09322	10.7959	10.2337	2.5013	2.32713	6.04708	5.31188	24.3107	24.1432	23.5677	13.8174	4.70546	4.69806	35.1282	5.36082	0.987658	7.24608	6.99846	4.702	7.89503	10.9079	4.5086	4.40122	5.43342	20.6662	1.4112	21.0718	1.2805	19.3151	22.8312	18.0713	30.7358	1.75284	3.8671	4.77373	5.05644	0.123122
ENSG00000168913.7	ENHO	1.26551	0.602913	0.279608	0.394044	1.15809	0.465881	1.77829	348.133	315.257	341.714	148.799	157.79	272.3	281.485	219.745	260.398	330.2	300.774	145.999	308.936	2.97466	0.224072	0.040566	2.79792	2.94595	1.6171	5.19154	7.25648	7.32396	1.72925	2.02194	0.430947	1.68982	1.52533	1.1898	0.340719	0.402186	1.29642	8.49987	4.12408	6.09695	3.31952	1.26819	1.352	0.469976	51.7803	0.762286	0.609324	0.767774	2.87223	0.76317	13.7439	10.5697	5.07351	6.27122	4.67184	1.39229	5.74471	0.775629	4.22043	4.94007	5.86787	2.70109	27.74	0.794276	0.626964	1.53564	0.491953
ENSG00000164967.10	RPP25L	19.584	21.5347	25.0725	17.1803	20.3676	14.8019	30.3737	17.5907	20.4361	22.7595	28.2568	26.9433	22.3753	25.5102	16.823	19.2715	24.3499	21.4858	16.5494	17.8826	24.6328	41.4991	24.3507	31.683	39.2348	27.9971	29.7584	42.0768	33.0689	30.512	23.5077	29.7666	23.9711	34.0628	19.953	23.1745	22.0829	32.3011	27.4002	32.2764	37.4868	25.1338	20.1269	22.6154	68.2159	33.7494	30.675	11.4423	14.5596	15.8689	16.6484	26.5607	36.9785	19.5626	18.3202	31.4366	39.2625	43.2449	35.8757	21.9285	27.1599	24.6068	28.508	29.7737	32.3809	34.7022	27.7199	16.0622
ENSG00000168828.6	OR13J1	0.034348	0.081139	0.047287	0.190316	0.17729	0.255852	0.270504	0.331261	0.520095	0.450498	0.468687	0.550228	0.696308	0.666257	0.44593	0.30113	0.461794	0.356242	0.362616	0.243822	0.0771615	0	0	0.186675	0.308469	0.20795	0.073836	0.043778	0	0.261872	0.293379	0	0.308513	0.284341	0.049745	0.040646	0.046641	0.069682	0.0214415	0	0	0	0.061377	0.154411	0.0867285	0.19228	0.196154	0	0	0	0	0.341051	0.298446	0.102441	0.12391	0.034819	0.062258	0.0188395	0	0.07373	0.030695	0.028286	0.107603	0.344124	0	0.17036	0.127124	0
ENSG00000196196.3	HRCT1	45.1103	20.9418	2.05806	67.3177	45.6682	78.4428	10.8905	2.02513	1.95344	2.68318	1.61568	1.9053	2.55445	2.29937	2.5577	1.92567	1.95945	2.70709	2.17295	2.41434	33.4278	9.77934	0	6.07786	7.68271	10.7786	17.8269	51.5995	52.6365	18.6648	17.9826	1.96298	22.6663	8.56149	3.66468	3.89344	4.72364	4.4703	0.788759	0.640268	0.790118	5.42041	7.85855	8.62209	3.36116	20.2465	3.30567	0.689966	0.598215	0.637589	1.09166	1.82851	7.08293	4.77624	8.72751	10.981	2.34253	8.9985	1.04983	3.67856	3.84044	2.51062	6.86226	5.18865	7.66253	10.1828	5.06739	0.040943
ENSG00000235387.5	SPAAR	9.48139	11.6002	0.986525	1.81928	2.51648	2.19804	1.21153	0.698018	0.753265	1.00618	0.627409	0.848715	1.01846	0.893665	0.910033	0.919235	0.73228	0.936311	1.19815	1.17433	10.1024	0.921148	0	0.698174	1.09908	1.23748	0.952597	1.14969	0.835132	1.26963	1.68811	0.254721	2.073	1.5462	2.08094	3.08933	1.92754	4.67581	0.2271	0.126607	0.167314	0.895743	4.1123	0.686447	1.30398	4.34993	1.03767	0.218336	0.133664	0.208917	0.159445	0.807174	1.27295	0.609895	0.901454	0.855097	0.337285	0.778008	0.877054	0.743077	0.73555	0.481821	0.886327	10.824	2.54268	1.91095	0.836422	0.014427
ENSG00000278889.4	OR2S2	0	0	0	0	0	0	0	0	0	0	0	0	0.0285685	0	0	0	0	0	0	0	0	0.0952075	0	0	0	0	0	0.03951	0.132344	0	0	0	0	0	0	0.0206805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0215875	0	0	0	0	0	0.0725935	0	0	0	0
ENSG00000185972.6	CCIN	0.263032	0.26982	0.362973	0.495962	0.299613	0.286747	0.244118	0.150946	0.20202	0.053202	0.134164	0.161079	0.205153	0.201106	0.085429	0.061447	0.103922	0.048718	0.105742	0.054766	0.237334	0.640785	0	0.552446	0.746259	0.335064	0.129667	0.108777	0	0.263829	0.263323	0.053729	0.271036	0.577225	0.084948	0.0276625	0.014315	0.05412	0	0	0	0.138682	0.486907	0.0771	0.023013	0.103187	0.07307	0.021923	0	0	0	0.042266	0.308811	0.08368	0.098407	0.125655	0.129745	0.104833	0.065447	0.119684	0.083174	0.030829	0.158174	182.457	0.113527	1.16798	0.277498	0.226967
ENSG00000168795.5	ZBTB5	9.37126	8.876	9.62973	14.5873	11.9072	12.3981	12.1536	3.70459	3.63212	4.37204	10.7527	11.4124	4.89137	4.48342	3.73163	4.32174	4.10338	3.71336	6.4309	4.64925	10.7994	8.89988	23.3236	16.6421	16.0726	11.4991	10.3953	9.79423	9.76587	10.9732	12.6186	26.6814	12.3512	16.2836	5.335	3.5431	7.29306	12.5068	9.50844	10.4427	7.66209	16.3946	16.7223	12.9421	4.25936	19.6887	17.1026	5.87271	7.55471	5.81715	6.39637	9.68587	16.1605	21.2722	22.5616	12.3237	24.5484	16.1849	14.2357	10.3519	9.81526	8.09054	12.688	23.0538	21.8885	15.0681	18.7938	2.18308
ENSG00000122696.14	SLC25A51	6.73566	6.81355	3.71089	4.84645	5.22779	4.05957	4.44963	2.81442	2.99442	3.58956	4.42505	4.12541	3.08143	3.5401	2.74974	3.2457	3.66119	3.23313	5.77712	3.53741	5.58161	10.5838	8.96246	4.85236	5.138	4.31438	4.01968	3.30623	2.95955	3.11127	4.14043	5.5956	4.30442	4.74302	3.65334	2.91738	4.33007	5.86914	1.88644	2.23166	2.17273	4.18704	6.66711	5.1403	3.67676	6.06968	5.16981	2.71603	2.31369	3.51948	2.26244	5.02016	4.70349	4.24809	4.10251	5.33811	5.2804	5.08015	5.21617	3.39119	2.85976	2.32235	3.2257	6.94395	5.66525	5.49489	5.01361	3.57078
ENSG00000137124.8	ALDH1B1	19.9133	18.8852	13.9429	218.246	123.373	244.32	156.172	3.52571	4.90688	2.75462	3.28316	3.07504	5.23899	6.65513	2.66464	4.43598	2.60597	2.51965	3.91513	4.29633	14.4971	44.3621	34.5171	5.78908	24.9574	84.2409	45.2068	45.4871	19.7801	85.5851	107.199	9.37381	154.745	110.627	7.88212	6.70487	21.8744	10.536	40.8428	38.0183	48.8015	26.8438	12.6146	10.0911	28.8668	12.1947	15.7316	5.9717	5.04261	7.91801	6.25232	4.4749	27.5105	5.17796	7.94122	29.431	8.85244	23.257	7.83496	17.2188	33.2148	7.87974	127.254	18.1398	16.3446	70.2563	10.4122	0.947107
ENSG00000273514.2	FOXD4L6	0	0	0	0	0	0	0	0.044204	0.139321	0.13487	0.341163	0.257261	0.299425	0.328545	0.168836	0.085486	0.182998	0.115104	0	0.038487	0	0	0	0.0055505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026531	0	0.042575	0	0	0	0	0	0	0	0	0	0	0	0.040466	0	0	0	0
ENSG00000204779.2	FOXD4L5	0.0273775	0.037946	0	0	0	0	0	0	0	0.008521	0.031737	0.031247	0.0143195	0.01559	0.016788	0.009688	0.012231	0.002316	0	0	0.027288	0	0	0	0.013309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035884	0	0.0387555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184659.5	FOXD4L4	0.070815	0.079009	0.034056	0	0.0283235	0	0.036092	0.027226	0.069616	0.081574	0.307074	0.28787	0.111327	0.123173	0.086435	0.084881	0.150874	0.0593105	0.031891	0.051228	0.0851225	0.0230565	0	0.0598195	0.066368	0.044158	0.035357	0	0.03007	0.035755	0.040018	0.051835	0.035439	0.058279	0.015234	0.013765	0.0085025	0	0	0	0	0	0.0321155	0.090705	0	0.278668	0.038051	0.0039735	0	0	0	0.080908	0.041289	0	0.018858	0.034568	0	0.0579965	0.037297	0.021492	0	0	0	0.049889	0.044823	0.036484	0.08132	0
ENSG00000187559.6	FOXD4L3	0	0	0	0	0	0	0	0.041606	0.071093	0.073147	0.199292	0.169633	0.17487	0.175575	0.132526	0.047201	0.081152	0.051402	0	0.034319	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039695	0	0	0	0	0.025028	0.0082755	0.016884	0	0	0	0	0.118721	0	0	0	0
ENSG00000165059.8	PRKACG	0	0	0	0	0	0	0	0	0	0	0.012816	0.024168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0350195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.2388	0	0	0	0
ENSG00000187210.14	GCNT1	2.40323	4.17005	0.552389	1.62962	1.89592	1.01528	1.07109	0.399449	0.893893	1.20865	5.088	4.45747	0.748739	0.947387	0.609752	0.541723	1.08484	0.913754	0.460489	0.526346	2.08446	35.7506	4.32094	1.29953	1.82532	0.830579	3.16616	3.46625	3.74325	0.642034	0.931621	1.01606	0.872476	1.45595	0.69084	0.31004	0.394475	0.74241	0.237839	0.232069	0.316999	1.4183	2.96409	3.65103	0.201158	1.77486	0.610397	0.53956	0.328609	7.46579	0.638358	1.24859	2.35312	0.902393	1.08282	6.34888	2.91097	6.46713	4.69891	7.38098	7.98324	7.25067	0.541595	2.22731	10.5609	2.57454	1.28258	2.27881
ENSG00000204612.1	FOXB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0407535	0	0	0	0
ENSG00000178966.17	RMI1	3.56586	2.74208	6.90132	1.96657	2.55161	1.98193	3.37663	2.33381	2.47229	2.50519	11.1667	7.77917	2.28702	3.24546	2.21192	4.41443	2.53193	2.00637	4.80161	3.136	3.70818	11.942	18.9401	4.27495	4.15489	2.50267	4.13389	4.90281	5.63254	1.88566	3.74714	5.51578	4.64174	4.38572	1.48521	1.59594	1.66725	3.37562	2.16909	1.78247	2.01377	4.61251	3.98174	5.88974	2.4036	3.50765	4.04411	2.66001	2.9592	4.40157	2.55954	7.24383	4.97339	4.08644	4.06595	5.87602	7.03553	5.00224	8.91245	3.62068	4.3733	3.91852	1.5185	12.8374	5.94344	3.57133	4.51216	1.94559
ENSG00000180447.7	GAS1	45.0211	102.634	7.57053	30.6695	33.0547	24.3656	42.6739	2.17916	1.8967	2.29168	3.00062	3.85852	2.4706	2.09186	2.0252	1.75245	2.43736	2.07663	2.46891	1.69202	63.4105	75.1044	0.053565	19.2081	62.9025	47.3494	15.7808	14.4409	0.417683	43.5559	45.8153	5.66507	35.0176	135.326	21.2288	5.78895	9.74303	5.63572	1.09839	0.179944	1.03659	31.4907	12.2778	17.2896	7.23989	31.0021	85.6954	6.65559	5.60612	3.00544	7.15244	10.2456	33.6696	31.1097	33.7729	9.10059	8.46235	10.5426	5.12697	7.38007	14.703	2.09935	70.9338	3.44228	26.9428	173.718	27.0956	0.103026
ENSG00000213694.6	S1PR3	5.12461	7.82219	11.4992	32.7497	37.433	29.0134	10.3821	1.18421	1.40038	1.69911	0.532951	0.625849	1.39772	1.44983	1.48575	1.53681	1.14906	1.74641	2.49585	2.1354	4.45606	16.9286	0.025009	13.8266	18.2401	8.5162	4.02693	2.25309	0.443931	6.4647	40.2074	2.35796	52.4731	23.4638	5.15267	3.73536	5.12181	16.5257	1.3894	0.737247	0.953452	11.0705	6.39275	1.93145	1.07422	8.52751	1.43315	1.05864	0.442976	1.15742	0.607551	11.5618	12.0235	1.55331	1.74305	4.56892	4.52251	5.65763	6.72886	3.22469	4.98913	1.20429	13.3669	1.15215	3.65829	11.8758	13.8955	0.752839
ENSG00000165023.7	DIRAS2	0.102656	0.041022	0.089738	0.024717	0.072964	0.073842	0.17627	10.4535	39.4948	11.684	303.738	219.156	52.2079	92.9315	22.322	12.4053	13.8313	10.7778	19.024	6.22477	0.220111	0.0185875	0.03332	0.042621	0.220932	0.576694	0.237865	0.099992	0.029999	0.145148	0.061906	0.03729	0.060507	0.168325	0.037328	0.020724	0.461488	0.503818	0.189994	0.046866	0.048023	1.46593	0.061902	0.478708	0.0334255	2.69493	0.039809	0.379829	0.41476	1.93831	0.447881	1.1007	0.067946	0.522934	0.467298	0.461849	0	0.226641	0.05923	0.241211	0.222119	0.228899	0.013872	0.170055	2.49144	0.243416	0.0448225	0.019737
ENSG00000165030.4	NFIL3	144.763	229.295	40.6391	118.377	90.6483	238.988	86.991	6.74365	8.87368	8.21949	25.1038	22.9248	10.501	12.6231	7.30021	11.6709	9.39845	6.44884	19.3074	8.41125	130.968	115.136	10.163	103.794	135.604	68.0543	38.364	42.5509	20.959	92.6026	59.2894	30.0611	55.0152	196.823	45.312	19.9825	26.8584	23.7352	61.2404	61.852	73.5764	77.4202	131.355	37.6065	78.6461	156.867	168.373	12.1181	9.48844	23.9436	10.4262	43.8655	103.905	92.2848	93.2198	35.8667	39.723	46.3669	34.988	29.9286	49.5659	11.7717	156.821	43.1783	56.2418	132.321	113.149	199.349
ENSG00000178919.9	FOXE1	0.0300045	0.020114	0.014187	0.0317265	0.029046	0.03657	0.026745	0	0	0.0078315	0.02142	0.050147	0.015067	0.013449	0.010887	0.009556	0.01254	0	0.0133685	0	0.039808	0	0.016674	2.24855	0.035884	0.02611	0.01741	0.0106015	0.0131895	0.051821	0.031387	8.23658	0.02944	0.022837	0.010916	0.007493	0.04392	0.024983	0.009592	0	0	0.133677	0.0449995	0.138511	0.0176435	0.0466755	0.032984	0.025872	0	0.614583	0	0.031609	0.300947	1.02245	0.530685	0.03094	0.050223	0.0363205	0.021294	0.019181	0	0	0	1.15875	164.416	0.039526	6.21424	0.014623
ENSG00000188386.8	PPP3R2	0.0210385	0	0	0.0341575	0.0299695	0.044407	0.017739	0.011457	0.020028	0	0	0	0.019854	0.019376	0.011525	0.024922	0	0	0	0.018096	0.0147155	0	0	0	0.024128	0.02215	0.01835	0.019562	0.008907	0.035971	0.020945	0	0.019417	0	0	0.010015	0.005379	0.012762	0.0072645	0.02543	0	0.0182245	0.009369	0.014478	0.04061	0.030927	0.016905	0	0	0.017441	0	0	0.030856	0	0	0.021968	0.014363	0.0267305	0.024173	0	0	0	0	98.7233	0	0	0	0
ENSG00000186881.3	OR13F1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000148136.5	OR13C4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204246.4	OR13C3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186943.1	OR13C8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277556.1	OR13C5	0	0	0	0	0	0	0	0	0.027185	0.0235995	0	0	0.038033	0.030123	0	0.050305	0.032832	0	0.0300145	0.023681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036702	0	0	0	0	0	0	0	0	0	0	0	0.031147	0	0.246329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276119.1	OR13C2	0	0	0	0	0	0	0	0	0	0.0431275	0	0	0.0322095	0.03374	0	0.045367	0.029174	0	0.0627165	0	0	0	0	0	0.049606	0	0	0	0	0	0	0	0	0	0	0	0	0.091162	0	0	0	0	0	0	0	0	0.082161	0	0	0	0	0.575922	0	0	0	0	0	0	0	0	0	0	0	0.060758	0.065437	0	0	0
ENSG00000136839.1	OR13C9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179055.8	OR13D1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.418899	0	0	0	0
ENSG00000186051.7	TAL2	0.14121	0.162196	0.229314	0.141525	0.253461	0.127437	0.110862	0.181615	0.145909	0.273878	0.326368	0.321467	0.165732	0.145348	0.182135	0.255781	0.202644	0.223677	0.419483	0.298766	0.161094	0.288244	0.667164	0.447917	0.450977	0.209174	0.164507	0.100733	0.097908	0.184055	0.16246	0.078868	0.162759	0.368452	0.114204	0.084878	0.338906	0.952732	0.127224	0.216915	0.106471	0.597942	0.155203	0.144703	0.667724	0.311555	0.330972	0.073201	0.098119	0.047768	0.0385495	0.629341	0.220937	0.123171	0.113895	0.239903	0.350059	0.275591	0.364053	0.145305	0.098473	0.067606	0	0.795941	0.241874	0.265788	0.156583	0
ENSG00000148156.8	ACTL7B	0	0	0.121264	0	0.033994	0	0.021711	0	0	0	0.032073	0.064317	0	0	0	0	0	0	0	0	0.024176	0	0	0.050411	0.027673	0	0.018957	0.0149605	0.0126575	0.079844	0	0.035558	0	0.03792	0	0	0	0.03118	0.0323235	0.041429	0	0.0259885	0.033106	0.032221	0	0.030492	0.066049	0.0212325	0.043495	0.042612	0	0.102849	0.0513165	0.052282	0.0221075	0.038185	0.066633	0.0145585	0.054627	0.031037	0	0	0	521.319	0.060857	0.035911	0.0533305	0
ENSG00000187003.7	ACTL7A	0	0	0.0666	0	0	0	0	0	0	0	0.019541	0.057025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019622	0	0	0	0	0.0250145	0	0	0	0	0.00563	0	0.0269875	0	0	0	0	0.030233	0	0	0.05893	0	0	0.046959	0	0.046083	0.039589	0.022645	0	0	0	0	0	0	0	0	0	556.245	0.026239	0.033802	0	0
ENSG00000171133.4	OR2K2	0.07485	0	0	0	0	0	0	0.072781	0.048881	0.0483955	0.06304	0.0512515	0.056067	0.061714	0.158072	0.178757	0.056398	0.0781485	0.903795	0.353719	0.014681	0	0.042348	0	0	0	0	0	0	0	0	0	0	0	0.078778	0.0357825	0	0	0	0	0	0	0	0	0.21768	0.492639	0	0	0	0	0	0.087039	0	0	0.0544655	0	0	0.052082	0	0	0	0	0	0.440135	0	0	0	0
ENSG00000228623.7	ZNF883	0.88255	1.01569	0.353646	0.621001	1.1826	0.860143	1.36839	3.09847	3.03068	4.14252	3.24124	3.20514	2.51387	2.84866	2.7779	3.28437	4.91268	3.36419	5.07807	2.99547	1.11808	2.26334	0.329695	1.24824	1.8018	1.34005	0.533084	0.344187	0.162685	1.23052	1.02603	1.02148	1.17969	1.34872	1.71648	1.08541	0.742952	1.7156	0.061438	0.03353	0.038935	0.773591	0.661155	0.308138	0.270576	1.68419	1.56802	0.361075	0.382516	1.83027	0.373792	3.25871	1.12769	0.574361	0.480906	0.661632	1.33457	0.685686	0.81021	0.33963	0.439793	0.191886	1.42954	2.76762	0.63287	2.21448	1.55749	0.072856
