ID	adj.P.Val	P.Value	t	B	logFC	GB_ACC	GENE_SYMBOL
A_33_P3366824	7.56e-01	4.64e-01	-0.7438735	-5.764419	-0.31255544	AK310542	TRAPPC2
A_21_P0009538	7.56e-01	4.65e-01	0.7437909	-5.764478	0.10014358		XLOC_012800
A_24_P349196	7.56e-01	4.65e-01	-0.7437657	-5.764496	-0.38064526	NM_001080850	CCDC30
A_19_P00317872	7.56e-01	4.65e-01	0.7437648	-5.764496	0.27349214	NR_003367	PVT1
A_33_P3372217	7.56e-01	4.65e-01	-0.7437624	-5.764498	-0.26880913	BG354573	PSG5
A_21_P0008539	7.56e-01	4.65e-01	0.7436732	-5.764562	0.49707164		XLOC_011056
A_24_P29975	7.56e-01	4.65e-01	-0.7436712	-5.764563	-0.12760811	NM_030978	ARPC5L
A_32_P10272	7.56e-01	4.65e-01	-0.7436409	-5.764585	-0.11183034	NR_003614	PMS2L2
A_23_P54963	7.56e-01	4.65e-01	-0.7436268	-5.764595	-0.17449506	NM_032478	MRPL38
A_24_P215765	7.56e-01	4.65e-01	0.7435962	-5.764617	0.67685019	NM_024490	ATP10A
A_21_P0003408	7.56e-01	4.65e-01	0.7435927	-5.764619	0.14493408	BX110323	XLOC_003705
A_23_P330262	7.56e-01	4.65e-01	-0.7435554	-5.764646	-0.28832663	NM_012398	PIP5K1C
A_24_P284523	7.56e-01	4.65e-01	0.7435184	-5.764672	0.14363076	NM_002446	MAP3K10
A_33_P3271121	7.56e-01	4.65e-01	0.743497	-5.764687	0.23251668		SH3BP4
A_24_P160696	7.56e-01	4.65e-01	0.7434617	-5.764713	0.15899973	NM_033364	C3orf15
A_33_P3251640	7.56e-01	4.65e-01	-0.7434069	-5.764752	-0.2309893	NR_026956	LOC284440
A_33_P3323722	7.56e-01	4.65e-01	0.7433983	-5.764758	0.18671021	NM_005737	ARL4C
A_33_P3373654	7.56e-01	4.65e-01	-0.7433514	-5.764791	-0.37525107		
A_33_P3378880	7.56e-01	4.65e-01	0.7432984	-5.764829	0.29319788	BC130558	
A_21_P0005535	7.56e-01	4.65e-01	0.7432836	-5.76484	0.23706844		XLOC_006625
A_21_P0003254	7.56e-01	4.65e-01	0.7432122	-5.764891	0.27334324		XLOC_002878
A_33_P3301097	7.56e-01	4.65e-01	0.7431364	-5.764945	0.56507168		
A_33_P3417432	7.56e-01	4.65e-01	0.743121	-5.764956	0.17479677	XM_001714893	LOC100129098
A_23_P160466	7.56e-01	4.65e-01	0.7431195	-5.764957	0.21290448	NM_006996	SLC19A2
A_21_P0014016	7.56e-01	4.65e-01	-0.7431165	-5.764959	-0.35561377	XM_003403473	LOC100652727
A_33_P3340014	7.56e-01	4.65e-01	-0.7430267	-5.765023	-0.45551728	NM_016157	TRO
A_21_P0004963	7.56e-01	4.65e-01	0.7429865	-5.765052	0.0874966		XLOC_005520
A_23_P52127	7.56e-01	4.65e-01	-0.7429723	-5.765062	-0.09831764	NM_032360	ACBD6
A_33_P3215565	7.56e-01	4.65e-01	0.7429312	-5.765091	0.3380793		
A_21_P0010440	7.56e-01	4.65e-01	-0.7429267	-5.765094	-0.14075489		XLOC_014369
A_33_P3376651	7.56e-01	4.65e-01	0.7429062	-5.765109	0.32260337	CR740889	
A_21_P0004490	7.56e-01	4.65e-01	0.7428169	-5.765173	0.09566798		XLOC_004308
A_21_P0004187	7.56e-01	4.65e-01	0.7427995	-5.765185	0.19731043		XLOC_005056
A_21_P0007856	7.56e-01	4.65e-01	0.742741	-5.765227	0.17809888		XLOC_009926
A_21_P0014648	7.56e-01	4.65e-01	-0.7426361	-5.765302	-0.17583504	XR_110893	LOC100506113
A_21_P0006769	7.56e-01	4.65e-01	-0.7426003	-5.765327	-0.25349063	BG214874	XLOC_008840
A_33_P3237709	7.56e-01	4.65e-01	0.74251	-5.765392	0.33348446	AK098514	
A_24_P164894	7.56e-01	4.65e-01	-0.742499	-5.765399	-0.19973761	NM_006052	DSCR3
A_23_P140009	7.56e-01	4.65e-01	0.7424463	-5.765437	0.37431472	NM_000452	SLC10A2
A_24_P153840	7.56e-01	4.65e-01	0.7424206	-5.765455	0.36239823	NM_033086	FGD3
A_32_P14582	7.57e-01	4.65e-01	0.742339	-5.765514	0.21607102	NR_027300	C3P1
A_23_P416813	7.57e-01	4.65e-01	-0.7422473	-5.765579	-0.39836738	NM_133466	ZFP82
A_23_P26945	7.57e-01	4.65e-01	0.7422306	-5.765591	0.12526586	NM_000263	NAGLU
A_33_P3420792	7.57e-01	4.65e-01	0.7422204	-5.765598	0.11246516	NM_014891	PDAP1
A_32_P58074	7.57e-01	4.65e-01	0.742211	-5.765605	0.16475401	NM_001006	RPS3A
A_21_P0004221	7.57e-01	4.65e-01	0.742182	-5.765625	0.48470224		XLOC_004276
A_23_P309720	7.57e-01	4.65e-01	0.7421719	-5.765633	0.31279415	NM_000815	GABRD
A_21_P0008247	7.57e-01	4.65e-01	0.7421658	-5.765637	0.34112168		XLOC_010544
A_24_P375683	7.57e-01	4.65e-01	0.742122	-5.765668	0.29498054		
A_21_P0004922	7.57e-01	4.66e-01	0.741936	-5.765801	0.21201388		XLOC_005433
A_23_P148793	7.57e-01	4.66e-01	0.7417156	-5.765958	0.27937386	NR_002925	FMO9P
A_24_P931443	7.57e-01	4.66e-01	-0.7416181	-5.766027	-0.42096694	NM_003485	GPR68
A_33_P3335800	7.57e-01	4.66e-01	0.7415085	-5.766105	0.29389279	AK095925	LOC100128219
A_21_P0006634	7.57e-01	4.66e-01	0.7414804	-5.766125	0.34949133		XLOC_008342
A_33_P3303325	7.57e-01	4.66e-01	0.7414618	-5.766138	0.32997219		
A_33_P3285809	7.57e-01	4.66e-01	-0.7414301	-5.766161	-0.12234302	NM_001166417	SSX2IP
A_33_P3270863	7.57e-01	4.66e-01	-0.7414045	-5.766179	-0.22718263	NM_000379	XDH
A_33_P3292719	7.57e-01	4.66e-01	-0.7413849	-5.766193	-0.28450305	NM_001013658	PTX4
A_21_P0003771	7.57e-01	4.66e-01	0.7413785	-5.766198	0.34560703		XLOC_004089
A_33_P3705884	7.57e-01	4.66e-01	0.7413615	-5.76621	0.17010118	AK094188	LOC148189
A_21_P0008422	7.57e-01	4.66e-01	0.7413105	-5.766246	0.33608958		XLOC_010997
A_21_P0013216	7.57e-01	4.66e-01	0.7413019	-5.766252	0.08184766	AX721081	XLOC_l2_013443
A_23_P357207	7.57e-01	4.66e-01	0.741198	-5.766326	0.48581685	NM_138409	MRAP2
A_33_P3739870	7.57e-01	4.66e-01	-0.7411369	-5.76637	-0.44242428	AK055745	FLJ31183
A_21_P0008457	7.57e-01	4.66e-01	-0.7411017	-5.766395	-0.06314284		XLOC_011064
A_23_P374389	7.57e-01	4.66e-01	-0.7408904	-5.766545	-0.12845973	NM_138499	PWWP2B
A_33_P3348079	7.57e-01	4.66e-01	0.7408775	-5.766554	0.07707921		ADIG
A_33_P3677050	7.57e-01	4.66e-01	0.7408214	-5.766594	0.26172966	NR_033980	FLJ16341
A_24_P241057	7.57e-01	4.66e-01	0.7407951	-5.766613	0.37685335	NM_016366	CABP2
A_21_P0012008	7.57e-01	4.66e-01	0.7407893	-5.766617	0.31102774	BG206250	XLOC_l2_007395
A_24_P335202	7.57e-01	4.66e-01	0.7405799	-5.766766	0.22807682	NM_015424	CHRDL2
A_21_P0012287	7.57e-01	4.66e-01	0.7405498	-5.766788	0.24476399	BC035867	XLOC_l2_009469
A_23_P97112	7.57e-01	4.66e-01	-0.7405491	-5.766788	-0.31853878	NM_000450	SELE
A_33_P3359120	7.57e-01	4.66e-01	-0.7405422	-5.766793	-0.06249846		
A_21_P0008737	7.57e-01	4.66e-01	0.7405152	-5.766812	0.16466139		XLOC_011470
A_21_P0001082	7.57e-01	4.66e-01	0.7404407	-5.766865	0.49889819	AK022825	XLOC_000643
A_33_P3227467	7.57e-01	4.67e-01	-0.7403881	-5.766903	-0.16540775	NM_004330	BNIP2
A_21_P0005054	7.57e-01	4.67e-01	-0.7403119	-5.766957	-0.23512479		XLOC_005816
A_23_P42811	7.57e-01	4.67e-01	0.7402499	-5.767001	0.07801994	NM_176813	AGR3
A_23_P217666	7.57e-01	4.67e-01	-0.7402478	-5.767002	-0.11752721	NM_006013	RPL10
A_33_P3279949	7.58e-01	4.67e-01	0.7401184	-5.767094	0.38202733	AK124170	LOC100128170
A_21_P0000304	7.58e-01	4.67e-01	0.7400989	-5.767108	0.18515844	NR_002922	SNORA13
A_24_P376129	7.58e-01	4.67e-01	-0.7400873	-5.767116	-0.3789234	AK056190	DFNB31
A_21_P0007453	7.58e-01	4.67e-01	-0.740075	-5.767125	-0.06085629		XLOC_009323
A_23_P110212	7.58e-01	4.67e-01	-0.7398518	-5.767284	-0.23537453	NM_001995	ACSL1
A_33_P3292565	7.58e-01	4.67e-01	0.7397732	-5.76734	0.15697604	AB529249	
A_21_P0003391	7.58e-01	4.67e-01	0.7397404	-5.767363	0.32459594		XLOC_003658
A_21_P0007079	7.58e-01	4.67e-01	-0.7396718	-5.767412	-0.30159939		XLOC_008636
A_33_P3241043	7.58e-01	4.67e-01	-0.7396685	-5.767414	-0.10493955		
A_23_P419156	7.58e-01	4.67e-01	0.7396421	-5.767433	0.43987529	NM_001708	OPN1SW
A_21_P0011180	7.58e-01	4.67e-01	0.7396201	-5.767448	0.09815248		XLOC_l2_003908
A_21_P0006555	7.58e-01	4.67e-01	-0.7395535	-5.767496	-0.27533581		XLOC_007916
A_23_P207967	7.58e-01	4.67e-01	0.7395071	-5.767529	0.13050594	NM_014772	CTIF
A_21_P0004467	7.58e-01	4.67e-01	-0.7394519	-5.767568	-0.299136		XLOC_005079
A_21_P0005118	7.58e-01	4.67e-01	-0.7394303	-5.767583	-0.28610475		XLOC_005361
A_24_P83787	7.58e-01	4.67e-01	-0.7393978	-5.767606	-0.24555145	NM_001012959	DISC1
A_32_P73796	7.58e-01	4.67e-01	-0.7393771	-5.767621	-0.27787573	NM_014906	PPM1E
A_33_P3364459	7.58e-01	4.67e-01	-0.7393368	-5.76765	-0.23930657	NM_001002000	GMPR2
A_33_P3413558	7.58e-01	4.67e-01	0.739335	-5.767651	0.15601552	NM_006566	CD226
A_33_P3351617	7.58e-01	4.67e-01	0.7393165	-5.767664	0.16239783	BC036079	MYO3A
A_23_P352389	7.58e-01	4.67e-01	0.739237	-5.76772	0.11278707	NM_152343	C17orf46
A_33_P3356007	7.58e-01	4.67e-01	-0.7392318	-5.767724	-0.13683262	AB208946	ALOX5
A_21_P0012384	7.58e-01	4.67e-01	-0.7391689	-5.767769	-0.16711775		XLOC_l2_009794
A_21_P0002386	7.58e-01	4.67e-01	-0.7391652	-5.767771	-0.22133301		XLOC_001958
A_21_P0001416	7.58e-01	4.67e-01	0.7391019	-5.767816	0.11470994		XLOC_000555
A_23_P161909	7.58e-01	4.67e-01	-0.7390767	-5.767834	-0.21222667	NM_006138	MS4A3
A_33_P3290139	7.58e-01	4.67e-01	-0.7390361	-5.767863	-0.44381687	NM_080928	ASB15
A_23_P141779	7.58e-01	4.67e-01	-0.7389977	-5.76789	-0.13480537	NM_014593	CXXC1
A_21_P0002947	7.58e-01	4.67e-01	0.7389212	-5.767945	0.47461137		XLOC_002618
A_21_P0001448	7.58e-01	4.67e-01	-0.7388544	-5.767992	-0.057119		XLOC_000642
A_33_P3276520	7.58e-01	4.67e-01	0.7388408	-5.768002	0.37149951	AK123704	
A_24_P227069	7.58e-01	4.68e-01	0.7386476	-5.768139	0.27083513	NM_020918	GPAM
A_23_P345928	7.58e-01	4.68e-01	-0.7385866	-5.768182	-0.18278408	NM_032230	C12orf26
A_19_P00317945	7.58e-01	4.68e-01	-0.7385547	-5.768205	-0.16945286		XLOC_012862
A_33_P3317815	7.58e-01	4.68e-01	-0.7384806	-5.768257	-0.2111424	NM_004985	KRAS
A_32_P233938	7.58e-01	4.68e-01	0.7384555	-5.768275	0.21150408	NM_001040057	FAM133B
A_23_P51187	7.58e-01	4.68e-01	-0.7384273	-5.768295	-0.11971368	NM_002744	PRKCZ
A_21_P0004769	7.58e-01	4.68e-01	0.7384201	-5.7683	0.15427077		XLOC_005797
A_33_P3261636	7.58e-01	4.68e-01	0.7383877	-5.768323	0.17626142	NM_001004456	OR1M1
A_19_P00805108	7.58e-01	4.68e-01	-0.7383221	-5.76837	-0.3573065		XLOC_004905
A_23_P23646	7.58e-01	4.68e-01	-0.7382888	-5.768393	-0.30253766	NM_007122	USF1
A_33_P3372752	7.58e-01	4.68e-01	0.7382868	-5.768395	0.31400427	XM_003118492	LOC400682
A_21_P0009730	7.58e-01	4.68e-01	0.7382466	-5.768423	0.25378327	NR_037161	LOC386758
A_33_P3270800	7.58e-01	4.68e-01	0.7382225	-5.76844	0.21753276	NM_001129885	CPSF4L
A_33_P3285769	7.58e-01	4.68e-01	0.7381847	-5.768467	0.12998959		
A_24_P353794	7.58e-01	4.68e-01	-0.7381471	-5.768494	-0.35778362	NM_004481	GALNT2
A_23_P2857	7.58e-01	4.68e-01	0.7380622	-5.768554	0.19258201	NM_031290	CCDC70
A_23_P218793	7.58e-01	4.68e-01	-0.737955	-5.76863	-0.09598911	NM_022098	XPNPEP3
A_23_P217028	7.58e-01	4.68e-01	-0.7379432	-5.768638	-0.20241022	NM_001008563	USP20
A_24_P917686	7.58e-01	4.68e-01	0.7379232	-5.768653	0.2557327		
A_33_P3233814	7.59e-01	4.68e-01	0.7376063	-5.768877	0.11924659	NM_001099852	PRAMEF20
A_32_P424761	7.59e-01	4.68e-01	0.7375973	-5.768883	0.3248277	XM_001716650	C12orf28
A_23_P413157	7.59e-01	4.68e-01	-0.7375588	-5.768911	-0.05763698	NM_152761	CXorf58
A_23_P61042	7.59e-01	4.68e-01	-0.7375405	-5.768924	-0.38243337	S55735	
A_24_P379820	7.59e-01	4.68e-01	0.7374633	-5.768978	0.30640123	NM_030926	ITM2C
A_23_P315345	7.59e-01	4.68e-01	-0.7374488	-5.768989	-0.24127547	NM_006223	PIN4
A_33_P3358686	7.59e-01	4.68e-01	-0.7373588	-5.769052	-0.31671883		
A_23_P22364	7.59e-01	4.68e-01	0.7373376	-5.769067	0.33327128	NM_000844	GRM7
A_21_P0007069	7.59e-01	4.68e-01	0.7373345	-5.76907	0.0867314		XLOC_008554
A_33_P3253169	7.59e-01	4.68e-01	0.7373241	-5.769077	0.26390246	NM_207412	C8orf86
A_33_P3780311	7.59e-01	4.68e-01	0.7372556	-5.769126	0.16568021	NR_030727	TLR8-AS1
A_24_P85200	7.59e-01	4.68e-01	-0.7372153	-5.769154	-0.22503544	NM_194278	C14orf43
A_23_P156355	7.59e-01	4.68e-01	-0.7371605	-5.769193	-0.14858867	NM_153354	TMEM161B
A_32_P79434	7.59e-01	4.68e-01	0.73716	-5.769193	0.13973258	NM_002847	PTPRN2
A_33_P3410459	7.59e-01	4.68e-01	0.7371575	-5.769195	0.13728035	NM_001204255	SCARB2
A_21_P0011051	7.59e-01	4.68e-01	-0.7371459	-5.769203	-0.18181016		XLOC_l2_003053
A_21_P0004182	7.59e-01	4.68e-01	-0.7371209	-5.769221	-0.14679085		XLOC_005037
A_33_P3262133	7.59e-01	4.69e-01	-0.7370527	-5.769269	-0.28158882	AK022724	GFM1
A_33_P3415410	7.59e-01	4.69e-01	-0.7370489	-5.769272	-0.27131155	NM_001083602	PTCH1
A_33_P3209924	7.59e-01	4.69e-01	0.7370182	-5.769294	0.21956544		
A_21_P0011191	7.59e-01	4.69e-01	0.7369548	-5.769338	0.07745631	CD387405	XLOC_l2_004063
A_33_P3801477	7.59e-01	4.69e-01	0.7369545	-5.769339	0.17176759	AW835571	SNORA37
A_23_P373464	7.59e-01	4.69e-01	-0.736939	-5.76935	-0.14534788	NM_002285	AFF3
A_23_P254863	7.59e-01	4.69e-01	-0.7368703	-5.769398	-0.37535641	NM_153361	NIM1
A_21_P0006099	7.59e-01	4.69e-01	0.7368404	-5.769419	0.21769803		XLOC_007819
A_23_P159316	7.59e-01	4.69e-01	-0.7368287	-5.769428	-0.19035604	NM_003571	BFSP2
A_33_P3772996	7.59e-01	4.69e-01	-0.7368001	-5.769448	-0.2316903	NM_002731	PRKACB
A_21_P0008338	7.59e-01	4.69e-01	0.7366807	-5.769533	0.13716596		XLOC_010838
A_21_P0013199	7.59e-01	4.69e-01	-0.7366149	-5.769579	-0.07055551		XLOC_l2_013412
A_33_P3325131	7.59e-01	4.69e-01	-0.7364514	-5.769695	-0.1426391	NM_001746	CANX
A_33_P3289865	7.59e-01	4.69e-01	0.7364166	-5.769719	0.35433575	NM_006226	PLCL1
A_23_P121265	7.59e-01	4.69e-01	-0.7363687	-5.769753	-0.32473813	NM_007284	TWF2
A_33_P3249837	7.59e-01	4.69e-01	-0.7363425	-5.769772	-0.27623356		
A_19_P00315506	7.59e-01	4.69e-01	-0.7363367	-5.769776	-0.21505648	NM_001162893	KIAA0040
A_33_P3244157	7.59e-01	4.69e-01	0.7363202	-5.769788	0.13001481		
A_33_P3300430	7.59e-01	4.69e-01	0.7362654	-5.769826	0.13168623	NM_032447	FBN3
A_24_P304051	7.59e-01	4.69e-01	-0.7362391	-5.769845	-0.22830413	NM_004832	GSTO1
A_23_P122041	7.59e-01	4.69e-01	-0.7361773	-5.769889	-0.17628106	NM_002715	PPP2CA
A_23_P164623	7.59e-01	4.69e-01	-0.7361705	-5.769893	-0.13934728	NM_032792	ZBTB45
A_21_P0001212	7.59e-01	4.69e-01	0.7361396	-5.769915	0.19108701	BU588146	XLOC_001146
A_21_P0009500	7.59e-01	4.69e-01	0.7361354	-5.769918	0.06775828		XLOC_012716
A_23_P307392	7.59e-01	4.69e-01	0.7361289	-5.769923	0.16826474	AK024141	DPF3
A_24_P204819	7.59e-01	4.69e-01	0.7361105	-5.769936	0.16577785	NM_005840	SPRY3
A_23_P125977	7.59e-01	4.69e-01	0.7359632	-5.77004	0.24145542	NM_172369	C1QC
A_33_P3877728	7.59e-01	4.69e-01	-0.7359392	-5.770057	-0.25818441	BX647090	SMCR6
A_33_P3319810	7.59e-01	4.69e-01	0.7359005	-5.770084	0.15269857	NM_152698	FAM123C
A_33_P3250820	7.59e-01	4.69e-01	0.7358859	-5.770095	0.15462237	NM_207361	FREM2
A_33_P3279969	7.59e-01	4.69e-01	0.7358853	-5.770095	0.12342066	NM_181775	PLXNA4
A_32_P219148	7.59e-01	4.69e-01	0.7358184	-5.770142	0.28994921	BC030211	LOC497257
A_33_P3300740	7.59e-01	4.69e-01	0.7358067	-5.770151	0.25741631	BI056255	
A_33_P3232552	7.59e-01	4.69e-01	0.7358017	-5.770154	0.53702905	NM_000857	GUCY1B3
A_33_P3221373	7.59e-01	4.69e-01	0.7357973	-5.770157	0.18069117	CB962925	
A_21_P0001141	7.59e-01	4.69e-01	0.7357882	-5.770164	0.27411241	BU567955	XLOC_000869
A_21_P0006813	7.59e-01	4.69e-01	0.7357735	-5.770174	0.35948268		XLOC_008350
A_21_P0010576	7.59e-01	4.69e-01	-0.7357434	-5.770195	-0.20875515		XLOC_l2_000641
A_23_P120270	7.59e-01	4.69e-01	-0.7356826	-5.770238	-0.12234037	NM_139279	MCFD2
A_23_P266	7.59e-01	4.69e-01	-0.735678	-5.770242	-0.34131402	NR_023916	PIN1P1
A_21_P0006875	7.59e-01	4.69e-01	-0.735612	-5.770288	-0.22535025		XLOC_008495
A_33_P3307486	7.59e-01	4.69e-01	0.7355932	-5.770302	0.28400875	NM_001163547	SYNRG
A_21_P0001875	7.59e-01	4.69e-01	0.7354952	-5.770371	0.10737613		XLOC_001515
A_33_P3393200	7.59e-01	4.69e-01	0.7353989	-5.770439	0.29638467	NM_194286	SRRM4
A_23_P14774	7.59e-01	4.70e-01	0.7353409	-5.77048	0.27639346	NM_004390	CTSH
A_21_P0003112	7.59e-01	4.70e-01	0.7353281	-5.770489	0.12640829		XLOC_003087
A_21_P0000054	7.59e-01	4.70e-01	0.7353025	-5.770507	0.2205201	NM_001164811	PET117
A_21_P0000194	7.59e-01	4.70e-01	-0.7352679	-5.770531	-0.31650061	NM_014863	CHST15
A_24_P159948	7.59e-01	4.70e-01	0.7352009	-5.770579	0.28815735	NM_003224	ARFRP1
A_32_P46981	7.59e-01	4.70e-01	0.735173	-5.770598	0.20393139	NM_001136180	HSBP1L1
A_21_P0006138	7.59e-01	4.70e-01	0.7351544	-5.770612	0.13766691		XLOC_007323
A_23_P76841	7.59e-01	4.70e-01	0.7350913	-5.770656	0.17954931	NM_001042635	NGDN
A_23_P253921	7.59e-01	4.70e-01	-0.7350676	-5.770673	-0.4198063	NM_018651	ZNF167
A_21_P0005446	7.59e-01	4.70e-01	-0.7350364	-5.770695	-0.27965293		XLOC_006298
A_21_P0007769	7.59e-01	4.70e-01	0.7349753	-5.770738	0.28877801		XLOC_010210
A_33_P3334703	7.59e-01	4.70e-01	0.7349733	-5.77074	0.28275451	XM_001133811	LOC729626
A_24_P72646	7.59e-01	4.70e-01	0.7348291	-5.770841	0.1646318	NR_027715	FLJ14107
A_33_P3366175	7.59e-01	4.70e-01	0.7348198	-5.770848	0.49040533	NR_034003	LOC100130298
A_33_P3422923	7.59e-01	4.70e-01	0.7347712	-5.770882	0.17565893	NR_003143	MYADML
A_33_P3281606	7.59e-01	4.70e-01	0.7346637	-5.770958	0.10502395	NM_020822	KCNT1
A_24_P38347	7.59e-01	4.70e-01	-0.7346262	-5.770985	-0.29281168	NM_001386	DPYSL2
A_23_P162087	7.59e-01	4.70e-01	-0.7345729	-5.771022	-0.12713462	NM_020644	TMEM9B
A_23_P165360	7.59e-01	4.70e-01	0.7345079	-5.771068	0.19609028	NM_001040445	ASB1
A_23_P370454	7.59e-01	4.70e-01	-0.7344261	-5.771126	-0.33753384	NM_004732	KCNAB3
A_19_P00317519	7.59e-01	4.70e-01	0.7343649	-5.771169	0.1689106	BJ997522	
A_21_P0002126	7.59e-01	4.70e-01	-0.7343517	-5.771178	-0.19584687		XLOC_002418
A_21_P0005897	7.59e-01	4.70e-01	-0.7343483	-5.771181	-0.38912523		XLOC_007197
A_21_P0003651	7.59e-01	4.70e-01	0.7342879	-5.771223	0.13725377		XLOC_003686
A_21_P0003169	7.59e-01	4.70e-01	0.7342445	-5.771254	0.296505		XLOC_003240
A_21_P0012972	7.59e-01	4.70e-01	0.7341846	-5.771296	0.16407404	BG717992	XLOC_l2_011921
A_33_P3255824	7.59e-01	4.70e-01	-0.7340955	-5.771359	-0.36541728		
A_23_P43079	7.59e-01	4.70e-01	-0.7340593	-5.771385	-0.19855457	NM_017864	INTS8
A_33_P3231187	7.59e-01	4.70e-01	-0.7340327	-5.771403	-0.12811697	NM_001167	XIAP
A_33_P3248222	7.59e-01	4.70e-01	0.7339968	-5.771429	0.08613907		
A_21_P0010795	7.59e-01	4.70e-01	0.7339955	-5.77143	0.41750017	GD257545	XLOC_l2_001399
A_32_P117422	7.59e-01	4.70e-01	0.7339444	-5.771466	0.12525384	NR_022007	PMS2P4
A_33_P3404346	7.59e-01	4.70e-01	0.7339118	-5.771489	0.218226		
A_23_P36795	7.60e-01	4.70e-01	-0.7338361	-5.771542	-0.4667858	NM_005639	SYT1
A_33_P3367850	7.60e-01	4.71e-01	0.7335168	-5.771767	0.37255508	NM_000741	CHRM4
A_33_P3304369	7.60e-01	4.71e-01	-0.7334935	-5.771783	-0.17553492		
A_23_P13455	7.60e-01	4.71e-01	0.7334338	-5.771826	0.33051261	NM_001004749	OR51A7
A_21_P0000320	7.60e-01	4.71e-01	-0.7333711	-5.77187	-0.30737401	NR_002966	SNORA30
A_33_P3225948	7.60e-01	4.71e-01	-0.7333132	-5.77191	-0.34100129	NM_001042478	AJAP1
A_21_P0012606	7.60e-01	4.71e-01	-0.733229	-5.77197	-0.37670786		XLOC_l2_010815
A_21_P0013352	7.60e-01	4.71e-01	-0.7331979	-5.771992	-0.24359793	NR_027788	ZNF767
A_23_P98057	7.60e-01	4.71e-01	-0.7331321	-5.772038	-0.24158258	NM_001005368	ZNF32
A_23_P131215	7.60e-01	4.71e-01	0.7330385	-5.772104	0.38679282	NM_006891	CRYGD
A_33_P3395289	7.60e-01	4.71e-01	0.7330074	-5.772126	0.35388746		
A_21_P0003072	7.60e-01	4.71e-01	0.7330004	-5.772131	0.34767166		XLOC_002952
A_33_P3259821	7.60e-01	4.71e-01	0.7329394	-5.772174	0.1856393	NM_001130050	DOCK9
A_21_P0002961	7.60e-01	4.71e-01	0.7329134	-5.772192	0.26964806		XLOC_002673
A_33_P3243935	7.60e-01	4.71e-01	0.7329087	-5.772195	0.0826157	AF130083	
A_33_P3281990	7.60e-01	4.71e-01	0.7328883	-5.77221	0.62337119	NM_001005168	OR52E8
A_21_P0007047	7.60e-01	4.71e-01	0.732791	-5.772278	0.22937199		XLOC_008408
A_23_P165007	7.60e-01	4.71e-01	0.7327799	-5.772286	0.24662227	NM_170604	RASGRP4
A_33_P3399480	7.60e-01	4.71e-01	0.7326937	-5.772347	0.44756811	AB073651	
A_24_P323114	7.60e-01	4.71e-01	0.732674	-5.772361	0.39909334	NR_001446	ANXA2P3
A_33_P3270252	7.60e-01	4.71e-01	-0.7326684	-5.772365	-0.15746878	NM_001004450	OR1B1
A_21_P0007116	7.60e-01	4.71e-01	0.7326675	-5.772365	0.1572163		XLOC_008963
A_21_P0012139	7.60e-01	4.71e-01	0.7326306	-5.772391	0.29806685		XLOC_l2_008802
A_33_P3317603	7.60e-01	4.71e-01	-0.7325903	-5.77242	-0.36105408	NM_178537	B4GALNT4
A_23_P13195	7.60e-01	4.71e-01	-0.7325552	-5.772444	-0.14671792	NM_001002905	OR8G1
A_21_P0014917	7.60e-01	4.71e-01	-0.7325514	-5.772447	-0.23485727	XR_133091	LOC100507311
A_33_P3373885	7.60e-01	4.71e-01	0.7325141	-5.772473	0.06831269		NAA35
A_23_P3956	7.60e-01	4.71e-01	-0.7324807	-5.772497	-0.39104671	NM_198594	C1QTNF1
A_23_P74042	7.60e-01	4.71e-01	-0.7324424	-5.772524	-0.20249031	NM_012302	LPHN2
A_32_P29954	7.60e-01	4.71e-01	0.7323944	-5.772558	0.28037486	NR_033387	ADARB2-AS1
A_21_P0011905	7.60e-01	4.71e-01	0.7323403	-5.772596	0.12238218		XLOC_l2_007898
A_23_P384635	7.60e-01	4.71e-01	-0.7323294	-5.772603	-0.39393688	NM_173543	DZIP1L
A_23_P150249	7.60e-01	4.71e-01	0.732321	-5.772609	0.30420506	NM_006848	CCDC85B
A_21_P0008384	7.60e-01	4.71e-01	0.7323065	-5.772619	0.17746062		XLOC_010923
A_21_P0014137	7.60e-01	4.71e-01	0.73228	-5.772638	0.19646962	XR_108555	LOC100506048
A_32_P104518	7.60e-01	4.71e-01	-0.7321451	-5.772733	-0.143689	NR_023389	LINC00476
A_21_P0011779	7.60e-01	4.71e-01	-0.7321067	-5.77276	-0.18449726	AK090827	LOC100506930
A_33_P3358653	7.60e-01	4.72e-01	0.7320026	-5.772833	0.06910293		
A_24_P145316	7.60e-01	4.72e-01	-0.7319613	-5.772862	-0.41328101	NM_183040	DTNBP1
A_23_P111481	7.60e-01	4.72e-01	-0.7319023	-5.772904	-0.13951739	NM_015908	SRRT
A_21_P0007090	7.60e-01	4.72e-01	-0.7318777	-5.772921	-0.05721371		XLOC_008688
A_21_P0008100	7.60e-01	4.72e-01	0.7318122	-5.772967	0.06134585		XLOC_010465
A_21_P0009303	7.60e-01	4.72e-01	0.7317647	-5.773	0.26723622		XLOC_012404
A_33_P3300147	7.60e-01	4.72e-01	-0.7317345	-5.773022	-0.13338092	NM_001001709	C9orf170
A_21_P0001962	7.60e-01	4.72e-01	0.7316418	-5.773087	0.08231921		XLOC_001839
A_33_P3303865	7.60e-01	4.72e-01	0.7316225	-5.7731	0.36860619	NM_198456	FAM120C
