ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7892573	0.2664717	1.28e-01	-1.6392203	-5.57421	-0.59908771		
7973014	0.2665486	1.28e-01	-1.6390065	-5.57451	-0.19410336	OR4K5	olfactory receptor family 4 subfamily K member 5
7926541	0.2666133	1.28e-01	-1.6388205	-5.57478	-0.2954115		
8094550	0.2667729	1.28e-01	-1.6384181	-5.57535	-0.69445139	C4orf19	chromosome 4 open reading frame 19
8069845	0.2668864	1.28e-01	-1.6381209	-5.57578	-0.17455825	KRTAP19-7	keratin associated protein 19-7
8075728	0.266934	1.28e-01	-1.6379742	-5.57598	-0.54707354	MYH9	myosin, heavy chain 9, non-muscle
7945892	0.2670277	1.28e-01	-1.6377087	-5.57636	-0.41052493		
7930790	0.2670277	1.28e-01	-1.6376845	-5.5764	-0.20348736	PNLIPRP1	pancreatic lipase related protein 1
7928800	0.2670548	1.28e-01	-1.6375846	-5.57654	-0.18237007	CCSER2	coiled-coil serine rich protein 2
7896080	0.2670699	1.28e-01	-1.6375119	-5.57664	-0.47408314		
8172270	0.2671052	1.28e-01	-1.6373935	-5.57681	-1.06316511		
7893616	0.2671266	1.28e-01	-1.6373065	-5.57694	-0.36959014		
7895564	0.2671984	1.28e-01	-1.6371048	-5.57722	-0.35251814		
7923534	0.2672213	1.28e-01	-1.6370146	-5.57735	-0.30219593	MYBPH	myosin binding protein H
8166349	0.2672431	1.28e-01	-1.6368888	-5.57753	-0.34840896		
8069511	0.2672431	1.28e-01	1.6368886	-5.57753	0.63260204	ANKRD20A11P	ankyrin repeat domain 20 family member A11, pseudogene
8002027	0.2672476	1.28e-01	-1.636798	-5.57766	-0.22346254		
8161288	0.2672476	1.28e-01	-1.6367979	-5.57766	-0.575987	CNTNAP3B///CNTNAP3P2///CNTNAP3	contactin associated protein-like 3B///contactin associated protein-like 3 pseudogene 2///contactin associated protein-like 3
7967230	0.2672476	1.28e-01	1.6367642	-5.57771	0.41848564	DIABLO	diablo IAP-binding mitochondrial protein
8176779	0.2672733	1.28e-01	-1.6366675	-5.57785	-0.17719971		
8058695	0.2673242	1.29e-01	1.6364891	-5.5781	0.35119811	BARD1	BRCA1 associated RING domain 1
8097056	0.2673242	1.29e-01	-1.6364045	-5.57822	-0.84928864	SNORA24	small nucleolar RNA, H/ACA box 24
7951163	0.2673242	1.29e-01	-1.6364006	-5.57823	-0.23066039		
8131813	0.2673242	1.29e-01	-1.6363995	-5.57823	-0.21288393		
7892864	0.2673829	1.29e-01	-1.6362277	-5.57848	-0.47102754		
7893794	0.2674706	1.29e-01	-1.6359897	-5.57881	-0.38353232		
8123181	0.2675733	1.29e-01	-1.6357177	-5.5792	-0.35124636	IGF2R	insulin like growth factor 2 receptor
7954136	0.2676314	1.29e-01	-1.6355103	-5.5795	-0.17997511	PDE6H	phosphodiesterase 6H
8063545	0.2676314	1.29e-01	-1.6353616	-5.57971	-0.16803439		
7930120	0.2676314	1.29e-01	1.6353528	-5.57972	0.31586764	SUFU	SUFU negative regulator of hedgehog signaling
8079165	0.2676314	1.29e-01	-1.6353356	-5.57975	-0.240685	MIR138-1	microRNA 138-1
7902367	0.2676314	1.29e-01	-1.6353295	-5.57976	-0.33990296	ACADM	acyl-CoA dehydrogenase, C-4 to C-12 straight chain
8110491	0.2676314	1.29e-01	-1.6353107	-5.57978	-0.22351804	ZNF354C	zinc finger protein 354C
8005628	0.2676314	1.29e-01	-1.6352655	-5.57985	-0.42444646		
7954356	0.2676314	1.29e-01	1.6352303	-5.5799	0.32704607	SLCO1B1	solute carrier organic anion transporter family member 1B1
7981317	0.2676314	1.29e-01	-1.6351782	-5.57997	-0.21964046		
7954653	0.2676314	1.29e-01	-1.6351604	-5.58	-0.28255061	TSPAN11	tetraspanin 11
8121159	0.2676314	1.29e-01	-1.6351032	-5.58008	-0.22686904		
7895797	0.2676314	1.29e-01	1.6351012	-5.58008	0.48863407		
7896263	0.2676314	1.29e-01	-1.63509	-5.5801	-0.556509		
8158554	0.2676314	1.29e-01	1.635053	-5.58015	0.34513439	PRRX2	paired related homeobox 2
7894977	0.2676897	1.29e-01	-1.6348823	-5.58039	-0.56482575		
7984317	0.2677486	1.29e-01	-1.6347102	-5.58064	-0.245123		
7991564	0.2677667	1.29e-01	-1.6346311	-5.58075	-0.17999175		
8141872	0.2678173	1.29e-01	-1.6344778	-5.58097	-0.64359286	NAPEPLD	N-acyl phosphatidylethanolamine phospholipase D
7914235	0.267857	1.29e-01	-1.6343341	-5.58117	-0.22854568	SRSF4	serine and arginine rich splicing factor 4
8003875	0.267857	1.29e-01	-1.6343115	-5.58121	-0.46852375	SPNS2	sphingolipid transporter 2
7968883	0.26786	1.29e-01	-1.6342667	-5.58127	-0.78532664	LACC1	laccase domain containing 1
8133728	0.2678662	1.29e-01	1.6342145	-5.58134	0.36004775	ZP3	zona pellucida glycoprotein 3 (sperm receptor)
8063345	0.2678766	1.29e-01	-1.634099	-5.58151	-0.29015671	SNORD12C	small nucleolar RNA, C/D box 12C
8069541	0.2678766	1.29e-01	-1.6340898	-5.58152	-0.21012411	SAMSN1	SAM domain, SH3 domain and nuclear localization signals 1
7973182	0.2678766	1.29e-01	-1.6340769	-5.58154	-0.15696857	LOC554207	uncharacterized LOC554207
7892657	0.2680384	1.29e-01	-1.6336477	-5.58215	-0.38750864		
7894409	0.2680384	1.29e-01	-1.6336328	-5.58217	-0.74009907		
7894202	0.2680973	1.29e-01	-1.6334608	-5.58242	-0.70745682		
8108832	0.2681342	1.29e-01	-1.6333247	-5.58261	-0.33387607	KIAA0141	KIAA0141
8088526	0.2681342	1.29e-01	-1.6333011	-5.58264	-0.342847	THOC7	THO complex 7
8077171	0.2681675	1.29e-01	1.633164	-5.58284	0.57693796	RABL2A///RABL2B	RAB, member of RAS oncogene family-like 2A///RAB, member of RAS oncogene family-like 2B
8083183	0.2681675	1.29e-01	-1.6331193	-5.5829	-0.39826689	U2SURP	U2 snRNP associated SURP domain containing
7976216	0.2681675	1.29e-01	-1.6331113	-5.58292	-0.27507746	C14orf159///PIGF	chromosome 14 open reading frame 159///phosphatidylinositol glycan anchor biosynthesis class F
7940580	0.26858	1.29e-01	-1.6321363	-5.5843	-0.37134036		
8014956	0.2685958	1.29e-01	1.6320624	-5.58441	0.56670893	NR1D1	nuclear receptor subfamily 1 group D member 1
7894565	0.268645	1.30e-01	-1.6319128	-5.58462	-0.36211486		
7895383	0.2687262	1.30e-01	-1.6316905	-5.58494	-0.49095214		
7972902	0.268737	1.30e-01	-1.631628	-5.58503	-0.27475525	ADPRHL1	ADP-ribosylhydrolase like 1
7976834	0.2687555	1.30e-01	-1.6315481	-5.58514	-0.26384096	MIR494	microRNA 494
7893735	0.2687751	1.30e-01	-1.6314655	-5.58526	-0.41453729		
8000700	0.2687757	1.30e-01	-1.6313882	-5.58537	-0.15767425		
8003599	0.2687757	1.30e-01	-1.6313882	-5.58537	-0.15767425		
8052947	0.2687908	1.30e-01	1.631316	-5.58547	0.58236589	CYP26B1	cytochrome P450 family 26 subfamily B member 1
8162254	0.2688998	1.30e-01	-1.6310309	-5.58588	-0.21951107	DIRAS2	DIRAS family GTPase 2
7974781	0.2689619	1.30e-01	1.630852	-5.58613	0.25843368	PPM1A	protein phosphatase, Mg2+/Mn2+ dependent 1A
7976322	0.2690836	1.30e-01	1.63052	-5.5866	1.01177886	CHGA	chromogranin A
8145793	0.2690836	1.30e-01	1.6305003	-5.58663	0.30004893	SNORD13	small nucleolar RNA, C/D box 13
8070811	0.2690959	1.30e-01	1.6304344	-5.58672	0.251401	SUMO3	small ubiquitin-like modifier 3
8114780	0.269247	1.30e-01	-1.630054	-5.58727	-0.32954621	PCDH12	protocadherin 12
8086517	0.2692804	1.30e-01	-1.6299403	-5.58743	-1.18390579	CDCP1	CUB domain containing protein 1
7916781	0.2693408	1.30e-01	-1.6297655	-5.58768	-0.21065371		
8024882	0.2694151	1.30e-01	1.6295593	-5.58797	0.25860932		
8035318	0.2694553	1.30e-01	1.6294302	-5.58815	0.23191896	UNC13A	unc-13 homolog A
8102775	0.2696647	1.30e-01	-1.6289183	-5.58888	-0.20636968		
8080936	0.2697225	1.30e-01	-1.6287496	-5.58912	-0.24242396		
8127767	0.2697429	1.30e-01	1.6286198	-5.5893	0.60811311	ELOVL4	ELOVL fatty acid elongase 4
8086148	0.2697429	1.30e-01	-1.6286007	-5.58933	-0.22683636	RPL29	ribosomal protein L29
8092970	0.2697429	1.30e-01	-1.6285895	-5.58935	-0.535122	APOD	apolipoprotein D
8138995	0.2697793	1.30e-01	1.6284382	-5.58956	0.49554996		
7983173	0.2697793	1.30e-01	-1.6284314	-5.58957	-0.19712286	CCNDBP1	cyclin D1 binding protein 1
7972297	0.2698819	1.30e-01	-1.6281614	-5.58996	-0.73668571	ABCC4	ATP binding cassette subfamily C member 4
7896187	0.2698981	1.30e-01	1.6280493	-5.59012	0.18445839		
8115847	0.2698981	1.30e-01	-1.6280489	-5.59012	-0.54514604		
7925434	0.2699183	1.30e-01	-1.6279653	-5.59023	-0.25302768		
8122150	0.269927	1.30e-01	1.6279076	-5.59032	0.83990625	EYA4	EYA transcriptional coactivator and phosphatase 4
8097013	0.2699984	1.30e-01	-1.6277082	-5.5906	-0.22771989		
7973968	0.2700962	1.30e-01	-1.6274228	-5.59101	-0.34210182		
8004167	0.2700962	1.30e-01	-1.6273568	-5.5911	-0.17076625	FAM64A	family with sequence similarity 64 member A
7895786	0.2700962	1.30e-01	-1.6273462	-5.59111	-0.59349714		
7967896	0.2700962	1.30e-01	-1.6273354	-5.59113	-0.17022511		
8169790	0.2701396	1.31e-01	-1.6271994	-5.59132	-0.23949714		
8020549	0.2701396	1.31e-01	-1.6271446	-5.5914	-0.30420143		
8088828	0.2701396	1.31e-01	-1.6271235	-5.59143	-0.20862107		
8057689	0.2702753	1.31e-01	-1.6267791	-5.59192	-0.44577932	OSGEPL1	O-sialoglycoprotein endopeptidase-like 1
7962199	0.2703055	1.31e-01	-1.6266729	-5.59207	-0.16769446		
8125993	0.2703288	1.31e-01	-1.6265824	-5.5922	-0.18301829	ETV7	ETS variant 7
7997863	0.2704131	1.31e-01	1.6263542	-5.59252	0.44481246	ACSF3	acyl-CoA synthetase family member 3
7983928	0.2704255	1.31e-01	-1.6262789	-5.59263	-0.41206061	LIPC	lipase C, hepatic type
7894492	0.2704255	1.31e-01	-1.6262503	-5.59267	-0.24759464		
8126710	0.2704541	1.31e-01	1.6261479	-5.59282	0.35915593	SUPT3H	SPT3 homolog, SAGA and STAGA complex component
8144878	0.2704768	1.31e-01	-1.6260588	-5.59294	-0.16795193		
8058518	0.2706287	1.31e-01	-1.625664	-5.5935	-0.31934461		
7944401	0.2706287	1.31e-01	-1.6256402	-5.59354	-0.32065157	HMBS	hydroxymethylbilane synthase
8067652	0.2706519	1.31e-01	1.6255359	-5.59369	0.25902707	EEF1A2	eukaryotic translation elongation factor 1 alpha 2
8148548	0.2706519	1.31e-01	1.625512	-5.59372	0.16743564	PSCA	prostate stem cell antigen
7968798	0.2707301	1.31e-01	-1.6252768	-5.59405	-0.28535611		
7989220	0.2707301	1.31e-01	-1.6252597	-5.59408	-0.22407575		
8003060	0.2708302	1.31e-01	1.6249961	-5.59445	0.39220175	SDR42E1	short chain dehydrogenase/reductase family 42E, member 1
8169699	0.2709303	1.31e-01	-1.6247324	-5.59483	-0.33395707		
8144947	0.2709319	1.31e-01	-1.624691	-5.59488	-0.18879546		
7973352	0.2709624	1.31e-01	-1.6245842	-5.59504	-0.58144846	LRP10	LDL receptor related protein 10
8045398	0.2709733	1.31e-01	-1.6245218	-5.59512	-0.29741336	RAB3GAP1	RAB3 GTPase activating protein catalytic subunit 1
7973067	0.2710027	1.31e-01	-1.6244177	-5.59527	-1.46191164	PNP	purine nucleoside phosphorylase
7892616	0.2710853	1.31e-01	-1.6241937	-5.59559	-0.162224		
8074286	0.2711163	1.31e-01	1.624086	-5.59574	0.22798668	MICAL3	microtubule associated monooxygenase, calponin and LIM domain containing 3
7988260	0.2711262	1.31e-01	1.6240087	-5.59585	0.63424525	FRMD5	FERM domain containing 5
8114550	0.2711262	1.31e-01	-1.6239877	-5.59588	-0.38283536	NRG2	neuregulin 2
8007885	0.2711339	1.31e-01	1.6239325	-5.59596	0.24572154	NSF	N-ethylmaleimide sensitive factor, vesicle fusing ATPase
8085340	0.2711971	1.31e-01	-1.6237447	-5.59623	-0.28633089	VGLL4	vestigial like family member 4
8050232	0.2711971	1.31e-01	-1.6237009	-5.59629	-0.28046171	CYS1	cystin 1
8043682	0.2711971	1.31e-01	-1.6236766	-5.59632	-0.510439	GPAT2P2	glycerol-3-phosphate acyltransferase 2 pseudogene 2
7930777	0.2712701	1.31e-01	1.6234743	-5.59661	0.62578882	PNLIP///COL1A2	pancreatic lipase///collagen type I alpha 2 chain
7965245	0.2713501	1.31e-01	1.6232561	-5.59692	0.25667229	MKRN9P	makorin ring finger protein 9, pseudogene
7933723	0.2713561	1.31e-01	1.6232048	-5.59699	0.23253732	IPMK	inositol polyphosphate multikinase
8097480	0.27137	1.31e-01	-1.6231355	-5.59709	-0.48977714	NAA15	N(alpha)-acetyltransferase 15, NatA auxiliary subunit
7893451	0.2713726	1.31e-01	1.6230919	-5.59715	0.32036207		
7982810	0.271376	1.31e-01	-1.6230328	-5.59724	-0.23079686	C15orf62	chromosome 15 open reading frame 62
8107125	0.271376	1.31e-01	-1.6230085	-5.59727	-0.25315661		
7913249	0.2715646	1.32e-01	-1.6225462	-5.59793	-0.27557982	PINK1-AS	PINK1 antisense RNA
8021666	0.2716705	1.32e-01	-1.6222701	-5.59832	-0.36760604		
8088905	0.2717919	1.32e-01	-1.6219593	-5.59876	-0.21257643		
7930917	0.2718626	1.32e-01	-1.6217626	-5.59904	-0.65244975	GRK5	G protein-coupled receptor kinase 5
8066260	0.2718751	1.32e-01	1.621665	-5.59918	0.60228164	SNORA71C	small nucleolar RNA, H/ACA box 71C
8154510	0.2718751	1.32e-01	-1.6216587	-5.59919	-0.34945029		
8161571	0.27192	1.32e-01	-1.6215028	-5.59941	-0.20962186	FOXD4L5///FOXD4L6///FOXD4L3///FOXD4L1///FOXD4	forkhead box D4-like 5///forkhead box D4-like 6///forkhead box D4-like 3///forkhead box D4-like 1///forkhead box D4
8126436	0.27192	1.32e-01	1.621482	-5.59944	0.40534436	PRPH2	peripherin 2
8143605	0.2720044	1.32e-01	-1.6212377	-5.59978	-0.31079086	TCAF1	TRPM8 channel associated factor 1
8136654	0.2720044	1.32e-01	-1.6212165	-5.59981	-0.3303375		
8080918	0.2720302	1.32e-01	-1.6211208	-5.59995	-0.45273329	FAM19A1	family with sequence similarity 19 member A1, C-C motif chemokine like
7920725	0.2720831	1.32e-01	1.6209641	-5.60017	0.21378221	SCAMP3	secretory carrier membrane protein 3
7979400	0.2721636	1.32e-01	-1.6207455	-5.60048	-0.762588	C14orf37	chromosome 14 open reading frame 37
7997332	0.2721903	1.32e-01	-1.6206172	-5.60066	-0.39922461	NUDT7	nudix hydrolase 7
8020449	0.2721903	1.32e-01	-1.6205855	-5.60071	-0.18115543		
8122717	0.2721903	1.32e-01	1.6205494	-5.60076	0.32233582	RAET1E-AS1	RAET1E antisense RNA 1
7901426	0.2721903	1.32e-01	-1.620534	-5.60078	-0.260673	ZFYVE9	zinc finger FYVE-type containing 9
8161904	0.272191	1.32e-01	-1.6204947	-5.60084	-0.20872296		
8011808	0.2722827	1.32e-01	-1.6202508	-5.60118	-0.18128139	SLC52A1	solute carrier family 52 member 1
8029541	0.272289	1.32e-01	-1.6201988	-5.60125	-0.2109895	APOC4-APOC2///APOC4	APOC4-APOC2 readthrough (NMD candidate)///apolipoprotein C4
8025278	0.2723087	1.32e-01	-1.6200899	-5.60141	-0.21180296	RETN	resistin
8075493	0.2723087	1.32e-01	-1.6200789	-5.60142	-0.28796718	PATZ1	POZ/BTB and AT hook containing zinc finger 1
8128667	0.2723589	1.32e-01	-1.6199284	-5.60164	-0.22501568		
8055590	0.2724216	1.32e-01	-1.6197499	-5.60189	-0.24842957		
8141648	0.2724528	1.32e-01	1.6196329	-5.60206	0.22842568	ACHE	acetylcholinesterase (Cartwright blood group)
7894069	0.2724528	1.32e-01	-1.6195724	-5.60214	-0.26854464		
8138948	0.2724528	1.32e-01	-1.6195662	-5.60215	-0.2579345		
8060196	0.2725602	1.32e-01	1.6192874	-5.60255	0.17271639	MTERF4	mitochondrial transcription termination factor 4
8148156	0.2725835	1.32e-01	1.6191713	-5.60271	0.42116857		
7907572	0.2725835	1.32e-01	1.6191304	-5.60277	0.22533811	PAPPA2	pappalysin 2
8162311	0.2725835	1.32e-01	-1.6191218	-5.60278	-0.25620764		
8104617	0.2726257	1.32e-01	-1.6189879	-5.60297	-0.18446739		
7946728	0.2726257	1.32e-01	-1.6189513	-5.60302	-0.27733207	PSMA1	proteasome subunit alpha 1
8000746	0.2726297	1.32e-01	-1.6189045	-5.60309	-0.19177018		
8175621	0.2727546	1.32e-01	-1.6185867	-5.60354	-0.35648821	TMEM185A	transmembrane protein 185A
7936590	0.2728224	1.32e-01	-1.6183728	-5.60384	-0.20083854	PRLHR	prolactin releasing hormone receptor
8098161	0.2728224	1.32e-01	-1.618359	-5.60386	-0.17564336		
8024511	0.2730127	1.33e-01	-1.617895	-5.60452	-0.18689918	ZNF554	zinc finger protein 554
8011680	0.2731164	1.33e-01	1.6176248	-5.6049	0.30468118	ALOX15	arachidonate 15-lipoxygenase
8031152	0.2731321	1.33e-01	1.6174943	-5.60508	0.31917504	RPS9	ribosomal protein S9
7949931	0.2731321	1.33e-01	-1.6174149	-5.6052	-0.38331729	KMT5B	lysine methyltransferase 5B
7970111	0.2731321	1.33e-01	1.6174101	-5.6052	0.21281457	ARHGEF7	Rho guanine nucleotide exchange factor 7
7978664	0.2731321	1.33e-01	-1.6174041	-5.60521	-0.26143093		
8027239	0.2731321	1.33e-01	-1.6174005	-5.60522	-0.38769693		
8137101	0.2731327	1.33e-01	-1.6173613	-5.60527	-0.23047218	ZNF282	zinc finger protein 282
7963590	0.2732214	1.33e-01	1.6171251	-5.60561	0.39399089	CSAD	cysteine sulfinic acid decarboxylase
8154523	0.2732837	1.33e-01	-1.6169478	-5.60586	-0.17587718	RRAGA	Ras related GTP binding A
8158976	0.2732933	1.33e-01	1.6168886	-5.60594	1.04331514	CEL	carboxyl ester lipase
8159448	0.2733406	1.33e-01	1.6167352	-5.60616	0.28772146	MAMDC4	MAM domain containing 4
8058118	0.2733406	1.33e-01	-1.6167071	-5.6062	-0.18450971	KCTD18	potassium channel tetramerization domain containing 18
8049635	0.2733644	1.33e-01	1.616616	-5.60633	0.40832525	TRAF3IP1	TRAF3 interacting protein 1
8063839	0.2734681	1.33e-01	1.6163462	-5.60671	0.17292793	SS18L1	SS18L1, nBAF chromatin remodeling complex subunit
7989157	0.2735335	1.33e-01	-1.6161621	-5.60697	-0.30673911		
8116418	0.2735349	1.33e-01	1.6161211	-5.60703	0.56384168	GFPT2	glutamine-fructose-6-phosphate transaminase 2
8088485	0.2735557	1.33e-01	-1.6160369	-5.60715	-0.17774825	FEZF2	FEZ family zinc finger 2
8121749	0.2735652	1.33e-01	-1.6159655	-5.60725	-0.65211725	GJA1	gap junction protein alpha 1
8034744	0.2735652	1.33e-01	-1.6159398	-5.60728	-0.27120046	PALM3	paralemmin 3
7895478	0.2735759	1.33e-01	-1.6158781	-5.60737	-0.19592511		
8103879	0.2735947	1.33e-01	-1.6157984	-5.60748	-0.18309986	CLDN24	claudin 24
8139212	0.2738724	1.33e-01	-1.6151399	-5.60841	-0.74320979	GLI3	GLI family zinc finger 3
8139203	0.2738787	1.33e-01	-1.615088	-5.60849	-0.24019214	MPLKIP	M-phase specific PLK1 interacting protein
7910138	0.2741169	1.33e-01	-1.6145182	-5.60929	-0.16919039		
8167880	0.274194	1.33e-01	1.6143083	-5.60959	0.3920215	PAGE5	PAGE family member 5
8071084	0.2742007	1.33e-01	-1.6142558	-5.60966	-0.25458621	CECR5-AS1	CECR5 antisense RNA 1
8017736	0.2742415	1.33e-01	1.6141268	-5.60985	0.40912971	CEP112	centrosomal protein 112
7972663	0.2743275	1.33e-01	-1.6138972	-5.61017	-0.252124		
8132243	0.2744458	1.33e-01	-1.6135955	-5.6106	-0.33724957		
7904923	0.2744966	1.33e-01	-1.6133943	-5.61088	-0.44629971		
8009693	0.2744966	1.33e-01	1.6133774	-5.61091	0.30859375	TMEM104	transmembrane protein 104
7913235	0.2744966	1.33e-01	-1.6133689	-5.61092	-0.19051118		
7966072	0.2745641	1.34e-01	1.6131538	-5.61122	0.18240689	PRDM4	PR/SET domain 4
8146401	0.2745641	1.34e-01	-1.6131428	-5.61124	-0.16639511		
8099551	0.274635	1.34e-01	-1.6129469	-5.61151	-0.18866125	FAM184B	family with sequence similarity 184 member B
7974372	0.2746613	1.34e-01	-1.6128506	-5.61165	-0.76755571	GPR137C	G protein-coupled receptor 137C
8171798	0.2746865	1.34e-01	-1.6127566	-5.61178	-1.43063454		
7916783	0.2747555	1.34e-01	-1.612565	-5.61205	-0.16081468		
8179322	0.2748096	1.34e-01	1.6124067	-5.61228	0.37412814	HSPA1B///HSPA1A	heat shock protein family A (Hsp70) member 1B///heat shock protein family A (Hsp70) member 1A
8055604	0.2748214	1.34e-01	-1.6123427	-5.61237	-0.16578379		
8108376	0.2748659	1.34e-01	-1.6122057	-5.61256	-0.29382504		
8085784	0.2748843	1.34e-01	-1.612127	-5.61267	-0.21238393		
7965226	0.2749456	1.34e-01	-1.6119527	-5.61292	-0.33060054	RASSF9	Ras association domain family member 9
8134730	0.2750003	1.34e-01	-1.6117662	-5.61318	-0.38126454	CNPY4	canopy FGF signaling regulator 4
8057613	0.2750003	1.34e-01	-1.611691	-5.61329	-0.27311121		
8180240	0.2750003	1.34e-01	-1.6116872	-5.61329	-0.48610479		
7965836	0.2750003	1.34e-01	-1.6116725	-5.61331	-0.18073821		
8048723	0.2750003	1.34e-01	-1.6116421	-5.61336	-0.15688686		
8026106	0.2750233	1.34e-01	-1.6115351	-5.61351	-0.28696529	CALR	calreticulin
8142981	0.2750233	1.34e-01	-1.6115152	-5.61354	-0.67199039	PODXL	podocalyxin like
7892590	0.2750233	1.34e-01	-1.6114776	-5.61359	-0.35514204		
7981190	0.2750491	1.34e-01	1.6113824	-5.61372	0.22899286	LOC100130815	uncharacterized LOC100130815
7944478	0.2750715	1.34e-01	-1.611233	-5.61393	-0.18595461	PDZD3	PDZ domain containing 3
8055350	0.2750715	1.34e-01	1.611081	-5.61415	1.01102754	TMEM163	transmembrane protein 163
8005547	0.2750715	1.34e-01	1.611036	-5.61421	0.82749261	SNORD3D///SNORD3C///SNORD3B-2///SNORD3A///SNORD3B-1	small nucleolar RNA, C/D box 3D///small nucleolar RNA, C/D box 3C///small nucleolar RNA, C/D box 3B-2///small nucleolar RNA, C/D box 3A///small nucleolar RNA, C/D box 3B-1
8005553	0.2750715	1.34e-01	1.611036	-5.61421	0.82749261	SNORD3D///SNORD3C///SNORD3B-2///SNORD3A///SNORD3B-1	small nucleolar RNA, C/D box 3D///small nucleolar RNA, C/D box 3C///small nucleolar RNA, C/D box 3B-2///small nucleolar RNA, C/D box 3A///small nucleolar RNA, C/D box 3B-1
8013323	0.2750715	1.34e-01	1.611036	-5.61421	0.82749261	SNORD3D///SNORD3C///SNORD3B-2///SNORD3A///SNORD3B-1	small nucleolar RNA, C/D box 3D///small nucleolar RNA, C/D box 3C///small nucleolar RNA, C/D box 3B-2///small nucleolar RNA, C/D box 3A///small nucleolar RNA, C/D box 3B-1
8013325	0.2750715	1.34e-01	1.611036	-5.61421	0.82749261	SNORD3D///SNORD3C///SNORD3B-2///SNORD3A///SNORD3B-1	small nucleolar RNA, C/D box 3D///small nucleolar RNA, C/D box 3C///small nucleolar RNA, C/D box 3B-2///small nucleolar RNA, C/D box 3A///small nucleolar RNA, C/D box 3B-1
8013329	0.2750715	1.34e-01	1.611036	-5.61421	0.82749261	SNORD3D///SNORD3C///SNORD3B-2///SNORD3A///SNORD3B-1	small nucleolar RNA, C/D box 3D///small nucleolar RNA, C/D box 3C///small nucleolar RNA, C/D box 3B-2///small nucleolar RNA, C/D box 3A///small nucleolar RNA, C/D box 3B-1
8009006	0.2750715	1.34e-01	-1.6110304	-5.61422	-0.17146218		
8092239	0.2751087	1.34e-01	-1.61091	-5.61439	-0.20010632		
7946661	0.2751815	1.34e-01	-1.610677	-5.61472	-0.4791505	DKK3	dickkopf WNT signaling pathway inhibitor 3
7896175	0.2751815	1.34e-01	-1.6106725	-5.61473	-0.39167114		
7951497	0.2752025	1.34e-01	-1.6105844	-5.61485	-0.45427825	NPAT	nuclear protein, coactivator of histone transcription
7893286	0.2752025	1.34e-01	-1.6105503	-5.6149	-0.80542307		
8116906	0.2752416	1.34e-01	-1.6104014	-5.61511	-0.18911807		
8133145	0.2752416	1.34e-01	-1.6103878	-5.61513	-0.28849021	CRCP	CGRP receptor component
