ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8124518	0.8936224	0.823	0.2285158	-6.84347	0.04591221	HIST1H2AJ	histone cluster 1, H2aj
7925745	0.8936224	0.823	-0.2285075	-6.84347	-0.03043129	OR2M7	olfactory receptor family 2 subfamily M member 7
8141311	0.8940582	0.824	-0.2275755	-6.8437	-0.03673675	FAM200A	family with sequence similarity 200 member A
8033956	0.8951372	0.825	-0.2256506	-6.84416	-0.04058104	S1PR2	sphingosine-1-phosphate receptor 2
8036744	0.8952827	0.826	0.225325	-6.84424	0.03085925	EID2B	EP300 interacting inhibitor of differentiation 2B
7905486	0.8955749	0.826	-0.2246945	-6.84439	-0.030688	CRCT1	cysteine rich C-terminal 1
8097773	0.8962381	0.827	-0.223202	-6.84475	-0.02892861	MAB21L2	mab-21 like 2
7905523	0.8972025	0.829	-0.22146	-6.84516	-0.02903229	LCE1D	late cornified envelope 1D
8048249	0.8972025	0.829	-0.2214359	-6.84517	-0.02744243	GPBAR1	G protein-coupled bile acid receptor 1
7955117	0.8973216	0.829	0.2211257	-6.84524	0.03471807	ANP32D	acidic nuclear phosphoprotein 32 family member D
8008980	0.8975561	0.829	-0.2205812	-6.84537	-0.03802411	C17orf82	chromosome 17 open reading frame 82
7896878	0.8976633	0.829	-0.2203844	-6.84542	-0.03541186	B3GALT6	beta-1,3-galactosyltransferase 6
8094743	0.8988193	0.831	-0.2181956	-6.84593	-0.03098421	RHOH	ras homolog family member H
8043438	0.8991746	0.832	-0.2173947	-6.84612	-0.07079536	IGKC	immunoglobulin kappa constant
7939981	0.8999669	0.833	-0.215843	-6.84648	-0.02681696	OR8J1	olfactory receptor family 8 subfamily J member 1
8068139	0.9011466	0.834	-0.2137651	-6.84696	-0.02385414	KRTAP15-1	keratin associated protein 15-1
8131135	0.901151	0.834	-0.2136849	-6.84697	-0.04615371	CHST12	carbohydrate (chondroitin 4) sulfotransferase 12
7911209	0.9012828	0.835	-0.2132847	-6.84707	-0.03204843	OR2G3	olfactory receptor family 2 subfamily G member 3
7985959	0.9013666	0.835	-0.2130789	-6.84711	-0.02470736	GDPGP1	GDP-D-glucose phosphorylase 1
8083214	0.9018137	0.836	-0.212103	-6.84734	-0.0284635	CHST2	carbohydrate sulfotransferase 2
8053713	0.9022959	0.837	-0.2107022	-6.84765	-0.07185407	IGKC	immunoglobulin kappa constant
7992967	0.9036443	0.839	0.2076841	-6.84833	0.04715996	VASN	vasorin
8039766	0.9050323	0.841	0.2047746	-6.84897	0.04206229	ZNF837	zinc finger protein 837
8163956	0.9051352	0.841	0.2045084	-6.84903	0.02552982	OR1J1	olfactory receptor family 1 subfamily J member 1
8086024	0.9065841	0.843	-0.2018872	-6.8496	-0.02795857	LOC105377021	uncharacterized LOC105377021
8047243	0.9081326	0.846	-0.1991236	-6.85019	-0.02844582	MARS2	methionyl-tRNA synthetase 2, mitochondrial
7925732	0.9082472	0.846	0.198934	-6.85023	0.02438371	OR1C1	olfactory receptor family 1 subfamily C member 1
8124510	0.9085885	0.846	0.1981968	-6.85039	0.033911	HIST1H2BL	histone cluster 1, H2bl
7973943	0.9088544	0.847	-0.197654	-6.85051	-0.02350707	INSM2	INSM transcriptional repressor 2
8144656	0.9088544	0.847	-0.1975602	-6.85052	-0.18326789	C8orf49	chromosome 8 open reading frame 49
8155930	0.9091719	0.847	0.196707	-6.85071	0.05738475	GCNT1	glucosaminyl (N-acetyl) transferase 1, core 2
7939973	0.9094873	0.848	-0.1961731	-6.85082	-0.01944489	OR5T3	olfactory receptor family 5 subfamily T member 3
8043480	0.910205	0.849	-0.1950482	-6.85105	-0.07632336	IGKC	immunoglobulin kappa constant
7948090	0.9107178	0.849	-0.1942445	-6.85122	-0.02963511	OR4C12	olfactory receptor family 4 subfamily C member 12
7946286	0.9108769	0.85	-0.1940148	-6.85127	-0.06370707	OR2D2	olfactory receptor family 2 subfamily D member 2
8122127	0.9112957	0.85	-0.1933641	-6.8514	-0.02253204	TAAR9	trace amine associated receptor 9 (gene/pseudogene)
8082926	0.9119338	0.851	0.1918325	-6.85172	0.02384604	SOX14	SRY-box 14
8076331	0.9130549	0.853	0.189784	-6.85214	0.04157068	TOB2	transducer of ERBB2, 2
8135405	0.9132043	0.853	-0.1893557	-6.85223	-0.02130057	GPR22	G protein-coupled receptor 22
8063386	0.9136428	0.854	-0.1886381	-6.85237	-0.05849443	CEBPB	CCAAT/enhancer binding protein beta
8124524	0.9142544	0.855	0.1868273	-6.85273	0.05525564	HIST1H2AK	histone cluster 1, H2ak
7982745	0.9146954	0.856	0.1850961	-6.85308	0.03574179	CHST14	carbohydrate sulfotransferase 14
8170412	0.9147833	0.857	0.1848812	-6.85312	0.03333543	MAGEA8	MAGE family member A8
7973078	0.9148	0.857	0.1847891	-6.85314	0.02768629	RNASE10	ribonuclease A family member 10 (inactive)
8121209	0.9167828	0.86	-0.1806449	-6.85395	-0.02263532	POU3F2	POU class 3 homeobox 2
8011339	0.9177202	0.861	-0.1792019	-6.85423	-0.02615732	OR1E1	olfactory receptor family 1 subfamily E member 1
7950078	0.9195294	0.864	0.1750931	-6.85501	0.03037432	KRTAP5-11	keratin associated protein 5-11
7938741	0.9196315	0.864	0.174898	-6.85505	0.02303354	MRGPRX3	MAS related GPR family member X3
8124630	0.920132	0.865	-0.1738081	-6.85525	-0.02042704	OR2W1	olfactory receptor family 2 subfamily W member 1
8178283	0.920132	0.865	-0.1738081	-6.85525	-0.02042704	OR2W1	olfactory receptor family 2 subfamily W member 1
8179587	0.920132	0.865	-0.1738081	-6.85525	-0.02042704	OR2W1	olfactory receptor family 2 subfamily W member 1
7938066	0.9205553	0.866	0.1727963	-6.85544	0.0206415	OR56A3	olfactory receptor family 56 subfamily A member 3
7905505	0.9224326	0.868	-0.1694538	-6.85605	-0.02214793	LCE2B	late cornified envelope 2B
8129876	0.9231038	0.87	-0.167839	-6.85634	-0.01586357	PBOV1	prostate and breast cancer overexpressed 1
8069153	0.9231404	0.87	-0.1676265	-6.85638	-0.02569	KRTAP10-10	keratin associated protein 10-10
8168567	0.9232117	0.87	-0.1673982	-6.85642	-0.02469218	POU3F4	POU class 3 homeobox 4
7939971	0.924514	0.872	-0.1650886	-6.85683	-0.02031943	OR5J2	olfactory receptor family 5 subfamily J member 2
8019331	0.9255668	0.873	0.1631997	-6.85717	0.01940414	MYADML2	myeloid associated differentiation marker like 2
8068369	0.9261527	0.874	0.1618653	-6.8574	0.02060011	KCNE2	potassium voltage-gated channel subfamily E regulatory subunit 2
7911287	0.9261527	0.874	-0.1616986	-6.85743	-0.02015975	OR2G6	olfactory receptor family 2 subfamily G member 6
8008711	0.9266221	0.875	0.160314	-6.85767	0.02247375	OR4D1	olfactory receptor family 4 subfamily D member 1
7939942	0.9266356	0.875	-0.1602613	-6.85768	-0.01952589	OR5D14	olfactory receptor family 5 subfamily D member 14
8135488	0.9270942	0.876	-0.1592286	-6.85785	-0.15845089	LRRN3	leucine rich repeat neuronal 3
8108753	0.9277554	0.877	-0.1578094	-6.85809	-0.06070521	PCDHB15	protocadherin beta 15
8175528	0.9279809	0.878	-0.1573088	-6.85818	-0.02068257	SOX3	SRY-box 3
8139632	0.9314032	0.883	-0.1505703	-6.85929	-0.03259807	FIGNL1	fidgetin like 1
8053735	0.9329738	0.885	0.1474711	-6.85979	0.05103686	IGKC	immunoglobulin kappa constant
8033462	0.9332167	0.886	0.1469257	-6.85987	0.03934464	CTXN1	cortexin 1
8016320	0.9339185	0.887	-0.1457474	-6.86006	-0.02534154	RPRML	reprimo like
8076072	0.9353119	0.889	-0.1423492	-6.86058	-0.01722386	KCNJ4	potassium voltage-gated channel subfamily J member 4
8124406	0.9353697	0.889	0.1422417	-6.8606	0.04030411	HIST1H2BC	histone cluster 1, H2bc
8153911	0.9381591	0.893	-0.1368769	-6.8614	-0.01807779	COMMD5	COMM domain containing 5
7937228	0.9387456	0.894	0.1357167	-6.86157	0.02578693	SPRN	shadow of prion protein homolog (zebrafish)
8174235	0.9390795	0.895	-0.1350438	-6.86167	-0.05717229	TCEAL5	transcription elongation factor A like 5
7948314	0.940226	0.897	-0.1324689	-6.86204	-0.01393246	OR10Q1	olfactory receptor family 10 subfamily Q member 1
8160371	0.9403252	0.897	-0.1322735	-6.86207	-0.01685936	IFNA21	interferon alpha 21
8121132	0.9410315	0.898	-0.1310007	-6.86225	-0.02249232	GJA10	gap junction protein alpha 10
7946125	0.9413558	0.898	-0.130491	-6.86232	-0.02188436	OR52B2	olfactory receptor family 52 subfamily B member 2
8141664	0.9428094	0.901	0.1273568	-6.86275	0.01416218	VGF	VGF nerve growth factor inducible
7963878	0.9430608	0.901	-0.1267298	-6.86284	-0.01324007	OR6C70	olfactory receptor family 6 subfamily C member 70
8112615	0.9431245	0.901	0.1265898	-6.86286	0.05442986	ENC1	ectodermal-neural cortex 1
7950726	0.9445922	0.904	-0.1235324	-6.86327	-0.01098304	FAM181B	family with sequence similarity 181 member B
8077366	0.9449594	0.904	-0.1229582	-6.86334	-0.12330864	LRRN1	leucine rich repeat neuronal 1
8070777	0.9454124	0.905	-0.1219327	-6.86348	-0.0236355	KRTAP10-2	keratin associated protein 10-2
7955993	0.9459142	0.906	0.1207112	-6.86364	0.01338486	OR6C75	olfactory receptor family 6 subfamily C member 75
7945857	0.9460843	0.906	0.120317	-6.86369	0.01768311	MRGPRG	MAS related GPR family member G
8174201	0.9462184	0.907	0.1199465	-6.86374	0.10715968	BEX1	brain expressed X-linked 1
7911276	0.9465672	0.907	-0.119185	-6.86383	-0.013969	OR2T6	olfactory receptor family 2 subfamily T member 6
7997735	0.9469246	0.908	-0.1184768	-6.86392	-0.02127257	FOXL1	forkhead box L1
7938072	0.947994	0.909	-0.1163838	-6.86419	-0.01338982	OR56B4	olfactory receptor family 56 subfamily B member 4
8069811	0.9480456	0.91	-0.116114	-6.86422	-0.022945	KRTAP23-1	keratin associated protein 23-1
7942255	0.9482455	0.91	0.1151259	-6.86434	0.022056	KRTAP5-7	keratin associated protein 5-7
7981911	0.9494076	0.912	-0.1130988	-6.86459	-0.01732329	MKRN3	makorin ring finger protein 3
8110472	0.9495308	0.912	0.1129095	-6.86462	0.02512693	ZFP2	ZFP2 zinc finger protein
7948111	0.949914	0.913	0.1121038	-6.86471	0.01368164	OR10AG1	olfactory receptor family 10 subfamily AG member 1
7946105	0.951454	0.915	-0.1087599	-6.86511	-0.04074157	OR52N5	olfactory receptor family 52 subfamily N member 5
7907904	0.9516886	0.916	-0.108285	-6.86516	-0.01523411	IER5	immediate early response 5
8039605	0.9539311	0.919	-0.1036597	-6.86569	-0.01519554	ZNF835	zinc finger protein 835
7940189	0.9543199	0.92	0.1025127	-6.86582	0.01238868	OR4D9	olfactory receptor family 4 subfamily D member 9
7973105	0.9552787	0.921	0.1008055	-6.866	0.01861182	RNASE3	ribonuclease A family member 3
8033738	0.9576182	0.925	0.0967152	-6.86644	0.01174496	OR7G3	olfactory receptor family 7 subfamily G member 3
8069863	0.9581761	0.926	-0.0952812	-6.86659	-0.01275864	KRTAP8-1	keratin associated protein 8-1
7984016	0.9601153	0.929	-0.0911642	-6.867	-0.01688964	C2CD4A	C2 calcium dependent domain containing 4A
7906374	0.9604425	0.929	0.0905344	-6.86706	0.00874336	OR6K6	olfactory receptor family 6 subfamily K member 6
7919637	0.9608516	0.93	0.0898024	-6.86713	0.03723918	HIST2H2BE	histone cluster 2, H2be
7959850	0.9621505	0.932	-0.087071	-6.86739	-0.01460221	FZD10	frizzled class receptor 10
8169145	0.9627345	0.933	-0.0859591	-6.86749	-0.07436093	MUM1L1	MUM1 like 1
7999423	0.9628903	0.934	0.0851828	-6.86756	0.0133775	SOCS1	suppressor of cytokine signaling 1
8157014	0.9629535	0.934	0.0848437	-6.86759	0.0133915	OR13C8	olfactory receptor family 13 subfamily C member 8
8001064	0.9678025	0.942	0.0745683	-6.86847	0.00949332	VN1R3	vomeronasal 1 receptor 3 (gene/pseudogene)
8160392	0.9695342	0.945	0.0708461	-6.86877	0.00822182	IFNA16	interferon alpha 16
8054075	0.970649	0.947	-0.0677804	-6.86899	-0.00953271	UBTFL1	upstream binding transcription factor, RNA polymerase I-like 1
7925737	0.9709	0.948	-0.0669277	-6.86906	-0.00820993	OR11L1	olfactory receptor family 11 subfamily L member 1
7939977	0.9709622	0.948	-0.0664562	-6.86909	-0.006969	OR8K3	olfactory receptor family 8 subfamily K member 3 (gene/pseudogene)
7948125	0.9713994	0.949	0.0655166	-6.86916	0.01138014	OR5T2	olfactory receptor family 5 subfamily T member 2
7977771	0.9721295	0.95	-0.0642265	-6.86925	-0.01007125	OR10G2	olfactory receptor family 10 subfamily G member 2
8069852	0.972601	0.951	0.0633839	-6.8693	0.00828364	KRTAP6-1	keratin associated protein 6-1
7948312	0.972601	0.951	-0.0633176	-6.86931	-0.01159986	OR1S2	olfactory receptor family 1 subfamily S member 2
8068145	0.9726668	0.951	0.0631777	-6.86932	0.00840704	KRTAP6-3	keratin associated protein 6-3
7997733	0.9752048	0.955	-0.0572516	-6.8697	-0.00859954	FOXC2	forkhead box C2
8136846	0.9760603	0.957	0.0554245	-6.86981	0.00797454	TAS2R40	taste 2 receptor member 40
7938004	0.9767841	0.958	0.053762	-6.86991	0.00641711	OR51Q1	olfactory receptor family 51 subfamily Q member 1 (gene/pseudogene)
8069859	0.9778864	0.96	-0.0515172	-6.87004	-0.00809871	KRTAP21-1	keratin associated protein 21-1
8036749	0.9783685	0.96	0.0507106	-6.87008	0.00704761	EID2	EP300 interacting inhibitor of differentiation 2
8180406	0.978551	0.961	-0.0501685	-6.87011	-0.01223043	SPRR2G	small proline rich protein 2G
7948129	0.9786512	0.961	-0.0497927	-6.87013	-0.00513121	OR5R1	olfactory receptor family 5 subfamily R member 1 (gene/pseudogene)
8124448	0.9790334	0.962	0.04908	-6.87017	0.01043575	HIST1H4H	histone cluster 1, H4h
7946436	0.9793096	0.962	0.0481634	-6.87022	0.00764061	ASCL3	achaete-scute family bHLH transcription factor 3
7942693	0.9794126	0.963	0.0478308	-6.87023	0.00491804	B3GNT6	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 6
7984253	0.9796996	0.963	0.0470287	-6.87027	0.00675425	KBTBD13	kelch repeat and BTB domain containing 13
8030972	0.9797412	0.963	0.0468356	-6.87028	0.00731496	VN1R2	vomeronasal 1 receptor 2
7939867	0.9804186	0.964	-0.0455432	-6.87035	-0.00645286	OR4X2	olfactory receptor family 4 subfamily X member 2 (gene/pseudogene)
8053349	0.9807702	0.965	-0.0446763	-6.87039	-0.00962743	LRRTM1	leucine rich repeat transmembrane neuronal 1
7911241	0.9808358	0.965	0.0445093	-6.8704	0.02176093	OR2L8	olfactory receptor family 2 subfamily L member 8 (gene/pseudogene)
8046078	0.9810215	0.966	0.0440507	-6.87042	0.00876889	B3GALT1	beta-1,3-galactosyltransferase 1
7918359	0.9832855	0.97	-0.0387833	-6.87065	-0.00962254	AMIGO1	adhesion molecule with Ig like domain 1
8084891	0.9833194	0.97	0.0386155	-6.87066	0.01111807	FAM43A	family with sequence similarity 43 member A
8146645	0.9835722	0.97	-0.0377909	-6.87069	-0.00402507	BHLHE22	basic helix-loop-helix family member e22
8007118	0.9837519	0.971	-0.0375009	-6.87071	-0.00508868	KRTAP9-1	keratin associated protein 9-1
8090555	0.9839891	0.971	0.0370116	-6.87073	0.00647064	H1FX	H1 histone family member X
7905490	0.9843988	0.972	0.0358268	-6.87077	0.00626671	LCE3C	late cornified envelope 3C
7945958	0.9880799	0.979	-0.0274281	-6.87106	-0.00390843	OR52B4	olfactory receptor family 52 subfamily B member 4 (gene/pseudogene)
8114896	0.9881177	0.979	-0.0271212	-6.87107	-0.00323686	GPR151	G protein-coupled receptor 151
7937952	0.9881177	0.979	-0.027117	-6.87107	-0.0045085	OR51E1	olfactory receptor family 51 subfamily E member 1
8125316	0.989598	0.981	-0.0239031	-6.87115	-0.0029195	FKBPL	FK506 binding protein like
8178749	0.989598	0.981	-0.0239031	-6.87115	-0.0029195	FKBPL	FK506 binding protein like
8080958	0.9898636	0.982	-0.023208	-6.87117	-0.00480889	GPR27	G protein-coupled receptor 27
8180201	0.9903857	0.983	0.0221272	-6.8712	0.00251854	ERVV-1	endogenous retrovirus group V member 1
7946013	0.9904502	0.983	-0.0216776	-6.87121	-0.00261154	OR51G1	olfactory receptor family 51 subfamily G member 1 (gene/pseudogene)
7970448	0.9915188	0.985	0.0195856	-6.87126	0.00274146	GJB6	gap junction protein beta 6
7996675	0.992455	0.986	0.0175992	-6.8713	0.00359457	THAP11	THAP domain containing 11
8068161	0.9926598	0.987	0.0171121	-6.8713	0.00271343	KRTAP20-2	keratin associated protein 20-2
7977642	0.9928507	0.987	-0.0166781	-6.87131	-0.01658282	RNASE13	ribonuclease A family member 13 (inactive)
7937982	0.9937092	0.988	-0.0152412	-6.87134	-0.00225329	OR51A7	olfactory receptor family 51 subfamily A member 7
8123558	0.9938019	0.988	0.0150084	-6.87134	0.00201643	HUS1B	HUS1 checkpoint clamp component B
8053869	0.994134	0.989	0.0141237	-6.87135	0.00280618	ADRA2B	adrenoceptor alpha 2B
7935421	0.9943594	0.99	0.0134271	-6.87136	0.00173661	FRAT2	frequently rearranged in advanced T-cell lymphomas 2
8030733	0.9944483	0.99	-0.0131907	-6.87137	-0.00182986	GPR32	G protein-coupled receptor 32
7932221	0.9954567	0.992	-0.0105636	-6.8714	-0.00133846	C10orf111	chromosome 10 open reading frame 111
8108713	0.9972806	0.995	0.0061798	-6.87144	0.00107564	PCDHB8	protocadherin beta 8
7930482	0.997441	0.995	0.0057776	-6.87144	0.00173407	ADRA2A	adrenoceptor alpha 2A
8009662	0.9977625	0.996	0.005206	-6.87145	0.00056014	C17orf77	chromosome 17 open reading frame 77
7948326	0.9983296	0.997	0.003598	-6.87145	0.00048293	OR5B2	olfactory receptor family 5 subfamily B member 2
7905517	0.9984468	0.998	-0.0031935	-6.87146	-0.00044921	LCE1F	late cornified envelope 1F
7905553	0.9994443	0.999	0.0014035	-6.87146	0.00017354	SPRR1B	small proline rich protein 1B
7948121	0.9995562	0.999	-0.001068	-6.87146	-0.0001115	OR8K5	olfactory receptor family 8 subfamily K member 5
