ID	Seqname	Position	Strand	Condition	ConditionNum	GeneName	GeneBiotype	Region	RBPNum	miRNANum	SplicingSiteNum	SNPNum	CellLine	CellLineNum	Technique	TechniqueNum	Quantification
m6A_hg38_354851	chr6	42745775	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl	2	TBCC	protein_coding	Exon	1	0	0	0	MOLM13;CD8T	2	miCLIP ;m6A-CLIP-seq	2	1
m6A_hg38_354852	chr6	42745778	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl	2	TBCC	protein_coding	Exon	2	0	0	0	MOLM13;CD8T	2	miCLIP ;m6A-CLIP-seq	2	1
m6A_hg38_354853	chr6	42745786	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE147440;meCLIP;Homo_sapiens;MDAMB231;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	3	TBCC	protein_coding	Exon	3	0	0	0	CD8T;MDAMB231;HEK293E	3	m6A-CLIP-seq;meCLIP;miCLIP 	3	1
m6A_hg38_354854	chr6	42745975	-	GSE122961;MAZTER-seq;Homo_sapiens;HEK293T;Ctrl|GSE122961;MAZTER-seq;Homo_sapiens;HEK293T;AlKBH5 OE|GSE122961;MAZTER-seq;Homo_sapiens;ESC;FTO_KO	3	TBCC	protein_coding	Exon	4	0	0	0	HEK293T;ESC	2	MAZTER-seq	1	1
m6A_hg38_354855	chr6	42746030	-	GSE122961;MAZTER-seq;Homo_sapiens;ESC;Ctrl|GSE122961;MAZTER-seq;Homo_sapiens;ESC;FTO_KO|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	3	TBCC	protein_coding	Exon	9	0	0	0	ESC;HEK293E	2	MAZTER-seq;miCLIP 	2	1
m6A_hg38_357222	chr6	96796058	-	GSE54365;m6A-seq with improved protocol;Homo_sapiens;A549;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	2	GPR63	protein_coding	3'UTR/Exon	3	0	0	0	A549;HEK293E	2	m6A-seq with improved protocol;miCLIP 	2	1
m6A_hg38_358318	chr6	116250121	-	GSE122961;MAZTER-seq;Homo_sapiens;ESC;Ctrl|GSE122961;MAZTER-seq;Homo_sapiens;ESC;FTO_KO|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	3	TSPYL4	protein_coding	3'UTR/Exon	14	3	0	0	ESC;HEK293E	2	MAZTER-seq;miCLIP 	2	1
m6A_hg38_358321	chr6	116250412	-	GSE122961;MAZTER-seq;Homo_sapiens;ESC;Ctrl|GSE122961;MAZTER-seq;Homo_sapiens;ESC;FTO_KO|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d3	3	TSPYL4	protein_coding	3'UTR/Exon	6	6	0	0	ESC;HSPC	2	MAZTER-seq;m6A-SAC-seq	2	1
m6A_hg38_358322	chr6	116250545	-	GSE122961;MAZTER-seq;Homo_sapiens;HEK293T;Ctrl|GSE122961;MAZTER-seq;Homo_sapiens;HEK293T;AlKBH5 OE|GSE122961;MAZTER-seq;Homo_sapiens;ESC;Ctrl|GSE122961;MAZTER-seq;Homo_sapiens;ESC;FTO_KO	4	TSPYL4	protein_coding	3'UTR/Exon	3	0	0	0	HEK293T;ESC	2	MAZTER-seq	1	1
m6A_hg38_358324	chr6	116250930	-	GSE125240;m6A-REF-seq;Homo_sapiens;Brain;Ctrl|GSE122961;MAZTER-seq;Homo_sapiens;HEK293T;FTO_OE|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE151028;m6A-REF-seq;Homo_sapiens;HEK293T;Ctrl	5	TSPYL4	protein_coding	3'UTR/Exon	4	0	0	0	Brain;HEK293T;HEK293E	3	m6A-REF-seq;MAZTER-seq;miCLIP 	3	1
m6A_hg38_358329	chr6	116251959	-	GSE63753;miCLIP;Homo_sapiens;HEK293;sysy_antinbody|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	4	TSPYL4	protein_coding	3'UTR/Exon	3	0	0	0	HEK293 ;HEK293T;HEK293E	3	miCLIP 	1	1
m6A_hg38_358331	chr6	116252101	-	GSE122961;MAZTER-seq;Homo_sapiens;HEK293T;AlKBH5 OE|GSE122961;MAZTER-seq;Homo_sapiens;ESC;Ctrl|GSE122961;MAZTER-seq;Homo_sapiens;ESC;FTO_KO	3	TSPYL4	protein_coding	3'UTR/Exon	2	0	0	0	HEK293T;ESC	2	MAZTER-seq	1	1
m6A_hg38_358332	chr6	116252136	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HeLa;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;Ctrl	6	TSPYL4	protein_coding	3'UTR/Exon	12	0	0	0	CD8T;A549;HEK293E;HeLa;HEK293 	5	m6A-CLIP-seq;miCLIP ;m6A-SAC-seq	3	1
m6A_hg38_358333	chr6	116252149	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE54365;m6A-seq with improved protocol;Homo_sapiens;A549;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	4	TSPYL4	protein_coding	3'UTR/Exon	10	0	0	0	CD8T;A549;HEK293E	3	m6A-CLIP-seq;m6A-seq with improved protocol;miCLIP 	3	1
m6A_hg38_358334	chr6	116252171	-	GSE134103;miCLIP;Homo_sapiens;HeLa;ribominuse|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE151028;m6A-REF-seq;Homo_sapiens;HEK293T;Ctrl	4	TSPYL4	protein_coding	3'UTR/Exon	4	0	0	0	HeLa;HEK293E;HEK293T	3	miCLIP ;m6A-REF-seq	2	1
m6A_hg38_358336	chr6	116252249	-	GSE125240;m6A-REF-seq;Homo_sapiens;HEK293;Ctrl|GSE125240;m6A-REF-seq;Homo_sapiens;Brain;Ctrl|GSE125240;m6A-REF-seq;Homo_sapiens;Kidney;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE54365;m6A-seq with improved protocol;Homo_sapiens;A549;Ctrl|GSE147440;meCLIP;Homo_sapiens;MDAMB231;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE151028;m6A-REF-seq;Homo_sapiens;HEK293T;Ctrl	10	TSPYL4	protein_coding	3'UTR/Exon	7	3	0	0	HEK293 ;Brain;Kidney;HEK293T;A549;MDAMB231;HEK293E	7	m6A-REF-seq;miCLIP ;m6A-seq with improved protocol;meCLIP;miCLIP2	5	1
m6A_hg38_358337	chr6	116252284	-	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	4	TSPYL4	protein_coding	3'UTR/Exon	2	0	0	0	HEK293T;HEK293E	2	miCLIP ;miCLIP2	2	1
m6A_hg38_358338	chr6	116252289	-	GSE125240;m6A-REF-seq;Homo_sapiens;Brain;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE151028;m6A-REF-seq;Homo_sapiens;HEK293T;Ctrl	4	TSPYL4	protein_coding	3'UTR/Exon	3	1	0	0	Brain;CD8T;HEK293E;HEK293T	4	m6A-REF-seq;m6A-CLIP-seq;miCLIP 	3	1
m6A_hg38_358340	chr6	116252329	-	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	2	TSPYL4	protein_coding	3'UTR/Exon	6	0	0	0	LNCaP;RWPE	2	miCLIP 	1	1
m6A_hg38_358341	chr6	116252373	-	GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0	3	TSPYL4	protein_coding	3'UTR/Exon	9	0	0	0	HEK293T;HEK293E;HSPC	3	miCLIP2;miCLIP ;m6A-SAC-seq	3	1
m6A_hg38_358343	chr6	116252386	-	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	2	TSPYL4	protein_coding	3'UTR/Exon	8	1	0	0	LNCaP;RWPE	2	miCLIP 	1	1
m6A_hg38_358345	chr6	116252451	-	GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d3	5	TSPYL4	protein_coding	3'UTR/Exon	15	1	0	0	HEK293E;HEK293 ;HSPC	3	miCLIP ;m6A-SAC-seq	2	1
m6A_hg38_358347	chr6	116252711	-	GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d6	3	TSPYL4	protein_coding	3'UTR/Exon	3	0	0	0	HEK293E;HSPC	2	miCLIP ;m6A-SAC-seq	2	1
m6A_hg38_358348	chr6	116252881	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	3	TSPYL4	protein_coding	Exon	3	0	0	0	CD8T;HEK293E	2	m6A-CLIP-seq;miCLIP 	2	1
m6A_hg38_358352	chr6	116252999	-	GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;Ctrl	2	TSPYL4	protein_coding	Exon	4	0	0	0	HEK293E;HEK293 	2	miCLIP ;m6A-SAC-seq	2	1
m6A_hg38_358353	chr6	116253188	-	GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;Ctrl	3	TSPYL4	protein_coding	Exon	1	0	0	0	HEK293E;HEK293 	2	miCLIP ;m6A-SAC-seq	2	1
m6A_hg38_358355	chr6	116253395	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;Ctrl	5	TSPYL4	protein_coding	Exon	5	0	0	0	A549;HEK293T;HEK293E;HEK293 	4	m6A-CLIP-seq;miCLIP ;miCLIP2;m6A-SAC-seq	4	1
m6A_hg38_358356	chr6	116253404	-	GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	3	TSPYL4	protein_coding	Exon	6	0	0	0	HEK293T;HEK293E	2	miCLIP2;miCLIP 	2	1
m6A_hg38_358362	chr6	116253866	-	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	4	TSPYL4	protein_coding	Exon	1	0	0	0	HEK293T;HEK293E	2	miCLIP ;miCLIP2	2	1
m6A_hg38_358365	chr6	116253923	-	GSE86336;m6A-CLIP-seq;Homo_sapiens;HeLa;Ctrl|GSE124509;m6ACE;Homo_sapiens;HEK293T;FTO_affected|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	3	TSPYL4	protein_coding	Exon	0	0	0	0	HeLa;HEK293T;HEK293E	3	m6A-CLIP-seq;m6ACE;miCLIP 	3	1
m6A_hg38_358368	chr6	116254043	-	GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	3	TSPYL4	protein_coding	5'UTR/Exon	3	0	0	0	HEK293T;HEK293E	2	miCLIP2;miCLIP 	2	1
m6A_hg38_358375	chr6	116276758	-	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	2	TSPYL1	protein_coding	3'UTR/Exon	17	0	0	0	LNCaP;RWPE	2	miCLIP 	1	1
m6A_hg38_358377	chr6	116276863	-	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	2	TSPYL1	protein_coding	3'UTR/Exon	15	1	0	0	LNCaP;RWPE	2	miCLIP 	1	1
m6A_hg38_358378	chr6	116276865	-	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE122961;MAZTER-seq;Homo_sapiens;HEK293T;FTO_OE|GSE122961;MAZTER-seq;Homo_sapiens;ESC;Ctrl	3	TSPYL1	protein_coding	3'UTR/Exon	16	1	0	0	HEK293T;ESC	2	miCLIP ;MAZTER-seq	2	1
m6A_hg38_358385	chr6	116277200	-	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d6	2	TSPYL1	protein_coding	3'UTR/Exon	24	0	0	0	HEK293T;HSPC	2	miCLIP ;m6A-SAC-seq	2	1
m6A_hg38_358387	chr6	116277374	-	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE54365;m6A-seq with improved protocol;Homo_sapiens;A549;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HeLa;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HepG2;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d3	8	TSPYL1	protein_coding	3'UTR/Exon	37	0	0	0	HEK293T;A549;HEK293E;HeLa;HepG2;HSPC	6	miCLIP ;m6A-seq with improved protocol;miCLIP2;m6A-SAC-seq	4	1
m6A_hg38_358388	chr6	116277428	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	4	TSPYL1	protein_coding	3'UTR/Exon	27	0	0	0	CD8T;HEK293T;HEK293E	3	m6A-CLIP-seq;miCLIP 	2	1
m6A_hg38_358389	chr6	116277468	-	GSE134103;miCLIP;Homo_sapiens;HeLa;mRNA|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	3	TSPYL1	protein_coding	3'UTR/Exon	31	0	0	0	HeLa;HEK293E	2	miCLIP 	1	1
m6A_hg38_358390	chr6	116277629	-	GSE137675;miCLIP;Homo_sapiens;CM2005.1;Ctrl|GSE137675;miCLIP;Homo_sapiens;CRMM1;Ctrl|GSE137675;miCLIP;Homo_sapiens;OCM1;Ctrl|GSE137675;miCLIP;Homo_sapiens;PIG1;Ctrl	4	TSPYL1	protein_coding	3'UTR/Exon	12	0	0	0	CM2005.1;CRMM1;OCM1 ;PIG1	4	miCLIP 	1	1
m6A_hg38_358392	chr6	116278074	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE134103;miCLIP;Homo_sapiens;HeLa;caRNA|GSE134103;miCLIP;Homo_sapiens;HeLa;mRNA|GSE134103;miCLIP;Homo_sapiens;HeLa;ribominuse|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	8	TSPYL1	protein_coding	3'UTR/Exon	29	0	0	0	CD8T;HEK293T;HeLa;HEK293E	4	m6A-CLIP-seq;miCLIP ;miCLIP2	3	1
m6A_hg38_358393	chr6	116278084	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE63753;miCLIP;Homo_sapiens;HEK293;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl	5	TSPYL1	protein_coding	3'UTR/Exon	34	0	0	0	MOLM13;HEK293 ;CD8T;A549;HEK293T	5	miCLIP ;m6A-CLIP-seq;miCLIP2	3	1
m6A_hg38_358394	chr6	116278095	-	GSE125240;m6A-REF-seq;Homo_sapiens;Liver;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE134103;miCLIP;Homo_sapiens;HeLa;mRNA|GSE134103;miCLIP;Homo_sapiens;HeLa;ribominuse|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE151028;m6A-REF-seq;Homo_sapiens;HEK293T;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HeLa;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;ribo|GSE162357;m6A-SAC-seq;Homo_sapiens;HepG2;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d9	15	TSPYL1	protein_coding	3'UTR/Exon	41	0	0	0	Liver;CD8T;HEK293T;HeLa;HEK293E;HEK293 ;HepG2;HSPC	8	m6A-REF-seq;m6A-CLIP-seq;miCLIP ;miCLIP2;m6A-SAC-seq	5	1
m6A_hg38_358395	chr6	116278184	-	GSE63753;miCLIP;Homo_sapiens;HEK293;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE124509;m6ACE;Homo_sapiens;HEK293T;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d3|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d9	9	TSPYL1	protein_coding	3'UTR/Exon	31	1	0	0	HEK293 ;HEK293T;HEK293E;HSPC	4	miCLIP ;m6ACE;miCLIP2;m6A-SAC-seq	4	1
m6A_hg38_358396	chr6	116278210	-	GSE73405;miCLIP;Homo_sapiens;HepG2;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE54365;m6A-seq with improved protocol;Homo_sapiens;A549;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d3|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d6|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d9	11	TSPYL1	protein_coding	3'UTR/Exon	44	0	0	0	HepG2;CD8T;HEK293T;A549;HEK293E;HSPC	6	miCLIP ;m6A-CLIP-seq;m6A-seq with improved protocol;miCLIP2;m6A-SAC-seq	5	1
m6A_hg38_358401	chr6	116278319	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d6	5	TSPYL1	protein_coding	3'UTR/Exon	27	0	0	0	CD8T;HEK293T;HEK293E;HSPC	4	m6A-CLIP-seq;miCLIP ;m6A-SAC-seq	3	1
m6A_hg38_358404	chr6	116278408	-	GSE63753;miCLIP;Homo_sapiens;HEK293;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE162357;m6A-SAC-seq;Homo_sapiens;HeLa;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;ribo|GSE162357;m6A-SAC-seq;Homo_sapiens;HepG2;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d3|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d6|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d9	11	TSPYL1	protein_coding	3'UTR/Exon	26	0	0	0	HEK293 ;HEK293T;HEK293E;HeLa;HepG2;HSPC	6	miCLIP ;m6A-SAC-seq	2	1
m6A_hg38_358405	chr6	116278464	-	GSE63753;miCLIP;Homo_sapiens;HEK293;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0	6	TSPYL1	protein_coding	3'UTR/Exon	25	0	0	0	HEK293 ;CD8T;HEK293T;HEK293E;HSPC	5	miCLIP ;m6A-CLIP-seq;m6A-SAC-seq	3	1
m6A_hg38_358406	chr6	116278515	-	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	2	TSPYL1	protein_coding	3'UTR/Exon	14	1	0	0	LNCaP;RWPE	2	miCLIP 	1	1
m6A_hg38_358407	chr6	116278517	-	GSE125240;m6A-REF-seq;Homo_sapiens;HEK293;Ctrl|GSE125240;m6A-REF-seq;Homo_sapiens;Brain;Ctrl|GSE125240;m6A-REF-seq;Homo_sapiens;Kidney;Ctrl|GSE125240;m6A-REF-seq;Homo_sapiens;Liver;Ctrl|GSE63753;miCLIP;Homo_sapiens;HEK293;sysy_antinbody|GSE63753;miCLIP;Homo_sapiens;HEK293;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE151028;m6A-REF-seq;Homo_sapiens;HEK293T;Ctrl	13	TSPYL1	protein_coding	Exon	11	0	0	0	HEK293 ;Brain;Kidney;Liver;CD8T;A549;HEK293T;HEK293E	8	m6A-REF-seq;miCLIP ;m6A-CLIP-seq;miCLIP2	4	1
m6A_hg38_358409	chr6	116278683	-	GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d6	3	TSPYL1	protein_coding	Exon	7	0	0	0	HEK293E;HSPC	2	miCLIP ;m6A-SAC-seq	2	1
m6A_hg38_358410	chr6	116278716	-	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE162357;m6A-SAC-seq;Homo_sapiens;HeLa;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HepG2;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d6	6	TSPYL1	protein_coding	Exon	7	0	0	0	HEK293T;HEK293E;HeLa;HEK293 ;HepG2;HSPC	6	miCLIP ;m6A-SAC-seq	2	1
m6A_hg38_358411	chr6	116278722	-	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	3	TSPYL1	protein_coding	Exon	8	0	0	0	HEK293T;HEK293E	2	miCLIP 	1	1
m6A_hg38_358412	chr6	116278745	-	GSE134103;miCLIP;Homo_sapiens;HeLa;ribominuse|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	2	TSPYL1	protein_coding	Exon	3	0	0	0	HeLa;HEK293E	2	miCLIP 	1	1
m6A_hg38_358414	chr6	116278882	-	GSE63753;miCLIP;Homo_sapiens;HEK293;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	4	TSPYL1	protein_coding	Exon	14	0	0	0	HEK293 ;HEK293T;HEK293E	3	miCLIP 	1	1
m6A_hg38_358415	chr6	116278892	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	2	TSPYL1	protein_coding	Exon	21	0	0	0	CD8T;HEK293E	2	m6A-CLIP-seq;miCLIP 	2	1
